checkpoint,manifest,mode,seed,dt_hours,population,generations,config_sha256,weather_sha256,source_sha256,code_commit,checkpoint_sha256,checksum_verified,metadata_verified,embedded_metadata_verified,integrity_verified
checkpoints/dt_0p5h/geometry_seed_1701.pkl,checkpoints/dt_0p5h/geometry_seed_1701.pkl.json,geometry,1701,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,b1852a1ae939952b1f7951e6f7be66b550f0d2ef70caab950e1420e2a8977f17,True,True,True,True
checkpoints/dt_0p5h/geometry_seed_2903.pkl,checkpoints/dt_0p5h/geometry_seed_2903.pkl.json,geometry,2903,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,5944166bd7f70cccc424e654b90ff4711277e66b7d147e04ce362ca6e941353b,True,True,True,True
checkpoints/dt_0p5h/geometry_seed_4517.pkl,checkpoints/dt_0p5h/geometry_seed_4517.pkl.json,geometry,4517,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,c438cb76daf6757e65aa423ca24788d26c8d820315a9359e3688a8b033875851,True,True,True,True
checkpoints/dt_0p5h/surface_seed_1701.pkl,checkpoints/dt_0p5h/surface_seed_1701.pkl.json,surface,1701,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,ba56d364a8f97a675fa6f66d4e262905fe367afc4fb4eb6a5649925909a833b7,True,True,True,True
checkpoints/dt_0p5h/surface_seed_2903.pkl,checkpoints/dt_0p5h/surface_seed_2903.pkl.json,surface,2903,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,1e5e27f5c39eceaa36efd2e8838839800b6934e5acc537c5dbab3c41dce86f95,True,True,True,True
checkpoints/dt_0p5h/surface_seed_4517.pkl,checkpoints/dt_0p5h/surface_seed_4517.pkl.json,surface,4517,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,245ebfa59c798bd2e5cd43bd1438b5d9926c17f35502e10466ad39c28cb259aa,True,True,True,True
checkpoints/dt_0p5h/joint_seed_1701.pkl,checkpoints/dt_0p5h/joint_seed_1701.pkl.json,joint,1701,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,789e2e39711ce617c61418dcd55217aa70b60543004a84cd4c06a16d95d03e44,True,True,True,True
checkpoints/dt_0p5h/joint_seed_2903.pkl,checkpoints/dt_0p5h/joint_seed_2903.pkl.json,joint,2903,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,eceefe286570c0bf4a15f4a4fb31921731bb248bf4bcb3840d291249750201c6,True,True,True,True
checkpoints/dt_0p5h/joint_seed_4517.pkl,checkpoints/dt_0p5h/joint_seed_4517.pkl.json,joint,4517,0.5,48,45,4c0de3f5d635b58c78ea4001ca09cb82e912fa3c209020a79801dcbef802ab34,4b8cb5f16933a571b3635023389b22a404f3b8b7b508efd11d74f9ed19cef5a0,7fb108ae2523abfd961ce616191d5e2b46f3c5205bbb469073c65fc50fbb78f4,3a8993108283ee79c82aac9dc8e791188d7cc689,4e66631a1e3c39d056253fcba517fa64ba1d1ab7cd5f4093bd1488e7ea45c3b4,True,True,True,True
