generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07
2,6416.968118859602,0.0,-12.0,0.4892880660645834,0.15965000520326397,0.42599917067491005,0.623540414504557,206.2640125773984,164.98745923595112,149.71299067009357,54.136775648608335
2,98.25301734440623,93.03419231060755,-12.0,0.31903091569467534,0.18838614640996953,0.1081554263836729,0.20512624291090537,19.950876597560757,16.65785483176624,20.416586790383274,212.52304529963095
2,6416.968118859602,0.0,-12.0,0.5185794902794916,0.24666515943602435,0.2605559262910835,0.6459449271620714,219.21974250275713,249.27722210063385,49.59735020062783,49.65566312031161
2,6416.968118859602,0.0,-12.0,0.5652734263857032,0.23575753375659442,0.4080703367061135,0.5939960656406899,110.45138878701893,50.089227320258864,118.36793489867028,139.7902488502164
2,4653.765746313772,200.82700860363968,-12.0,0.36245362367958867,0.6208744717549978,0.5402742632246912,0.18678132683869447,145.9107293458557,171.46861610504575,170.3663508813551,210.693285098151
2,4840.182865105292,149.90049121464023,-12.0,0.3887057321975466,0.6103574047297675,0.626148356367228,0.18028065559503603,204.30415706066665,238.39609857724116,60.20989669374896,3.849772805029378
2,235.16419223929543,235.1641922392955,-12.0,0.10413518015802962,0.262084067806564,0.3557858459074458,0.13470259148299665,62.692357061656935,158.68197457354782,17.927412767964945,224.9927038293496
2,6416.968118859603,0.0,-12.0,0.2897549128031205,0.2655535257212965,0.35091135766880444,0.6037713586684843,7.102575974754776,92.0188214446847,242.7357142275822,154.58917746815735
2,5101.84999438718,201.3755294737037,-12.0,0.42651224571643714,0.25677483760798886,0.6490835177689869,0.30961232134551037,114.5009036940059,225.92549385291179,125.72444674810606,97.69415521307626
2,306.9086125305705,240.90418932182996,-12.0,0.21266990443421896,0.14346271598802401,0.28650810963575774,0.12850139620976386,149.57267642633008,80.2309535223281,232.7922523994667,80.61554470928992
2,6416.968118859604,0.0,-12.0,0.5111962646343643,0.3336440041486568,0.5082755837159316,0.5966691907805681,177.13250796945127,45.97453151778069,168.8098645673982,39.40625993725358
2,398.8439956078726,274.4632307255923,-12.0,0.46008107390048203,0.09849803839392988,0.16173966160382083,0.1147867698007429,144.08078790330444,59.3633697492722,24.77002545629911,203.51138358800063
2,6050.987190026218,265.3536288958175,-12.0,0.6457865314478164,0.4033200108061223,0.5658517492089485,0.4889099450573275,233.4568751871167,42.85457891222039,186.91574860380064,75.24440073297714
2,6416.968118859605,0.0,-12.0,0.33243475203654066,0.4316308064695745,0.36249070483890994,0.5696433494009866,195.04535255454815,155.75172818498748,231.16145965964657,99.64406161174163
2,2195.7680529345716,307.1551047036544,-12.0,0.6349639410313,0.46848934317240754,0.26776051930534744,0.17717561747475452,82.31681502504526,94.58394063738417,234.29994503297843,3.582968976957562
2,2808.1843158379916,278.79439162409153,-12.0,0.17259368377198153,0.6456245512461014,0.10806230664319097,0.3668520292234576,249.98065123656707,79.35557665944312,207.76837013853878,10.453651663019842
2,403.56848503907725,326.44883435270714,-12.0,0.1535823271681409,0.18136015720383702,0.2627128746994845,0.42193219848308416,171.56433249449697,78.58020456424723,148.7442944903105,145.28719193690785
2,5611.155072828697,277.24949588988756,-12.0,0.28981524659049096,0.4934520605263456,0.5886002816185414,0.45641613804694275,46.455049432540754,71.39512729248409,84.9064556708953,84.3085138714251
2,6416.968118859609,0.0,-12.0,0.5839826571895967,0.6423618213060863,0.46724087648020185,0.61799442923298,215.73675091761257,163.74518056468557,23.907983185770753,125.93218948412374
2,6416.968118859609,0.0,-12.0,0.2561582058785714,0.2838189033257123,0.6065940569163528,0.5257003944455314,24.976200612464446,244.4815840802437,84.46862189607587,150.12476891052276
2,4270.58523966149,300.8871024459687,-12.0,0.43593736758097235,0.6150391182846563,0.5043027328095916,0.23654918216265425,248.45573603876372,84.95423701074995,33.89692920683396,87.4992010416164
2,480.7487785615511,480.748778561551,-12.0,0.13097694356502065,0.14576528072213857,0.37568404363964525,0.35395271342882095,219.99572678469346,207.4688988735558,53.21054576475215,22.143813958977464
2,694.6725275536809,415.5647072642631,-12.0,0.4246385295026814,0.2567035446954314,0.17672566715507626,0.14466462429860172,173.1077751732378,232.6757658765516,181.4788915832392,41.39971825265765
2,1069.3404648041053,330.0599814683097,-12.0,0.577886122219792,0.3227501929695079,0.35524249941812114,0.24093834999256541,138.02712339343614,27.690775436108456,139.04222668473915,132.36990727019062
2,6416.96811885961,0.0,-12.0,0.273558714428975,0.59102972132276,0.5264318284622038,0.6438379603607827,12.29195984770326,245.52788506480107,4.7650456760649496,104.32843767783744
2,5105.069789533249,311.356317752084,-12.0,0.27747778255656685,0.47290190157544576,0.612870133639417,0.2982796870540242,88.87438115542324,192.48365805611442,26.619967904225465,238.55459537978527
2,597.0732875612326,597.0732875612329,-12.0,0.11585989977461181,0.3453196159481891,0.24007739897457275,0.1896329622956595,207.6093529820131,171.48206398680153,186.67881205662928,167.6929692965265
2,1614.4760993624777,529.7881183955882,-12.0,0.5749483462273738,0.39326386796762447,0.2195009471265475,0.4135741987558336,38.75121781385696,217.70701020352294,200.49929688743848,153.1845056661293
2,5025.6395304890075,334.5532006837784,-12.0,0.38447048951052387,0.5139310530289141,0.6412133235914655,0.1899319153479289,62.4192768944597,124.32307944499647,141.32714414463726,202.1907007301152
2,4460.363821664796,468.8915272334965,-12.0,0.24020395198561606,0.6264920798797526,0.48354419281123184,0.2812113080151231,87.92047584231169,246.20074840016693,176.0244585621229,229.18860704179042
2,6416.9681188596105,0.0,-12.0,0.14516102656476157,0.5145624601295323,0.5677485534433985,0.624772934591049,184.9613545233718,107.0411858306485,25.920117885242483,200.60727438575702
2,1765.747411144655,835.038963992578,-12.0,0.4490855796807987,0.2231948884598553,0.4651391422632948,0.10556280978709232,87.02190073286422,15.314915904711512,64.6090357486352,201.29990181106953
2,3177.3074958491607,707.7519338358095,-12.0,0.3872918709766873,0.6446142291729035,0.11003644107989508,0.45319957912568587,206.9527470411463,151.88771963825266,205.20804492936568,85.3606056043632
2,4274.263541140318,700.9599773972232,-12.0,0.38214831071918237,0.5624723752454256,0.46704649949762994,0.4299165135308083,117.39482588185088,62.32559729271406,216.68358423174914,45.80622029032722
2,6416.968118859602,389.72460215066207,-12.0,0.2999610741547824,0.15239113634877188,0.3363370496293577,0.5525054083642037,91.1532465410886,58.06096206742314,148.10427659536097,94.50568741181931
