candidate_id,design_class,nominal_knee,nominal_l_max_kg_per_m,nominal_s_max_kg_per_m,mean_l_max_kg_per_m,quantile_l_max_kg_per_m,mean_s_max_kg_per_m,quantile_s_max_kg_per_m,mean_ssci,quantile_ssci,mean_maximum_snow_depth_m,quantile_maximum_snow_depth_m,mean_manual_triggers,probability_manual_intervention,robust_selection_score,robust_selected,robust_nondominated,minimum_score_tie
joint_02,joint,False,79.99900000642742,79.99900000642742,80.58897025091532,103.78625375476228,80.57256967548658,103.78625375476228,0.0150744115199648,0.0180716233253685,0.0977720681580554,0.150065143663643,0.0,0.0,0.0189301110143426,True,True,True
joint_04,joint,False,79.99900000642742,79.99900000642742,78.81999000795886,103.78625375476228,78.81497355596413,103.78625375476228,0.0138301626511109,0.0149964760665642,0.0854208551394591,0.1279645535900491,0.0,0.0,0.0189301110143426,False,True,True
joint_05,joint,False,79.99900000642742,79.99900000642742,78.90571901398029,103.78625375476228,78.89241890997423,103.78625375476228,0.0140492796858885,0.0155807488893826,0.1284034017082071,0.2327810995078938,0.0,0.0,0.0189301110143426,False,True,True
joint_09,joint,False,79.99900000642742,79.99900000642742,79.33763847445591,103.78625375476228,79.24113904962978,103.78625375476228,0.0149786575928325,0.0185270312974895,0.3686754654446221,0.580187947030236,0.0,0.0,0.0189301110143426,False,True,True
joint_10,joint,False,79.99900000642742,79.99900000642742,78.87301219787545,103.78625375476228,78.86799574588072,103.78625375476228,0.0144832193653472,0.0165653153975951,0.0855925646870845,0.1279645535900491,0.0,0.0,0.0189301110143426,False,True,True
uniform_01,uniform,False,79.99900000642742,79.99900000642742,78.81999000795886,103.78625375476228,78.81497355596413,103.78625375476228,0.0129622994726803,0.0131943090336923,0.0854208551394591,0.1279645535900491,0.0,0.0,0.0189301110143426,False,True,True
