sample,candidate_id,design_class,nominal_knee,nominal_l_max_kg_per_m,nominal_s_max_kg_per_m,friction_factor,adhesion_factor,density_factor,snowfall_factor,temperature_shift_c,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
1,uniform_10,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_10,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_11,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_11,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,joint_00,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_00,98.71738555917685,98.71738555917679,0.01910822813290679,3821.3088876293036,3778.6916562592796,64.66666666666667,56.07809380268227,55.30170672196809,106168.18564100891,0.0,0.0,22.174038484374346,0.8442110617568541,4.860112312599085e-12,18.7372251536012,0.45258124837720876,23,23
1,joint_01,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_01,82.85123263196809,82.85123263196807,0.016383791437486785,3821.3088876293036,3772.9914312963083,73.0,49.257242678802776,48.321144757310094,140453.9728482884,0.0,0.0,15.28787460293636,0.1086891330803817,5.60262947146839e-12,6.7137092103465505,0.4570921687477595,23,23
1,joint_02,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_02,82.85123263196809,82.85123263196807,0.01471138029368149,3821.3088876293036,3791.9188587909716,109.0,33.12467720542279,35.13056120967853,121365.51751470852,0.0,0.0,5.358819963450176,0.1086891330803817,5.043077067057311e-12,20.229482716700453,0.6512357780933913,23,23
1,joint_03,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_03,82.85123263196809,82.85123263196807,0.015996200276000145,3821.3088876293036,3788.7601648486852,105.66666666666667,34.01685984735769,40.875423996979066,134382.69218927168,0.0,0.0,13.944452880607528,0.1086891330803817,5.60262947146839e-12,7.950372005099389,0.8987753191303001,23,23
1,joint_04,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_04,82.85123263196809,82.85123263196807,0.013620029586665453,3821.3088876293036,3792.4107661829025,114.0,31.695288399962948,31.425093050400275,146288.7420273419,0.0,0.0,8.493780465559858,0.1086891330803817,4.908073947262892e-12,18.121190429325573,0.3151216896147725,23,23
1,joint_05,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_05,82.85123263196809,82.85123263196807,0.013822788720116441,3821.3088876293036,3786.6978626856085,101.33333333333333,35.48196952892678,35.853782345525865,142257.8654916083,0.0,0.0,11.315356253634391,0.15360763807230804,4.1531222905177856e-12,4.264057942321557,0.4558114266501702,23,23
1,joint_06,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_06,82.85123263196809,82.85123263196807,0.014650899724437567,3821.3088876293036,3787.948471701111,83.0,43.603802658829686,43.86303354400214,114478.8955602915,0.0,0.0,6.724695211294808,0.7011651596151784,5.186961971048731e-12,17.386658173127362,0.2743790794960877,23,23
1,joint_07,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_07,82.85123263196809,82.85123263196807,0.016367608235176127,3821.3088876293036,3777.3869587395807,73.0,49.35076453929795,48.439467833909845,96328.28825806706,0.0,0.0,15.28787460293636,0.1086891330803817,5.60262947146839e-12,9.372121488903574,0.4771861866435971,23,23
1,joint_08,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_08,82.85123263196809,82.85123263196807,0.014625471987304873,3821.3088876293036,3790.814453546362,83.0,43.261907139084464,43.484586567383495,101998.29765371776,0.0,0.0,7.781570337104686,0.7225376191572083,5.60262947146839e-12,24.25618164468782,0.4603418060666108,23,23
