generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11
5,79.99900000642742,79.99900000642742,-10.98767742702184,36.61089669345334,33.19024316251379,34.90703054471949,27.145890818553635,0.1286295558587816,0.2091245707777723,0.3077532479196944,0.2722234116268492,15.304866980420016,38.42747246240384,35.030264277161024,95.10539022727926
6,79.99900000642742,79.99900000642742,-10.98767742702184,40.92689779136755,33.19024316251379,34.90703054471949,27.145890818553635,0.1286295558587816,0.1264579022123902,0.3125729580330955,0.3054478844962052,15.304866980420016,38.42747246240384,35.030264277161024,95.10539022727926
7,79.99900000642742,79.99900000642742,-9.963765827847824,33.929666171973544,30.70256948849576,42.75393313879133,27.14280448562467,0.4490855796807987,0.2231948884598553,0.3132330151744544,0.2719973309039825,14.422451495025662,11.505910717110128,35.018271078516605,201.26501155624456
8,79.99900000642742,79.99900000642742,-10.98767742702184,40.92689779136755,33.19024316251379,34.90703054471949,27.145890818553635,0.1017544014888228,0.1109514316979558,0.3125729580330955,0.3054478844962052,15.304866980420016,26.05050260383161,101.05470909225076,95.10539022727926
8,79.99900000642742,79.99900000642742,-10.972208010364696,41.069981749717776,33.19024316251379,34.90703054471949,27.145890818553635,0.4299297544780561,0.1255988319024844,0.2932484708397269,0.3298583762587347,15.304866980420016,22.981075662249125,34.860756183202795,85.6775141713754
8,79.99900000642742,79.99900000642742,-10.940761312349558,36.61089669345334,30.73415327431248,34.90703054471949,26.78620060606612,0.1162780177380758,0.1808363832631253,0.4253102573600929,0.2760855740156492,15.304866980420016,38.42747246240384,35.030264277161024,95.10539022727926
9,79.99900000642742,79.99900000642742,-10.974880881553789,40.92920809735483,33.06996152260054,34.90703054471949,27.46472976728005,0.1286295558587816,0.3291272429468426,0.3103411825026044,0.2892958546691817,12.722263104659763,48.62931078530701,21.63844476429888,95.10539022727926
9,79.99900000642742,79.99900000642742,-10.932866325640532,41.241084825153706,33.05972665506447,33.7073673445785,27.145890818553635,0.4299297544780561,0.1255988319024844,0.2932484708397269,0.3298583762587347,15.831252391294868,40.55633994536902,34.860756183202795,47.487597247419565
9,79.99900000642742,79.99900000642742,-10.942839329539504,41.04025183515551,33.18095609072678,35.888813613816694,27.78391514028621,0.1374453807877145,0.1264579022123902,0.3093248908269717,0.3054478844962052,14.54448279328912,38.42747246240384,35.030264277161024,51.86229149541108
9,79.99900000642742,79.99900000642742,-10.909714289823285,41.54910027386855,33.19024316251379,34.90703054471949,27.145890818553635,0.4299297544780561,0.1255988319024844,0.2932484708397269,0.3295988712882454,15.304866980420016,23.132103831694053,32.09346728925964,85.6775141713754
9,79.99900000642742,79.99900000642742,-9.79610758688937,36.61089669345334,33.065166896088826,41.77209237535075,24.875583874835957,0.1286295558587816,0.2084433068503562,0.3077532479196944,0.2722234116268492,6.244887740279774,20.228415133961136,19.329273465261657,106.23483063262316
9,79.99900000642742,79.99900000642742,-10.953158555989312,38.75993767839439,30.73415327431248,33.29076962466744,26.78620060606612,0.1162780177380758,0.1808363832631253,0.4253102573600929,0.2760855740156492,15.304866980420016,38.42747246240384,35.030264277161024,95.10539022727926
9,79.99900000642742,79.99900000642742,-10.064920699478089,36.61089669345334,29.82561621801045,41.62180857673408,26.78620060606612,0.1162780177380758,0.1808363832631253,0.428927015943956,0.2760855740156492,15.304866980420016,38.42747246240384,35.030264277161024,95.01116440318008
10,79.99900000642742,79.99900000642742,-10.971620387096335,40.92689779136755,33.19024316251379,34.90703054471949,27.02278684579144,0.1286295558587816,0.1290005198231334,0.3126817861279062,0.3054478844962052,6.08022741952917,38.42747246240384,35.030264277161024,95.21464554560735
10,79.99900000642742,79.99900000642742,-11.029265115986156,39.91071256501522,33.10414745018359,34.90703054471949,27.46472976728005,0.1286295558587816,0.3469313557992498,0.5412785280669238,0.2892958546691817,12.722263104659763,48.62931078530701,21.63844476429888,50.04180579530961
10,79.99900000642742,79.99900000642742,-10.413827239968503,40.92689779136755,44.21946578423854,34.75840954032458,22.59775171341648,0.1459118729893074,0.1264579022123902,0.3149606632439078,0.3072298816237298,15.304866980420016,37.026766888676654,35.030264277161024,95.10539022727926
10,79.99900000642742,79.99900000642742,-10.622763249563569,36.506822049255376,44.30585592307601,33.74704083639676,28.85486793847684,0.1404948048963532,0.2107574559865599,0.2467416527844164,0.3162760496026218,17.24132427795341,162.90642923667906,23.693650547999948,28.825888251663628
10,79.99900000642742,79.99900000642742,-9.81216462681487,36.61089669345334,33.065166896088826,41.77209237535075,24.998687847598152,0.1286295558587816,0.2059006957686282,0.3076444198248836,0.2722234116268492,15.46952765632452,20.228415133961136,19.329273465261657,106.12557531429508
10,79.99900000642742,79.99900000642742,-10.940761312349558,36.61089669345334,30.714025158827777,34.90703054471949,26.78620060606612,0.2085297824688005,0.1808363832631253,0.4253102573600929,0.275938716337661,18.792347052725844,36.33265732863694,35.030264277161024,94.06226128830288
10,79.99900000642742,79.99900000642742,-10.98767742702184,39.73482443724384,36.70732604568691,34.90703054471949,27.145890818553635,0.1286295558587816,0.2091245707777723,0.3095823599911212,0.2722234116268492,15.304866980420016,38.42747246240384,38.83656245172706,93.5873039317367
11,79.99900000642742,79.99900000642742,-10.754861897631493,40.92689779136755,44.30446832514977,34.75840954032458,28.882026640307224,0.1459118729893074,0.2111401444184105,0.3144157933242781,0.3076419777044339,15.40545296882392,25.375948129391347,23.966432955770404,34.043215417918915
11,79.99900000642742,79.99900000642742,-10.932866325640532,41.241084825153706,33.05972665506447,33.7073673445785,27.145890818553635,0.4299297544780561,0.121256869661938,0.2932484708397269,0.3298583762587347,15.831252391294868,40.55633994536902,34.860756183202795,47.487597247419565
11,79.99900000642742,79.99900000642742,-10.064920699478089,36.61089669345334,29.82561621801045,41.62180857673408,26.78620060606612,0.105206571866151,0.1754307006091149,0.2060621330109547,0.3135587178795155,15.304866980420016,38.42747246240384,35.030264277161024,31.842908580345966
11,79.99900000642742,79.99900000642742,-10.95562600494556,40.89241242734075,33.189434084353145,35.152758113970975,27.145890818553635,0.414832061384238,0.3575771769857276,0.2893447520914728,0.2902922982295232,12.69135613396044,48.66412258409628,32.09346728925964,95.24081325019576
11,79.99900000642742,79.99900000642742,-10.416691750393849,40.92689779136755,30.724003417349252,34.76223464324391,22.62353806293012,0.1483935550334178,0.180689794342901,0.3149606632439078,0.3072298816237298,15.44024298037683,36.32416352773324,35.030264277161024,95.10539022727926
11,79.99900000642742,79.99900000642742,-8.924209489928636,39.66147393113407,16.0804133539203,36.728114822229394,27.665173053009028,0.291056244698056,0.1232830708244497,0.4694184154929975,0.3030367090832296,17.143295015987484,38.80574603210685,34.742982289345846,52.67362936333774
11,79.99900000642742,79.99900000642742,-10.889331476984154,41.58589594388263,33.070770600761186,34.90703054471949,27.46472976728005,0.1437755771412651,0.09818821380775,0.31008993715585,0.3286024277279039,15.335773951119345,23.097292060973828,21.63844476429888,85.5420911484589
11,79.99900000642742,79.99900000642742,-10.791118745057048,36.61089669345334,44.171295063029454,34.90320544180016,26.760414256552487,0.2060481004367461,0.1266044912332516,0.4253102573600929,0.275938716337661,18.65697105276903,37.03526068958036,35.030264277161024,94.06226128830288
12,79.99900000642742,79.99900000642742,-9.79610758688937,36.61089669345334,33.18376883692908,41.77209237535075,24.875583874835957,0.1293551074057819,0.1278837956940342,0.3093031538773709,0.2722234116268492,6.633184691327247,38.54761217909228,19.329273465261657,51.08956100259476
12,79.99900000642742,79.99900000642742,-11.029265115986156,39.91071256501522,36.22875434128832,34.90703054471949,27.46472976728005,0.1286295558587816,0.3463074028737027,0.2511690720797717,0.2892958546691817,12.705834137317622,49.49887529066971,125.17823209524532,50.04180579530961
12,79.99900000642742,79.99900000642742,-10.98767742702184,39.73482443724384,36.70732604568691,34.90703054471949,27.145890818553635,0.1286295558587816,0.1157031842686366,0.3095823599911212,0.2719548606106453,15.304866980420016,38.42562673136968,38.83656245172706,93.5873039317367
12,79.99900000642742,79.99900000642742,-10.622763249563569,36.50609725286302,44.30585592307601,33.74704083639676,28.85486793847684,0.1404948048963532,0.2107574559865599,0.2467416527844164,0.3162496177931023,17.24132427795341,19.915461095815655,23.693650547999948,28.825888251663628
12,79.99900000642742,79.99900000642742,-10.854840173137426,41.241084825153706,32.46152615254064,36.23447024658809,29.694040083480967,0.4299297544780561,0.1256325370020742,0.3155687594420586,0.3307411821653053,15.831252391294868,40.5477575120384,35.03483035146638,93.74606385562106
12,79.99900000642742,79.99900000642742,-10.753273721756536,36.61089669345334,44.31603674857067,34.75780194870415,26.78620060606612,0.1124279131129313,0.1250152732948084,0.4253102573600929,0.2760855740156492,15.304866980420016,38.42747246240384,35.030264277161024,98.46742170090548
12,79.99900000642742,79.99900000642742,-10.98767742702184,40.92689779136755,33.19024316251379,34.90703054471949,27.145890818553635,0.1286295558587816,0.1263934152186186,0.3125729580330955,0.3208875237426598,6.17075983125203,38.42747246240384,35.030264277161024,94.475978373423
