generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,source,design,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
9,79.99900000642742,79.99900000642742,-12.0,0.2208500881192021,0.143462715988024,0.1027081309144612,0.2061918951338838,6.382232298272111,7.006983188831324,27.36914883083925,203.21283649964172,surface_seed_1701_pareto,surface_knee,0.017005765443014253,3689.7566881589555,3637.4751461478845,71.66666666666667,48.510273853978596,48.72544203047312,90674.44085082067,0.0,0.0,18.94417193567745,0.7566893001572831,2.2737367544323206e-12,0.0,0.218081844461245,0,23
9,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.3602390194692557,0.1394422194324449,12.5091261726552,68.39489179160827,20.42615888098285,28.69944083714089,surface_seed_1701_pareto,surface_knee,0.015947385163298772,3689.7566881589555,3639.0345215468637,75.0,46.27006387527003,45.8997150941614,84024.41326837435,0.0,0.0,10.242555862194695,0.0833322916733619,2.2737367544323206e-12,0.0,0.47792011648235533,0,23
10,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1021428067277381,0.2611020283501725,0.1394422194324449,12.5091261726552,68.30887929067998,20.42615888098285,227.9841527270941,surface_seed_1701_pareto,surface_knee,0.015947385163298772,3689.7566881589555,3639.0345215468637,75.0,46.27006387527003,45.8997150941614,90690.90645851435,0.0,0.0,10.242555862194695,0.0833322916733619,2.2737367544323206e-12,0.0,0.2874311407559048,0,23
10,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.362057918289118,0.1394422194324449,15.887355910044649,68.30940572947678,16.254888690857808,227.94552174565047,surface_seed_1701_pareto,surface_knee,0.01833394733320759,3689.7566881589555,3645.26813187588,66.0,52.89019093707439,52.132219290143304,84036.9061518821,0.0,0.0,10.480909451878931,0.0833322916733619,2.2737367544323206e-12,0.0,0.4813997490073093,0,23
10,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1107894439286083,0.3588302904876206,0.1255809489720977,15.4785484823431,63.92091798447498,16.007563988413043,224.2885266236326,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,84627.47457817222,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.4890027072357938,0,23
10,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.3602473555387574,0.1394422194324449,12.100318744953654,79.07820108428581,20.42615888098285,24.978825003298027,surface_seed_1701_pareto,surface_knee,0.015619620966737127,3689.7566881589555,3639.999689617942,76.33333333333333,45.45017786642543,45.33011078113605,84042.01373764726,0.0,0.0,9.27738779111644,0.0833322916733619,2.2737367544323206e-12,0.0,0.47793606374575004,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.3620662543586197,0.1394422194324449,15.4785484823431,68.30887929067998,16.254888690857808,102.1554763828266,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,83887.0288603301,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.481415696270704,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1107894439286083,0.2596932993684959,0.1391646546072332,15.4785484823431,49.94965001229944,26.88008087516128,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,90233.58558029721,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.2857656272858109,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1122908334678185,0.3563972720768639,0.1394422194324449,15.887355910044649,68.30940572947678,17.088798095757294,94.5884787899878,surface_seed_1701_pareto,surface_knee,0.01833394733320759,3689.7566881589555,3645.26813187588,66.0,52.89019093707439,52.132219290143304,84351.60948809661,0.0,0.0,10.480909451878931,0.0833322916733619,2.2737367544323206e-12,0.0,0.47061752238436494,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.1188685538703272,0.1330294578795841,0.3769141829866931,0.1287446260119814,6.382232298272111,91.17499087023089,5.8636885912090015,197.0025591062628,surface_seed_1701_pareto,surface_knee,0.015204283560548745,3689.7566881589555,3640.6940622521274,79.33333333333333,43.80313519886571,43.02031226788748,80797.59952309322,0.0,0.0,7.686353598347099,0.4670290521484774,2.2737367544323206e-12,0.0,0.4850078186904595,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.35762757103005,0.1835046631926438,15.137321242514696,68.30940572947678,16.254888690857808,227.346679479147,surface_seed_1701_pareto,surface_knee,0.01752478338099124,3689.7566881589555,3641.376025563244,68.66666666666667,50.698223935468626,50.07179405721149,82683.63677339947,0.0,0.0,10.109975868649995,0.0833322916733619,2.2737367544323206e-12,0.0,0.4288618583167194,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.2192562059435736,0.1434137950086417,0.1027081309144612,0.1035640282431214,0.9988859464571344,93.00623957160468,7.735237938141623,197.0025591062628,surface_seed_1701_pareto,surface_knee,0.01589468499666425,3689.7566881589555,3636.040156536676,75.66666666666667,45.83704206902627,45.869423570063645,94254.789284038,0.0,0.0,14.186126562947187,0.2571498530883435,2.2737367544323206e-12,0.0,0.11725512064844039,0,23
11,79.99900000642742,79.99900000642742,-12.0,0.1929791054625999,0.143463721110381,0.1027081309144612,0.1287446260119814,6.382232298272111,80.49897245041356,234.7665267859974,197.8898749800381,surface_seed_1701_pareto,surface_knee,0.017155677096888627,3689.7566881589555,3627.7151607572137,69.66666666666667,49.61631641256366,48.15538081721337,94045.89785352633,0.0,0.0,24.60296741225372,0.5939609398290349,2.5357493882438575e-12,0.0,0.11276350528079632,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117575295950978,0.2650866442968957,0.1125271208184866,15.4785484823431,49.94965001229944,37.90865335477862,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,90771.60727909555,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.32280504577814756,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1021428067277381,0.2519382556794173,0.1394422194324449,12.5091261726552,68.30887929067998,21.6513210879598,224.23316356505697,surface_seed_1701_pareto,surface_knee,0.015947385163298772,3689.7566881589555,3639.0345215468637,75.0,46.27006387527003,45.8997150941614,91252.67424093893,0.0,0.0,10.242555862194695,0.0833322916733619,2.2737367544323206e-12,0.0,0.26990044521185147,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.3470167486466123,0.1095735672829936,12.363332713905052,68.30292947535965,20.27752615613482,28.69944083714089,surface_seed_1701_pareto,surface_knee,0.015821848677247227,3689.7566881589555,3634.876164740234,75.33333333333333,45.919929649531866,45.79408427214546,85772.64313456306,0.0,0.0,14.40091266882387,0.0833322916733619,2.2737367544323206e-12,0.0,0.4824939896667498,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0818580781658031,0.1021428067277381,0.2611020283501725,0.1087208749313259,12.5091261726552,68.30887929067998,20.42006637915288,227.9841527270941,surface_seed_1701_pareto,surface_knee,0.016057071948469222,3689.7566881589555,3639.0345215468637,74.66666666666667,46.473913045666826,45.94961644229503,91748.67096084724,0.0,0.0,10.242555862194695,0.0833322916733619,2.2737367544323206e-12,0.0,0.31780256259256945,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.2184030310090345,0.1434627294741124,0.0963462818436053,0.1287446260119814,6.382232298272111,80.2309535223281,234.7665267859974,203.21283649964172,surface_seed_1701_pareto,surface_knee,0.017524284306641012,3689.7566881589555,3633.0647971014787,69.66666666666667,49.982855921993725,49.06922185159889,93679.57159845544,0.0,0.0,17.192095220721416,0.602982128080572,2.2737367544323206e-12,0.0,0.15035801093115247,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1107894439286083,0.3693306063655403,0.1394413485545104,15.4785484823431,49.94965001229944,26.88008087516128,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,83500.62611431735,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.4952298684633144,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.239828810165016,0.1407003935037991,0.0962875814449039,0.2064694600645068,6.382232298272111,7.006983188831324,27.28213814820998,87.02450009878326,surface_seed_1701_pareto,surface_knee,0.01409758337012322,3689.7566881589555,3653.7741828213257,89.33333333333333,38.91534101537375,38.69732474905349,90963.79010132099,0.0,0.0,4.8856936602953835,0.3110857364909392,1.8189894035458565e-12,0.0,0.24986112368241978,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1107894439286083,0.2883804843328555,0.1391646546072332,15.4785484823431,49.94965001229944,26.88008087516128,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,88474.39345945556,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.34064545939154245,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.1039879216493426,0.1117522229620889,0.3839777495992527,0.1394422194324449,15.4785484823431,68.30887929067998,16.123886086595235,228.0395157856697,surface_seed_1701_pareto,surface_knee,0.018850965559347354,3689.7566881589555,3649.0894824537245,65.0,54.03041315612023,52.30495486988374,81996.07175856638,0.0,0.0,6.659558874034541,0.0833322916733619,2.7284841053187847e-12,0.0,0.5008535731917473,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.193832280397139,0.1677897566401453,0.1027081309144612,0.1287446260119814,6.382232298272111,80.2309535223281,234.7665267859974,197.8898749800381,surface_seed_1701_pareto,surface_knee,0.017195279068225995,3689.7566881589555,3642.8445709117786,69.66666666666667,49.85590413609219,48.645397383133776,92919.02594694449,0.0,0.0,10.408931146829863,0.6017429433892159,2.7284841053187847e-12,0.0,0.11263255847628145,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.2213886594463018,0.1434148001309987,0.1114289291395303,0.1287446260119814,6.382232298272111,112.042983221844,116.84066580228298,197.0833000146827,surface_seed_1701_pareto,surface_knee,0.01945358138546602,3689.7566881589555,3631.6360667206736,64.33333333333333,54.81610091413504,54.2438487170213,92659.53774913512,0.0,0.0,23.214264466228524,0.2758884555839226,2.7284841053187847e-12,0.0,0.12449404709300793,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.0862831361736335,0.3620662543586197,0.1394422194324449,15.336871300205855,68.30887929067998,16.254888690857808,102.1554763828266,surface_seed_1701_pareto,surface_knee,0.017521007540178133,3689.7566881589555,3641.860328176059,68.66666666666667,50.707192502372585,50.07179405721149,85526.54856138486,0.0,0.0,9.625673255835352,0.0833322916733619,2.2737367544323206e-12,0.0,0.47920099307170794,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1122908334678185,0.3089143738158901,0.1391655254851677,15.887355910044649,68.30940572947678,17.088798095757294,94.5884787899878,surface_seed_1701_pareto,surface_knee,0.01833394733320759,3689.7566881589555,3645.26813187588,66.0,52.89019093707439,52.132219290143304,87278.66869730582,0.0,0.0,10.480909451878931,0.0833322916733619,2.2737367544323206e-12,0.0,0.38005736748456187,0,23
12,79.99900000642742,79.99900000642742,-12.0,0.0812367017259139,0.0801433750112535,0.2759332825745937,0.1394422194324449,15.4785484823431,68.30887929067998,16.593747215502336,224.1409165534837,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,91116.80100426516,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.3161589442903529,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.362057918289118,0.1262254851255761,15.867462599351487,68.30940572947678,16.254888690857808,224.3038253245308,surface_seed_1701_pareto,surface_knee,0.01833394733320759,3689.7566881589555,3645.26813187588,66.0,52.89019093707439,52.132219290143304,84498.2983398525,0.0,0.0,10.480909451878931,0.0833322916733619,2.2737367544323206e-12,0.0,0.4946164833141783,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0876789540453397,0.1677897566401453,0.1027081309144612,0.1287446260119814,6.382232298272111,68.73580897427088,211.5701441223561,197.64046805138364,surface_seed_1701_pareto,surface_knee,0.01662645225460895,3689.7566881589555,3636.559179902542,71.66666666666667,48.21973099247109,47.74012543195712,96452.77274509774,0.0,0.0,13.985629308358385,0.5432348814652677,2.6050273049804673e-12,0.0,0.1610415655118599,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.239828810165016,0.1407003935037991,0.0965770319713228,0.1972888626653671,6.382232298272111,7.006983188831324,25.140110949642853,84.99525483206922,surface_seed_1701_pareto,surface_knee,0.014034150280822619,3689.7566881589555,3653.8830198112278,91.0,38.30529528559588,38.154800243321944,91267.7476769946,0.0,0.0,4.8862295362823085,0.2899102330116015,2.7284841053187847e-12,0.0,0.24012679484143523,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1107894439286083,0.367112647900757,0.1394390411884393,15.4785484823431,49.94965001229944,26.88008087516128,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,83636.71898531153,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.4909891248532782,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.1209150471647331,0.0801433750112535,0.2759332825745937,0.1394422194324449,6.212797156995613,79.8040238387372,16.593747215502336,224.39032346273373,surface_seed_1701_pareto,surface_knee,0.015437716242890996,3689.7566881589555,3650.98310422599,77.66666666666667,44.63956516885636,45.89439514073536,90055.32855360974,0.0,0.0,5.013221263268485,0.6578984533925446,2.2737367544323206e-12,0.0,0.3489367079137253,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1574856518905017,0.3588302904876206,0.1283787389754544,15.4785484823431,63.92091798447498,13.029594918936256,230.4908960728119,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,81666.42744228989,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.4902654570552104,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.1188685538703272,0.0882779670666527,0.3769141829866931,0.1289925881583866,6.382232298272111,91.17499087023089,5.791296757456934,197.0025591062628,surface_seed_1701_pareto,surface_knee,0.01490240171233545,3689.7566881589555,3644.4509078154406,80.66666666666667,43.04044335728995,42.04441370264992,83617.17677661892,0.0,0.0,12.753257244401647,0.4700629535139155,2.2737367544323206e-12,0.0,0.5367294941148572,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.0862831361736335,0.3449876709080405,0.1392160606831913,15.336871300205855,68.30887929067998,16.11056297454541,102.1554763828266,surface_seed_1701_pareto,surface_knee,0.017521007540178133,3689.7566881589555,3641.860328176059,68.66666666666667,50.707192502372585,50.07179405721149,86582.62186483863,0.0,0.0,9.625673255835352,0.0833322916733619,2.2737367544323206e-12,0.0,0.4467550791328969,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117575295950978,0.3657184245182245,0.1127532795689372,14.931727418343458,49.94965001229944,38.052979285988286,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.017525007514520585,3689.7566881589555,3641.376025563244,68.66666666666667,50.69822393546861,50.07179405721149,84653.69502454824,0.0,0.0,10.109975868649995,0.0833322916733619,2.2737367544323206e-12,0.0,0.5150918578858912,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.11175683168272,0.2716064477935747,0.1127650594527644,15.88422759091642,68.30940572947678,51.62241654171646,214.30173308228493,surface_seed_1701_pareto,surface_knee,0.01833394733320759,3689.7566881589555,3645.26813187588,66.0,52.89019093707439,52.132219290143304,90525.34936422738,0.0,0.0,10.480909451878931,0.0833322916733619,2.2737367544323206e-12,0.0,0.335039714014701,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.3602390194692557,0.0819254137815664,5.833915989259296,69.36652966671132,20.42615888098285,225.5451966728071,surface_seed_1701_pareto,surface_knee,0.014657106501912048,3689.7566881589555,3643.444513942211,82.66666666666667,41.80957597403661,41.68265701647005,86144.19434092955,0.0,0.0,15.08380783133895,0.5220777660871809,1.8189894035458565e-12,0.0,0.5354369221332339,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117529208744667,0.4061003221029159,0.1392042807993631,15.481676801471329,49.94965001229944,15.83867168839154,227.9241197575544,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,81194.96327535472,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.5658927817113419,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1107894439286083,0.2619112578334095,0.1391669619733042,15.4785484823431,49.94965001229944,19.99910303078126,214.28033109420912,surface_seed_1701_pareto,surface_knee,0.01809197887155473,3689.7566881589555,3638.6338488477645,67.33333333333333,51.892035592807844,50.280619291287714,90097.49270929507,0.0,0.0,12.852152584129243,0.0833322916733619,2.2737367544323206e-12,0.0,0.29000637089609643,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1310495206256237,0.3620662543586197,0.1391942572860396,15.336871300205855,68.30887929067998,16.327281910911445,102.1554763828266,surface_seed_1701_pareto,surface_knee,0.017521007540178133,3689.7566881589555,3641.860328176059,68.66666666666667,50.707192502372585,50.07179405721149,82787.68825549768,0.0,0.0,9.625673255835352,0.0833322916733619,2.2737367544323206e-12,0.0,0.4833416843008949,0,23
13,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.3620662543586197,0.1394422194324449,12.620319721356564,62.50754476571528,16.006713383043913,224.2885266236326,surface_seed_1701_pareto,surface_knee,0.016057071948469222,3689.7566881589555,3639.0345215468637,74.66666666666667,46.473913045666826,45.94961644229503,83912.25569834824,0.0,0.0,10.242555862194695,0.0833322916733619,2.2737367544323206e-12,0.0,0.481415696270704,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.2192562059435736,0.1262488893339975,0.1027081309144612,0.1035640282431214,0.9988859464571344,90.13561305031112,7.735237938141623,102.12387630033196,surface_seed_1701_pareto,surface_knee,0.015363043999289805,3689.7566881589555,3640.12339454903,80.0,43.485889475897125,44.154690645840695,95399.61737580375,0.0,0.0,8.60623847273218,0.17718365872004468,2.2737367544323206e-12,0.0,0.11725512064844039,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.1848861941177522,0.143462715988024,0.1027081309144612,0.1287446260119814,6.382232298272111,80.2309535223281,234.7665267859974,197.8898749800381,surface_seed_1701_pareto,surface_knee,0.01720373054027108,3689.7566881589555,3628.6359164604933,70.0,49.53260089679373,47.49875975698589,94357.73732197536,0.0,0.0,23.625324714936784,0.5939609398290349,2.5073276788134535e-12,0.0,0.1046706813378927,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.1188685538703272,0.0882779670666527,0.3751605955674764,0.1289925881583866,6.382232298272111,90.73573179821622,14.476622445269928,197.0025591062628,surface_seed_1701_pareto,surface_knee,0.01502859349112369,3689.7566881589555,3644.4509078154406,80.0,43.35413935294749,42.305859282315645,83723.22872262957,0.0,0.0,12.753257244401647,0.5304281941620461,2.2737367544323206e-12,0.0,0.5333748051389643,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.1188685538703272,0.1330294578795841,0.3767787335360952,0.1492654087101207,6.430862613271859,79.27471841509384,5.8636885912090015,24.315569203026385,surface_seed_1701_pareto,surface_knee,0.01472596930139284,3689.7566881589555,3646.216577446014,82.33333333333333,42.19021268943212,42.524422845912,80235.72570387302,0.0,0.0,11.15914576196334,0.21302683668637298,2.2737367544323206e-12,0.0,0.4642279153042199,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.2409683854759029,0.1435186120924051,0.0959508774824052,0.2064694600645068,6.382232298272111,7.006983188831324,27.28213814820998,87.02450009878326,surface_seed_1701_pareto,surface_knee,0.014126702970230177,3689.7566881589555,3651.0855538922697,89.66666666666667,38.70874995335362,38.467950653896736,90707.04405413482,0.0,0.0,8.635433137342305,0.3064953439435712,2.419398015263141e-12,0.0,0.2513997658269037,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.2343444662146407,0.1126008155609538,0.0962875814449039,0.2064694600645068,15.0164629472011,7.540538131526706,39.41819440227569,79.27648006900385,surface_seed_1701_pareto,surface_knee,0.013880509690930494,3689.7566881589555,3655.62286954582,93.33333333333333,37.228560115028706,37.409709361838225,92912.08164875419,0.0,0.0,5.764433423553026,0.28493653172216743,2.2737367544323206e-12,0.0,0.2468202212922919,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1117522229620889,0.362057918289118,0.1262254851255761,5.175681967197142,69.46105922852419,16.254888690857808,249.6654928947652,surface_seed_1701_pareto,surface_knee,0.01614460309231412,3689.7566881589555,3641.91483522266,74.0,46.890963077991024,47.85523676127074,84465.7372906597,0.0,0.0,15.333931873608718,0.657307694205173,2.3376856006507296e-12,0.0,0.4946164833141783,0,23
14,79.99900000642742,79.99900000642742,-12.0,0.0815081555013488,0.1066788661832729,0.3620662543586197,0.1394422194324449,15.336871300205855,68.30887929067998,16.254888690857808,102.1554763828266,surface_seed_1701_pareto,surface_knee,0.017521007540178133,3689.7566881589555,3641.860328176059,68.66666666666667,50.707192502372585,50.07179405721149,84274.77414423453,0.0,0.0,9.625673255835352,0.0833322916733619,2.2737367544323206e-12,0.0,0.4809745348116766,0,23
