slope_deg,mu_static,mu_kinetic,adhesion_pa,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
2.0,0.09965517241379311,0.07773103448275863,125.0,uniform_00_01_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.09965517241379311,0.07773103448275863,166.66666666666666,uniform_00_01_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.09965517241379311,0.07773103448275863,208.33333333333331,uniform_00_01_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.09965517241379311,0.07773103448275863,250.0,uniform_00_01_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,0.0,uniform_00_02_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,41.666666666666664,uniform_00_02_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,83.33333333333333,uniform_00_02_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,125.0,uniform_00_02_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,166.66666666666666,uniform_00_02_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,208.33333333333331,uniform_00_02_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.1193103448275862,0.09306206896551725,250.0,uniform_00_02_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,0.0,uniform_00_03_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,41.666666666666664,uniform_00_03_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,83.33333333333333,uniform_00_03_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,125.0,uniform_00_03_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,166.66666666666666,uniform_00_03_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,208.33333333333331,uniform_00_03_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.13896551724137932,0.10839310344827587,250.0,uniform_00_03_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,0.0,uniform_00_04_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,41.666666666666664,uniform_00_04_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,83.33333333333333,uniform_00_04_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,125.0,uniform_00_04_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,166.66666666666666,uniform_00_04_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,208.33333333333331,uniform_00_04_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.15862068965517243,0.1237241379310345,250.0,uniform_00_04_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,0.0,uniform_00_05_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,41.666666666666664,uniform_00_05_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,83.33333333333333,uniform_00_05_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,125.0,uniform_00_05_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,166.66666666666666,uniform_00_05_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,208.33333333333331,uniform_00_05_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.17827586206896553,0.13905517241379312,250.0,uniform_00_05_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,0.0,uniform_00_06_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,41.666666666666664,uniform_00_06_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,83.33333333333333,uniform_00_06_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,125.0,uniform_00_06_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,166.66666666666666,uniform_00_06_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,208.33333333333331,uniform_00_06_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.19793103448275862,0.15438620689655172,250.0,uniform_00_06_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,0.0,uniform_00_07_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,41.666666666666664,uniform_00_07_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,83.33333333333333,uniform_00_07_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,125.0,uniform_00_07_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,166.66666666666666,uniform_00_07_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,208.33333333333331,uniform_00_07_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.21758620689655173,0.16971724137931035,250.0,uniform_00_07_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,0.0,uniform_00_08_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,41.666666666666664,uniform_00_08_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,83.33333333333333,uniform_00_08_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,125.0,uniform_00_08_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,166.66666666666666,uniform_00_08_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,208.33333333333331,uniform_00_08_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.23724137931034484,0.18504827586206898,250.0,uniform_00_08_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,0.0,uniform_00_09_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,41.666666666666664,uniform_00_09_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,83.33333333333333,uniform_00_09_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,125.0,uniform_00_09_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,166.66666666666666,uniform_00_09_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,208.33333333333331,uniform_00_09_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.25689655172413794,0.20037931034482762,250.0,uniform_00_09_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,0.0,uniform_00_10_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,41.666666666666664,uniform_00_10_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,83.33333333333333,uniform_00_10_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,125.0,uniform_00_10_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,166.66666666666666,uniform_00_10_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,208.33333333333331,uniform_00_10_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.27655172413793105,0.21571034482758622,250.0,uniform_00_10_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,0.0,uniform_00_11_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,41.666666666666664,uniform_00_11_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,83.33333333333333,uniform_00_11_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,125.0,uniform_00_11_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,166.66666666666666,uniform_00_11_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,208.33333333333331,uniform_00_11_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.29620689655172416,0.23104137931034485,250.0,uniform_00_11_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,0.0,uniform_00_12_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,41.666666666666664,uniform_00_12_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,83.33333333333333,uniform_00_12_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,125.0,uniform_00_12_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,166.66666666666666,uniform_00_12_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,208.33333333333331,uniform_00_12_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3158620689655173,0.24637241379310348,250.0,uniform_00_12_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,0.0,uniform_00_13_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,41.666666666666664,uniform_00_13_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,83.33333333333333,uniform_00_13_02,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,125.0,uniform_00_13_03,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,166.66666666666666,uniform_00_13_04,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,208.33333333333331,uniform_00_13_05,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3355172413793104,0.2617034482758621,250.0,uniform_00_13_06,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3551724137931035,0.27703448275862075,0.0,uniform_00_14_00,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
2.0,0.3551724137931035,0.27703448275862075,41.666666666666664,uniform_00_14_01,6416.968118859608,0.0,0.0,3689.7566881589555,0.0,0.0,0.0,0.0,0.0,260.6666666666667,1.0,3573.846961944891,5.087698503540359,3.410605131648481e-12,0.0,0.0,0,0
