generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11
2,6416.968118859602,0.0,-8.49295793133869,20.58909659648817,43.58052877620974,34.55223736441718,7.664914838013862,0.14660143485352217,0.3435585003082316,0.5975076957739724,0.36673107947975503,230.8553286978621,119.9471602423617,33.263498534718245,101.29186306488467
2,3251.068935295669,98.92311893202394,-8.948369294893592,14.590311745525257,6.768897070147557,30.164732475963316,42.81417367647792,0.12914570947114298,0.5570286183553559,0.16425901354243538,0.5178577844262947,184.63141482958375,81.72865864222439,51.05736638789654,5.463326684188003
2,150.10502767912118,150.10502767912118,-11.05249369371094,37.2099156876804,34.92194311289916,28.18823142053712,20.924016405654324,0.21668772318721347,0.48237334169780943,0.2720278435277922,0.1991067886650581,40.85210210707224,72.5206039205893,181.2761073114356,35.42147181711841
2,157.96682731985698,128.7678561597316,-10.514044059606334,25.051417301392963,36.44374617774439,43.02293932729997,42.026084806496435,0.11875859148487937,0.6050448451619793,0.42654992985103685,0.20115782332363266,112.86361411745008,7.1147458768557605,110.41712265210666,55.414289874633674
2,6416.968118859603,0.0,-7.707041245898324,9.536725137582595,42.449408919028755,37.35684361564821,5.732780249673501,0.4712618558940768,0.503672619626928,0.4910091406286777,0.3234783372744596,148.29672733327303,204.58217292432346,46.515554419389815,39.27067060839479
2,257.2606762158656,161.378513627276,-9.973866183812383,39.47984140627991,38.731579278259375,28.486911021550373,44.02060361232208,0.44431122683952406,0.47099257335583167,0.2565409330101391,0.39867688668466145,158.61281360480925,103.55549752165727,81.98224711754406,95.20767460108276
2,168.59352571982646,168.59352571982643,-9.725676024438044,32.33914193802962,34.88737711419514,40.59710902524225,23.16062521260064,0.4634634089136408,0.12485613915372468,0.540181944600075,0.28880200471808126,76.27932316620608,67.81627166725434,5.489533648293965,138.70726564473568
2,5167.569857109094,140.28878680485047,-9.08552028978345,8.715879763800475,12.665099955646149,11.586784827625525,33.93112927261903,0.4269985802771418,0.2847323708121806,0.5255548502335395,0.12176013289722473,130.05984675528103,242.4152872361123,45.606774401127176,243.29604854636202
2,6416.968118859604,0.0,-6.5214143385184045,2.777398467935649,44.7798885392945,31.58587202595048,11.868346120233706,0.15935992951884628,0.16102099087486332,0.49023064415243034,0.29815565410792255,102.49813303876651,208.3450261640347,25.163646490775182,119.41874880554504
2,2729.824417421262,166.33804382724168,-9.481475284364272,4.758894897822413,17.81985868715601,24.16927750054527,43.47796698708581,0.18793522563416615,0.42950777792747685,0.13903088381812534,0.2850055367094871,96.22445178797214,119.13074028675513,11.400784805795816,93.43085796850994
2,288.67260742555607,209.73826629034266,-9.20101530190463,24.462514903387643,11.528003872323497,32.9868865577213,35.97057529571209,0.2242662349123229,0.12326987206177363,0.47998516319819007,0.5200895793443329,103.45991801388848,22.12118135636956,110.06142613697587,17.469859220328203
