generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03
37,159.67537858397307,131.90811108996772,-10.365454516616104,22.9655736578042,35.497089030414045,43.675967609099786,44.68422804410505
42,159.67537858397307,131.90811108996772,-10.365038490766215,22.962384126288423,35.497089030414045,43.675967609099786,44.68422804410505
45,159.67537858397307,131.90811108996772,-10.365038490766215,22.962384126288423,35.497089030414045,43.44676364394496,44.71176436837433
22,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.79408972722473,43.67253437163416
25,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.878410482952376,43.67253437163416
26,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.79408972722473,43.84886027533145
26,165.29646526070198,112.81741585651794,-10.65543502882928,25.124587329971664,35.432918775613835,44.91706349314979,43.67253437163416
27,165.29646526070198,112.81741585651794,-10.65543502882928,25.124587329971664,35.432918775613835,44.91706349314979,44.77369855885406
28,165.29646526070198,112.81741585651794,-10.689808532174233,25.17438673474808,34.93868989218943,44.98349114552031,43.68425414822818
31,165.29646526070198,112.81741585651794,-10.689048246051073,25.17438673474808,34.93868989218943,44.98932000579785,43.68425414822818
32,165.29646526070198,112.81741585651794,-10.69915244731083,25.173997314426863,35.14716188504381,44.18569826714355,44.57731976457474
33,165.29646526070198,112.81741585651794,-10.65655766251491,25.13353453957053,35.4332591269562,44.665714606138906,44.71143414114837
34,165.29646526070198,112.81741585651794,-10.64856285762789,25.12933381249554,35.49035190401502,44.665714606138906,44.71115024307635
34,165.29646526070198,112.81741585651794,-10.655396595990062,25.124587329971664,35.433213427381176,44.91706349314979,44.77369855885406
35,165.29646526070198,112.81741585651794,-10.726395240333732,25.17438673474808,34.93868989218943,44.250052539466736,44.58793184952952
35,165.29646526070198,112.81741585651794,-10.69915244731083,25.173997314426863,35.14716188504381,44.91666655261507,43.67364142042689
36,165.29646526070198,112.81741585651794,-10.648550116532832,25.13353453957053,35.49465031281878,44.665714606138906,44.75694915530299
36,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.79408972722473,43.68139801942812
38,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.79408972722473,43.93422810683074
39,165.29646526070198,112.81741585651794,-10.682272223872264,25.128539059296735,35.231118676276026,44.960914858323214,43.37685058294639
39,165.29646526070198,112.81741585651794,-10.655396595990062,25.124587329971664,35.433213427381176,44.91706349314979,43.957927396043765
40,165.29646526070198,112.81741585651794,-10.655399769980598,25.124587329971664,35.43318909345371,44.91706349314979,43.67253437163416
41,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.72170313742768,43.9179340717228
43,165.29646526070198,112.81741585651794,-10.655471470639805,25.124587329971664,35.432639388399835,44.91706349314979,43.957789250104106
43,165.29646526070198,112.81741585651794,-10.643998980066243,25.124587329971664,35.52059514946377,44.79408972722473,43.68153616536778
43,165.29646526070198,112.81741585651794,-10.648550116532832,25.13353453957053,35.49465031281878,44.909638397014014,44.91709139044775
44,165.29646526070198,112.81741585651794,-10.65655766251491,25.13353453957053,35.4332591269562,44.66259134794361,43.43813142618976
44,165.29646526070198,112.81741585651794,-10.69915244731083,25.173997314426863,35.14716188504381,44.91666655261507,43.73599161957208
44,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.79055910388754,43.933835085704864
44,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.84971040859669,43.91832709284869
45,165.29646526070198,112.81741585651794,-10.644073854715984,25.124587329971664,35.520021110482425,44.852983854827,42.31833551228341
45,165.29646526070198,112.81741585651794,-10.689024074260914,25.17438673474808,34.93267571485398,44.98349114552031,43.43631881650364
45,165.29646526070198,112.81741585651794,-10.65577320460159,25.13353453957053,35.43927330429165,44.66259134794361,43.68606675791429
45,165.29646526070198,112.81741585651794,-10.578183730540992,25.124587329971664,36.02517872915737,44.91706349314979,43.957789250104106
45,165.29646526070198,112.81741585651794,-10.6990726898861,25.17338584083729,35.14716188504381,44.91666655261507,43.73599161957208
46,165.29646526070198,112.81741585651794,-10.689024074260914,25.17438673474808,34.93267571485398,44.98349114552031,43.874666518785055
46,165.29646526070198,112.81741585651794,-10.631374920633943,25.13353453957053,35.626326814710254,44.92587770674073,44.99206170592412
46,165.29646526070198,112.81741585651794,-10.69915244731083,25.173997314426863,35.14716188504381,44.77252101917679,42.74039546685057
46,165.29646526070198,112.81741585651794,-10.648239742316086,25.13353453957053,35.4970298484805,44.665714606138906,44.75527195909243
27,170.4867265520925,112.0079461363958,-10.17989814452259,23.286741787265903,30.88980323086152,44.84391745618831,31.44256416315806
39,170.4867265520925,112.0079461363958,-10.203512667315508,23.286741787265903,30.88980323086152,44.662872781442616,31.44256416315806
41,170.4867265520925,112.0079461363958,-10.203512667315508,23.286741787265903,30.88980323086152,44.662872781442616,43.149566009788415
42,170.4867265520925,112.0079461363958,-10.203512667315508,23.28993131878168,30.88980323086152,44.662872781442616,43.149566009788415
44,170.4867265520925,112.0079461363958,-10.186152069090705,23.286741787265903,30.88980323086152,44.79597070116611,43.149566009788415
45,170.4867265520925,112.0079461363958,-10.379646682771863,23.286741787265903,31.029756067211157,43.45246483262683,44.66663992555698
45,170.4867265520925,112.0079461363958,-10.243023654679844,23.185209924298423,31.19556262535108,44.665714606138906,44.75694915530299
45,170.4867265520925,112.0079461363958,-10.203512667315508,23.286741787265903,30.88980323086152,44.662872781442616,43.28114550302261
32,172.731154944562,105.85775234949826,-10.623578885651504,24.62792694675444,34.37263945461813,44.92520133128993,43.30394455818201
34,172.731154944562,105.85775234949826,-10.626065385131817,24.62792694675444,34.37263945461813,44.90613816860749,43.30394455818201
36,172.731154944562,105.85775234949826,-10.636874364750431,24.62669265996449,34.34397703016333,44.79460690040997,43.67253437163416
37,172.731154944562,105.85775234949826,-10.624011950325354,24.62792694675444,34.37263945461813,44.9218811687904,42.58580746789068
38,172.731154944562,105.85775234949826,-10.599247047585202,24.62792694675444,34.19745378077472,44.93655974928812,42.58580746789068
42,172.731154944562,105.85775234949826,-10.617359909052617,24.62669265996449,34.34397703016333,44.94421772742657,43.67253437163416
43,172.731154944562,105.85775234949826,-10.619882604571927,24.62669265996449,34.21370686879476,44.79460690040997,43.67253437163416
43,172.731154944562,105.85775234949826,-10.68227752237172,24.62669265996449,34.34397703016333,44.44651602531344,44.73801995681727
44,172.731154944562,105.85775234949826,-10.653049767301276,24.62669265996449,34.42653176563091,44.75315021632107,37.344825790466416
44,172.731154944562,105.85775234949826,-10.632884681687244,24.62669265996449,34.34397703016333,44.82519447056109,42.79708509464224
46,172.731154944562,105.85775234949826,-10.712597263669856,24.62669265996449,34.42653176563091,44.296619410828654,44.170450262734576
34,4579.685006162182,97.9934636308265,-7.491532934409193,24.840199190557083,35.62876607260166,10.146519971618932,44.71143414114837
36,4590.418625183454,97.53512508928968,-7.584315097718431,24.48777158219537,34.42258930604631,10.245665580688176,44.099249831513454
39,4590.418625183454,97.53512508928968,-7.584315097718431,24.48777158219537,35.21899207970176,10.245665580688176,44.099249831513454
43,4590.418625183454,97.53512508928968,-7.570821825939369,24.48777158219537,34.4247191541906,10.245665580688176,44.20269824848626
20,4592.057502120307,97.35569106497964,-7.568000855702301,30.58686203103266,44.94626946777686,10.98853126209155,44.96719136837381
22,4592.057502120307,97.35569106497964,-7.570729799258427,30.419894465970795,44.94626946777686,10.98853126209155,44.90198257103692
24,4592.057502120307,97.35569106497964,-7.568000855702301,30.593876498161816,44.94626946777686,10.98853126209155,44.96719136837381
36,4592.057502120307,97.35569106497964,-7.567925658443038,30.58686203103266,44.94626946777686,10.98853126209155,44.96776788069484
39,4592.057502120307,97.35569106497964,-7.570729799258427,30.58686203103266,44.94626946777686,10.98853126209155,44.921664645326985
26,4593.285199862044,89.90353365484194,-8.153606097488261,38.791545314492645,38.936827976227,11.504313117345456,40.99333303660207
28,4593.285199862044,89.90353365484194,-8.153606097488261,38.791545314492645,38.95710062834987,11.504313117345456,40.99333303660207
32,4593.285199862044,89.90353365484194,-8.153606097488261,38.791545314492645,38.83375097633146,11.504313117345456,40.99333303660207
35,4593.285199862044,89.90353365484194,-8.153606097488261,38.791545314492645,39.10138280965823,11.504313117345456,40.99333303660207
36,4593.285199862044,89.90353365484194,-8.151507906592016,38.791545314492645,38.75641445583473,11.488226987140925,40.99333303660207
37,4593.285199862044,89.90353365484194,-8.153606097488261,38.791545314492645,34.87712887832208,11.504313117345456,40.99333303660207
42,4593.285199862044,89.90353365484194,-8.155921903985629,38.80411785277088,38.83375097633146,11.503663159747918,40.9749285625247
44,4593.285199862044,89.90353365484194,-8.155921903985629,30.66430235584344,39.13268288733242,11.503663159747918,40.9749285625247
22,4593.285199862045,87.462032661816,-8.15385752065027,36.385839306011896,37.411500151846646,11.486700624059877,40.97379296574106
37,4593.285199862045,87.462032661816,-8.15385752065027,36.385839306011896,36.94260111656228,11.486700624059877,40.97379296574106
38,4593.285199862045,87.462032661816,-8.1537760077548,38.74287009298339,36.94260111656228,11.486296844683618,40.97401411856343
39,4593.285199862045,87.462032661816,-8.1537760077548,36.28939623205196,36.94260111656228,11.486296844683618,40.97401411856343
40,4593.285199862045,87.462032661816,-7.87058953638158,37.86301011096421,43.14511039909144,11.486296844683618,40.97401411856343
45,4593.285199862045,87.462032661816,-8.1537760077548,36.28939623205196,36.27448993865427,11.486296844683618,40.97401411856343
15,4858.047137807896,85.47862604954568,-7.70795894448613,15.166573387603796,40.96226939727054,8.056621304997591,37.304177719536085
20,4858.047137807896,85.47862604954568,-7.70795894448613,15.166573387603796,40.96226939727054,8.056621304997591,37.27061760676443
24,4858.047137807896,85.47862604954568,-7.73670198141474,15.136115331846147,40.741906114151206,8.056621304997591,37.29960338791622
29,4858.047137807896,85.47862604954568,-7.716457049811471,15.166573387603796,40.89711725644292,8.056621304997591,37.304177719536085
30,4858.047137807896,85.47862604954568,-7.70811621411427,15.166573387603796,40.96106366345481,8.056621304997591,37.304177719536085
