generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,source,design,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
36,159.67537858397307,122.35157505748188,-8.850738198578483,23.173573064447087,33.35497140846394,44.99845939017934,20.85411891261443,geometry_seed_4517_pareto,geometry_knee,0.022288038729894096,3689.7566881589555,3621.5628663729367,59.333333333333336,58.34516249259601,56.07583711979387,104226.25736182381,0.0,0.0,34.885218138041665,0.7090232076818331,2.1813661987835076e-12,44.956749587495814,0.0,23,0
36,159.67537858397307,122.35157505748188,-9.314540333311776,23.14680151857955,33.24470814531492,44.98803524035161,24.39951112907525,geometry_seed_4517_pareto,geometry_knee,0.02166723312461334,3689.7566881589555,3631.4549921116304,63.0,54.91831935042851,54.28028348748541,107446.52701694197,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,41.408598955219134,0.0,23,0
36,159.67537858397307,122.35157505748188,-9.296666528296932,23.14680151857955,33.35596731542857,44.98803524035161,24.26247862396148,geometry_seed_4517_pareto,geometry_knee,0.02170521332177018,3689.7566881589555,3631.4549921116304,62.666666666666664,55.138788087131616,54.40488353865222,107477.38355730842,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,41.55530617077757,0.0,23,0
36,159.67537858397307,122.35157505748188,-8.892477948457707,23.172698348859026,33.07160033375292,44.99577356966759,21.17143784117672,geometry_seed_4517_pareto,geometry_knee,0.022245816294696973,3689.7566881589555,3623.664327985584,59.333333333333336,58.39292298379254,55.189883180947355,104153.41754827788,0.0,0.0,32.783756525394715,0.659203496479454,2.1813661987835076e-12,44.61052632008948,0.0,23,0
37,159.67537858397307,122.35157505748188,-9.444383509087928,23.14680151857955,33.825526922132816,44.98632880455415,25.39326904089497,geometry_seed_4517_pareto,geometry_knee,0.02175021155017093,3689.7566881589555,3631.4549921116304,63.333333333333336,54.820321736269726,55.07422342958743,109163.9025133933,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,40.462082538118885,0.0,23,0
37,159.67537858397307,122.35157505748188,-8.946022382387177,23.172613308559026,33.07160033375292,44.99520111978926,21.58137271809097,geometry_seed_4517_pareto,geometry_knee,0.02231604780073893,3689.7566881589555,3623.664327985584,59.333333333333336,58.39292298379254,55.13797664418388,104507.40702673684,0.0,0.0,32.783756525394715,0.6092997927081808,2.1813661987835076e-12,44.19958136196884,0.0,23,0
38,159.67537858397307,122.35157505748188,-9.44396025065798,23.14680151857955,33.36365455342161,44.98632880455415,25.390024059598705,geometry_seed_4517_pareto,geometry_knee,0.021683570601422786,3689.7566881589555,3631.4549921116304,63.666666666666664,54.49047902969775,53.73588821648641,108468.91065095675,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,40.425164704744596,0.0,23,0
38,159.67537858397307,122.35157505748188,-9.341868908412778,23.14680151857955,33.817839684139784,44.3830243379732,24.00401930247123,geometry_seed_4517_pareto,geometry_knee,0.021938747876844345,3689.7566881589555,3631.4544907144045,62.0,55.81249713092907,55.85735257630893,107082.30044766954,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,40.69651614586661,0.0,23,0
39,159.67537858397307,122.35157505748188,-8.852118022591405,23.173573064447087,33.35497140846394,44.9878807394136,20.85411891261443,geometry_seed_4517_pareto,geometry_knee,0.022288038729894096,3689.7566881589555,3621.5628663729367,59.333333333333336,58.34516249259601,56.07583711979387,104211.13162020598,0.0,0.0,34.885218138041665,0.7090232076818331,2.1813661987835076e-12,44.936512168639624,0.0,23,0
39,159.67537858397307,122.35157505748188,-9.313161263134653,23.14680151857955,33.24470814531492,44.99860811170955,24.39951112907525,geometry_seed_4517_pareto,geometry_knee,0.02166723312461334,3689.7566881589555,3631.4549921116304,63.0,54.91831935042851,54.28028348748541,107461.62027684535,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,41.428825317816944,0.0,23,0
40,159.67537858397307,122.35157505748188,-9.44433154037943,23.144355072437826,33.825526922132816,44.9867272313193,25.39326904089497,geometry_seed_4517_pareto,geometry_knee,0.021766423301848987,3689.7566881589555,3626.478721001941,63.0,54.98233998393456,55.21083731798641,109001.62725201751,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,40.465291191985244,0.0,23,0
40,159.67537858397307,122.35157505748188,-10.470324504693892,23.14429677180228,33.25919972461928,44.98671185529941,42.92918910949169,geometry_seed_4517_pareto,geometry_knee,0.021651027735467367,3689.7566881589555,3626.478721001941,65.0,53.63630136670364,53.13490135880263,122641.18896130635,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,23.542107786555682,0.0,23,0
40,159.67537858397307,122.35157505748188,-9.41704044063706,23.17472928108469,33.35497140846394,44.99845939017934,25.19576943506352,geometry_seed_4517_pareto,geometry_knee,0.021683825763407022,3689.7566881589555,3631.4549921116304,63.666666666666664,54.49047902969775,53.73588821648641,108336.72638731031,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,40.61394284840914,0.0,23,0
41,159.67537858397307,122.35157505748188,-8.96595468821792,23.1443558582827,33.338505127822344,44.99510698654372,21.734092929547828,geometry_seed_4517_pareto,geometry_knee,0.022337780149677532,3689.7566881589555,3621.5628663729367,59.333333333333336,58.34516249259601,55.491756964237766,104945.65806171554,0.0,0.0,34.871612350268634,0.6092997927081808,2.5934809855243657e-12,44.09814763232462,0.0,23,0
41,159.67537858397307,122.35157505748188,-8.8304974133438,23.143640782644194,33.328315435416265,44.98795562671024,20.68843579567945,geometry_seed_4517_pareto,geometry_knee,0.022749685396337645,3689.7566881589555,3612.037953098827,57.666666666666664,59.88604526678395,56.28352155872927,103733.43475580907,0.0,0.0,44.396738976963775,0.7610442805415972,1.9042545318370685e-12,45.12995291933213,0.0,23,0
41,159.67537858397307,122.35157505748188,-8.995208595735278,23.173573064447087,33.11283292414255,44.9878807394136,21.951146640050776,geometry_seed_4517_pareto,geometry_knee,0.022176802568616302,3689.7566881589555,3621.5628663729367,60.0,57.719356858694596,55.096839260325545,104827.4469719307,0.0,0.0,34.885218138041665,0.6026401375531938,2.1813661987835076e-12,43.81842892082749,0.0,23,0
42,159.67537858397307,122.35157505748188,-10.444746977734496,23.172240487127137,33.07160033375292,44.99520683778837,44.28314165861309,geometry_seed_4517_pareto,geometry_knee,0.0214564128193767,3689.7566881589555,3633.556453724277,65.66666666666667,53.21689247702966,52.716528819285905,123699.5561596135,0.0,0.0,26.021789033793464,0.5733343134538045,2.000177801164682e-12,22.411194107371248,0.0,23,0
42,159.67537858397307,122.35157505748188,-8.729983508376318,23.143640782644194,33.328315435416265,44.98774189753728,19.917615461755773,geometry_seed_4517_pareto,geometry_knee,0.023367355792371244,3689.7566881589555,3612.037953098827,56.0,62.09121150353756,59.458202411948854,103063.5567441783,0.0,0.0,44.396525624377944,0.9073160469890622,2.1813661987835076e-12,45.90036438005537,0.0,23,0
42,159.67537858397307,122.35157505748188,-9.443169278335532,23.144355072437826,33.71622750335751,44.99563790698918,25.39326904089497,geometry_seed_4517_pareto,geometry_knee,0.021757655078638385,3689.7566881589555,3626.478721001941,63.333333333333336,54.771051725282696,55.07422342958743,108851.22597732402,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,40.47283340467759,0.0,23,0
42,159.67537858397307,122.35157505748188,-10.479556741663592,23.145939470055858,33.338505127822344,44.99523677506813,36.55338674738642,geometry_seed_4517_pareto,geometry_knee,0.02167132619504233,3689.7566881589555,3626.4787210019417,64.66666666666667,53.83172365721498,52.90599493577463,117679.14246275653,0.0,0.0,33.07931969584488,0.5733343134538045,2.5934809855243657e-12,29.277518493803043,0.0,23,0
43,159.67537858397307,122.35157505748188,-8.996027282352244,23.173573064447087,33.11283292414255,44.9878807394136,21.95742323744752,geometry_seed_4517_pareto,geometry_knee,0.022176802568616302,3689.7566881589555,3621.5628663729367,60.0,57.719356858694596,55.096839260325545,104832.92820985227,0.0,0.0,34.885218138041665,0.6026401375531938,2.1813661987835076e-12,43.81215232343075,0.0,23,0
43,159.67537858397307,122.35157505748188,-10.445775790572476,23.172240487127137,33.07160033375292,44.98731927269722,44.865283287929934,geometry_seed_4517_pareto,geometry_knee,0.021453134944215257,3689.7566881589555,3633.556453724277,65.66666666666667,53.21689247702966,51.95843209660592,124138.21885784362,0.0,0.0,26.021789033793464,0.5733343134538045,2.000177801164682e-12,21.915891120812628,0.0,23,0
43,159.67537858397307,122.35157505748188,-9.788319219227862,23.14429677180228,33.26722076718887,44.98009656007022,28.023877240817207,geometry_seed_4517_pareto,geometry_knee,0.02165661723933189,3689.7566881589555,3626.478721001941,64.33333333333333,54.03094055530906,53.30981678527925,110423.56901274995,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,37.773508169009546,0.0,23,0
43,159.67537858397307,122.35157505748188,-9.21313938182147,23.14680151857955,33.35596731542857,44.992589404334495,23.62665799829915,geometry_seed_4517_pareto,geometry_knee,0.02174630999071234,3689.7566881589555,3631.4548021675437,62.333333333333336,55.468626160921,54.56306560678538,106934.48629311383,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,42.19983911014631,0.0,23,0
44,159.67537858397307,122.35157505748188,-10.51841791472598,23.144355072437826,33.62793124421852,44.9867272313193,44.45992749247647,geometry_seed_4517_pareto,geometry_knee,0.021526250719198534,3689.7566881589555,3626.478721001941,65.0,53.63630136670364,53.365880776032526,124371.87312328868,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,22.2775545518386,0.0,23,0
44,159.67537858397307,122.35157505748188,-10.449097071448492,23.17296835048488,33.10495105222683,44.99520683778837,44.28314165861309,geometry_seed_4517_pareto,geometry_knee,0.0214564128193767,3689.7566881589555,3633.556453724277,65.66666666666667,53.21689247702966,52.716528819285905,123750.26072660966,0.0,0.0,26.021789033793464,0.5733343134538045,2.000177801164682e-12,22.410466244013506,0.0,23,0
44,159.67537858397307,122.35157505748188,-9.466912321838445,23.14680151857955,33.211698859195224,44.99860811170955,25.57826924580433,geometry_seed_4517_pareto,geometry_knee,0.021662968687108625,3689.7566881589555,3631.4549921116304,63.666666666666664,54.49047902969775,53.531963823725825,108448.91019295319,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,40.2471968283818,0.0,23,0
45,159.67537858397307,122.35157505748188,-9.45765259524207,23.14681421026539,33.211698859195224,44.99901588863262,25.507685785488544,geometry_seed_4517_pareto,geometry_knee,0.021662968687108625,3689.7566881589555,3631.4549921116304,63.666666666666664,54.49047902969775,53.531963823725825,108388.51059747934,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,40.31854769199501,0.0,23,0
45,159.67537858397307,122.35157505748188,-9.466828354122978,23.12786078151275,33.211698859195224,44.99925186419479,25.57826924580433,geometry_seed_4517_pareto,geometry_knee,0.02202058510702176,3689.7566881589555,3631.5252220716807,63.0,55.09741921304717,53.785207475605624,108431.05545603497,0.0,0.0,30.854066311915613,0.5733343134538045,2.454925152051146e-12,40.267369091942115,0.0,23,0
45,159.67537858397307,122.35157505748188,-9.024755489548127,23.14680215138215,33.35596731542857,44.98639778330566,22.176189869841345,geometry_seed_4517_pareto,geometry_knee,0.022111004504556525,3689.7566881589555,3621.5628663729367,60.333333333333336,57.34457905876354,55.55750144243488,105342.8344688452,0.0,0.0,34.885218138041665,0.5733343134538045,2.1813661987835076e-12,43.63846176557243,0.0,23,0
46,159.67537858397307,122.35157505748188,-9.45765259524207,23.143614361886005,33.17444094286791,44.99901588863262,25.507685785488544,geometry_seed_4517_pareto,geometry_knee,0.02167914181288472,3689.7566881589555,3626.485054150471,63.333333333333336,54.652560608847885,53.78136770117214,108170.43248484742,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,40.318507721563336,0.0,23,0
46,159.67537858397307,122.35157505748188,-10.517050741593906,23.144355072437826,33.62793124421852,44.99720889199856,44.45992749247647,geometry_seed_4517_pareto,geometry_knee,0.021526250719198534,3689.7566881589555,3626.478721001941,65.0,53.63630136670364,53.365880776032526,124386.34637135263,0.0,0.0,33.07931969584488,0.5733343134538045,2.000177801164682e-12,22.29669497568768,0.0,23,0
46,159.67537858397307,122.35157505748188,-9.27458391497712,23.173573064447087,33.11283292414255,44.9878807394136,24.09302408757157,geometry_seed_4517_pareto,geometry_knee,0.021684037053284023,3689.7566881589555,3631.4544907144045,63.0,54.918307121227905,54.03077157861844,107002.32110990239,0.0,0.0,28.12325064644042,0.5733343134538045,2.000177801164682e-12,41.67655147330671,0.0,23,0
14,160.22526847994345,121.44084769960182,-9.375797428062144,23.143640782644194,31.51585407650708,44.98671185529941,24.86782547044256,geometry_seed_4517_pareto,geometry_knee,0.020207965336631127,3689.7566881589555,3634.977461035111,66.0,52.156908844530044,51.67504874791063,105284.61718163779,0.0,0.0,25.742279913603937,0.5733343134538045,2.454925152051146e-12,40.790578520225765,0.0,23,0
17,160.22526847994345,121.44084769960182,-9.375797428062144,23.143640782644194,31.510247034759704,44.98671185529941,24.86782547044256,geometry_seed_4517_pareto,geometry_knee,0.02018454771031507,3689.7566881589555,3634.977461035111,66.0,52.156908844530044,51.86003595324322,105276.02626263215,0.0,0.0,25.742279913603937,0.5733343134538045,2.454925152051146e-12,40.790090951378176,0.0,23,0
18,160.22526847994345,121.44084769960182,-10.242931594070562,23.143640782644194,31.51585407650708,44.98671185529941,44.41354327542251,geometry_seed_4517_pareto,geometry_knee,0.020043568997259495,3689.7566881589555,3634.977461035111,68.33333333333333,50.68529511817324,49.50311652546364,121414.3986222075,0.0,0.0,25.742279913603937,0.5733343134538045,2.5934809855243657e-12,22.316558160379618,0.0,23,0
19,160.22526847994345,121.44084769960182,-10.242931594070562,23.143640782644194,31.51585407650708,44.98671185529941,44.15466190667114,geometry_seed_4517_pareto,geometry_knee,0.020043568997259495,3689.7566881589555,3634.977461035111,68.33333333333333,50.68529511817324,49.50311652546364,121213.88373915102,0.0,0.0,25.742279913603937,0.5733343134538045,2.5934809855243657e-12,22.53041668239162,0.0,23,0
20,160.22526847994345,121.44084769960182,-10.241502887143897,23.155369346018595,31.51585407650708,44.99766527507053,44.15466190667114,geometry_seed_4517_pareto,geometry_knee,0.020027592275893614,3689.7566881589555,3639.9473989962703,68.66666666666667,50.54359133386276,49.19345974000698,121416.15163943377,0.0,0.0,20.78621086419948,0.5733343134538045,2.7284841053187847e-12,22.53869001599056,0.0,23,0
21,160.22526847994345,121.44084769960182,-10.242931594070562,23.143640782644194,31.51585407650708,44.98671185529941,44.04360472774879,geometry_seed_4517_pareto,geometry_knee,0.020043568997259495,3689.7566881589555,3634.977461035111,68.33333333333333,50.68529511817324,49.50311652546364,121127.7391224141,0.0,0.0,25.742279913603937,0.5733343134538045,2.5934809855243657e-12,22.62215956932746,0.0,23,0
22,160.22526847994345,121.44084769960182,-10.242195654713491,23.143640782644194,31.510247034759704,44.9867470152896,43.7381465828369,geometry_seed_4517_pareto,geometry_knee,0.02002015137094344,3689.7566881589555,3634.977461035111,68.33333333333333,50.68529511817324,49.80159129148444,120881.86940341395,0.0,0.0,25.742279913603937,0.5733343134538045,2.5934809855243657e-12,22.874558763801996,0.0,23,0
22,160.22526847994345,121.44084769960182,-10.257488355291173,23.143640782644194,31.627455912531747,44.98671185529941,44.41354327542251,geometry_seed_4517_pareto,geometry_knee,0.02001662680399186,3689.7566881589555,3634.4249624416407,68.33333333333333,50.675249689201046,48.80369493948123,121601.57986879877,0.0,0.0,26.294778507074493,0.5733343134538045,2.454925152051146e-12,22.316558160379618,0.0,23,0
22,160.22526847994345,121.44084769960182,-10.242931594070562,23.144272090086787,31.51585407650708,44.98671185529941,44.04360472774879,geometry_seed_4517_pareto,geometry_knee,0.020043568997259495,3689.7566881589555,3634.977461035111,68.33333333333333,50.68529511817324,49.50311652546364,121128.30349472647,0.0,0.0,25.742279913603937,0.5733343134538045,2.5934809855243657e-12,22.62152826188487,0.0,23,0
