generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11
4,79.99900000642742,79.99900000642742,-9.948329327050764,39.47984140627991,38.43885881853984,28.486911021550373,44.21638618082785,0.4347533226673721,0.4709925733558316,0.2142710545209714,0.398007822882739,11.496565348378128,77.40298158660899,182.1002594148188,90.36911974576824
6,79.99900000642742,79.99900000642742,-9.948329327050764,39.47984140627991,38.43885881853984,28.486911021550373,44.21638618082785,0.4347533226673721,0.4098544981821752,0.2142710545209714,0.398007822882739,11.496565348378128,77.40298158660899,182.1002594148188,90.36911974576824
7,79.99900000642742,79.99900000642742,-10.31881271037765,40.57264789810647,38.425421984185306,28.486911021550373,41.37601357532168,0.243104319040094,0.3617211608319214,0.2142710545209714,0.3391623680219552,11.496565348378128,77.2186159502293,178.64314398217758,36.7426075259812
8,79.99900000642742,79.99900000642742,-10.752187201328129,40.57264789810647,36.9750691485788,30.271158820949477,39.837723610767135,0.243104319040094,0.3617211608319214,0.216556400609419,0.3391623680219552,11.496565348378128,78.5458889804425,178.64314398217758,6.003207953370406
8,79.99900000642742,79.99900000642742,-8.743024584342223,39.31523893627331,38.43885881853984,18.919588910619787,43.88973376399603,0.4347533226673721,0.4709925733558316,0.2828515087692984,0.2066008509783529,6.415852657212639,77.40298158660899,12.341243354579348,88.57328202725851
8,79.99900000642742,79.99900000642742,-10.794262427774695,40.57264789810647,38.425421984185306,31.73729809670481,40.981286150432126,0.243104319040094,0.3617211608319214,0.2142710545209714,0.3391623680219552,11.496565348378128,77.2186159502293,181.38091158161123,31.26654380452446
9,79.99900000642742,79.99900000642742,-9.862339558163512,39.47984140627991,34.79044912892234,27.410778078896268,43.79950813297596,0.4347533226673721,0.4098147519712493,0.2140655096307267,0.1154411061049575,11.496565348378128,56.16564909264879,178.3616323789452,90.36911974576824
9,79.99900000642742,79.99900000642742,-9.948329327050764,39.47984140627991,38.43885881853984,28.486911021550373,44.21638618082785,0.4347533226673721,0.4709925733558316,0.2142710545209714,0.3872344638156529,11.496565348378128,77.40298158660899,182.1002594148188,90.36911974576824
9,79.99900000642742,79.99900000642742,-8.743024584342223,39.31523893627331,38.43885881853984,18.919588910619787,43.88973376399603,0.41862462086465,0.4709925733558316,0.2828515087692984,0.2066008509783529,6.415852657212639,77.40298158660899,12.341243354579348,88.57328202725851
10,79.99900000642742,79.99900000642742,-8.743024584342223,39.65358838093589,38.43885881853984,18.919588910619787,43.88973376399603,0.4176843614993659,0.4709925733558316,0.2828515087692984,0.2066008509783529,6.415852657212639,77.40298158660899,12.341243354579348,88.57328202725851
10,79.99900000642742,79.99900000642742,-8.755566814145325,39.47984140627991,40.84403624086006,18.984699980027155,43.85868773824629,0.4135008232253028,0.4267459097534359,0.2133430659203422,0.4121684467508096,6.556343971971075,77.3694603594669,25.75551961734243,87.42809548555442
10,79.99900000642742,79.99900000642742,-8.795416456779336,39.31523893627331,38.43885881853984,18.919588910619787,43.48806274197814,0.4356935820326562,0.4709925733558316,0.2828515087692984,0.2066008509783529,6.415852657212639,77.40298158660899,12.341243354579348,88.57328202725851
10,79.99900000642742,79.99900000642742,-9.891605456209977,39.47984140627991,44.72353878784772,28.55918061879092,44.21825964690159,0.4347533226673721,0.4859713544339961,0.2161913857301488,0.1223873782875239,11.712448497238691,108.21855896285771,169.384238113876,90.36911974576824
10,79.99900000642742,79.99900000642742,-9.948329327050764,39.34995027603544,38.43885881853984,28.486911021550373,44.21638618082785,0.4347533226673721,0.4709925733558316,0.2156461434874557,0.398007822882739,11.496565348378128,77.40298158660899,188.86803398970147,90.36911974576824
10,79.99900000642742,79.99900000642742,-10.201921347120567,42.27907643940962,42.27218069362598,28.486911021550373,41.54911081165778,0.4318488860598646,0.4279932243314337,0.2142710545209714,0.413256901733056,12.7430691619943,77.3694603594669,177.38101135796845,87.40065641011493
11,79.99900000642742,79.99900000642742,-10.36295958955828,40.57286703414699,38.43885881853984,28.78530655261246,41.33594969933232,0.4176843614993659,0.3624774823882629,0.2839902566568432,0.3401354366414736,11.494054989590971,77.22039871950477,12.341243354579348,88.57328202725851
11,79.99900000642742,79.99900000642742,-10.380314317018671,39.47984140627991,38.43885881853984,28.486911021550373,40.904501257740485,0.4509833846182682,0.3982515614069689,0.2172838469181556,0.3992916576595519,11.496565348378128,77.40298158660899,190.0868844693081,90.36911974576824
11,79.99900000642742,79.99900000642742,-8.681362715535371,40.02734846603128,38.43885881853984,18.919588910619787,44.36247475818186,0.4347533226673721,0.4709925733558316,0.2145530867227792,0.2066008509783529,2.5463551609613218,77.40298158660899,12.341243354579348,90.37415423917383
11,79.99900000642742,79.99900000642742,-8.74351432916816,39.31523893627331,38.492323085069614,18.521672598934064,43.48806274197814,0.2182079026332996,0.4559251802054103,0.2828515087692984,0.2066008509783529,6.415852657212639,77.40298158660899,2.529865611860437,95.5762020073814
11,79.99900000642742,79.99900000642742,-10.410217111679096,39.51775628214192,44.396355574108334,32.20802009698144,44.12756779327351,0.4347533226673721,0.4859713544339961,0.2161913857301488,0.1223873782875239,12.737134753180657,99.3420852488866,169.384238113876,89.4542596671075
11,79.99900000642742,79.99900000642742,-9.467247138328378,39.65358838093589,38.43885881853984,24.042963076909995,43.46073501639237,0.4176843614993659,0.4709925733558316,0.2828515087692984,0.2066008509783529,6.677549613248868,67.34941069323963,12.341243354579348,53.79738114357445
12,79.99900000642742,79.99900000642742,-9.948329327050764,39.47984140627991,38.43885881853984,28.486911021550373,44.21638618082785,0.4347533226673721,0.4709925733558316,0.248949145286095,0.398007822882739,11.496565348378128,77.40298158660899,182.1002594148188,90.36911974576824
12,79.99900000642742,79.99900000642742,-9.948329327050764,39.34995027603544,38.43885881853984,28.486911021550373,44.21638618082785,0.4347533226673721,0.3671739566612536,0.2142924802252236,0.398007822882739,11.496565348378128,77.40298158660899,178.03943137529632,38.25770694760297
12,79.99900000642742,79.99900000642742,-9.988247769100958,40.57286703414699,38.43885881853984,28.78530655261246,44.2087403228384,0.4176843614993659,0.3624774823882629,0.2839902566568432,0.3401354366414736,11.4941419540953,77.22039871950477,12.341243354579348,88.51268118632078
12,79.99900000642742,79.99900000642742,-8.768613060354049,39.65470431082145,38.43885881853984,19.152788491168025,43.9267550284536,0.4172590778600316,0.4709925733558316,0.2828515087692984,0.2066008509783529,6.677645620675684,77.40298158660899,12.341243354579348,88.57328202725851
12,79.99900000642742,79.99900000642742,-9.85756386763235,36.639273814559004,44.9845243002762,28.55918061879092,44.21825964690159,0.4347533226673721,0.485799825024593,0.2156413160049218,0.3830566600482922,11.710516695383522,102.2895594134645,167.8641599601423,90.36911974576824
12,79.99900000642742,79.99900000642742,-9.948329327050764,39.47984140627991,38.43885881853984,28.486911021550373,44.21638618082785,0.4148857257417914,0.4709925733558316,0.2067043940345663,0.3953256130850262,11.496565348378128,75.74042037861736,183.61738387197545,90.36911974576824
12,79.99900000642742,79.99900000642742,-10.323046741111035,39.47984140627991,38.43885881853984,28.486911021550373,41.343552673032384,0.4347533226673721,0.4709925733558316,0.2142710545209714,0.398007822882739,11.496478383873798,77.40298158660899,182.1002594148188,90.42972058670595
12,79.99900000642742,79.99900000642742,-9.441658662316556,39.31412300638774,37.7372558803103,23.809763496361757,43.42371375193476,0.4351786063067064,0.4709925733558316,0.2875764777054173,0.2066008509783529,6.415756649785823,67.34941069323963,12.341243354579348,53.79738114357445
12,79.99900000642742,79.99900000642742,-9.948329327050764,39.35744262923099,37.597320917430594,28.486911021550373,44.21638618082785,0.4347533226673721,0.4696031656831345,0.2161962132126828,0.137391284990982,11.498497150233298,76.99961611476368,190.38811214343505,90.36911974576824
12,79.99900000642742,79.99900000642742,-10.9085698671665,40.17799407040859,38.425421984185306,32.61365513204197,40.981286150432126,0.244322216950234,0.3617211608319214,0.2201955886794473,0.3391623680219552,11.496565348378128,77.2186159502293,181.38091158161123,31.26654380452446
12,79.99900000642742,79.99900000642742,-8.741197920431226,39.31523893627331,38.492323085069614,18.5039134652843,43.48806274197814,0.1900433785075037,0.4559251802054103,0.2828515087692984,0.2066008509783529,6.415852657212639,77.40298158660899,2.529865611860437,95.59458430525088
