generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03
2,6416.968118859601,0.0,-9.190437095595826,36.59310244909174,44.538607323884435,22.9986250567858,2.7060360761393163
2,5122.832715491386,85.68719309228017,-7.9682557492293995,40.51946595637558,35.18977206277217,4.279732806864303,32.90869895538697
2,186.0479329502743,186.04793295027417,-10.088161582329214,36.60009176928257,27.262078128766817,41.91950599757612,44.94454969794974
2,4851.6906415329995,157.6692976377481,-6.508766304650855,5.367134406728539,30.796821306762077,2.5397498118127295,44.63920814282275
2,4857.227580928611,97.02874042467154,-7.789710507546648,5.707483346068681,37.98636945487772,8.356381723376703,35.03137671987837
2,6416.968118859602,0.0,-8.49295793133869,20.58909659648817,43.58052877620974,34.55223736441718,7.664914838013862
2,1239.8781626146988,191.94919508799993,-9.064309358312968,4.8347394956189955,27.3417010818862,32.24258437147569,33.053239995493584
2,201.56297515567007,201.56297515567007,-10.035778288802788,43.54225406189318,42.20663494667012,27.147601827491524,37.89545396971263
2,5896.022148021471,129.98831050318972,-9.583101868340213,18.550605707531208,22.490487329321883,3.9609349865968806,18.070107570583712
2,5375.076177183335,143.83191926775777,-7.890365569069477,19.62967888266784,37.835344500213964,6.328147196413331,22.540024794553748
2,6416.968118859603,0.0,-8.746722736284013,3.8923112752146363,28.834103630370485,26.409037149282067,4.579473306828406
2,4604.9869386631835,196.37883389871044,-9.442420610062673,13.154615715759697,15.38377272868764,12.087176835969107,31.695285492155257
2,2549.389256663443,201.4437400332564,-9.20101530190463,24.462514903387643,11.528003872323497,32.9868865577213,35.97057529571209
2,215.89149249041358,215.8914924904135,-9.973866183812383,39.47984140627991,38.731579278259375,28.486911021550373,44.02060361232208
2,6416.968118859604,0.0,-9.666541627204332,13.6766697921686,28.706009233511026,29.565793519652022,11.675945994885273
2,6416.968118859604,0.0,-10.57965318874584,27.31884530685349,17.067055951387264,21.67793275245419,10.788607199505655
2,6416.968118859604,0.0,-6.5214143385184045,2.777398467935649,44.7798885392945,31.58587202595048,11.868346120233706
2,4845.81638149669,201.28867879704543,-10.665758746892855,17.28059476724728,7.051411826759188,12.031193428525606,21.861499792186724
2,3007.082373044115,208.5121183800101,-8.948369294893592,14.590311745525257,6.768897070147557,30.164732475963316,42.81417367647792
2,2745.7940205743234,213.1451318334391,-8.836195732719482,4.554781713102521,9.551964174428338,33.80779689024561,38.7732956595386
2,237.0878398175053,226.22424416812183,-9.18985997952408,20.952177273058247,42.496584096706925,22.226879747987898,33.22886276222194
2,6416.968118859605,0.0,-7.668275711315523,34.735304043705405,21.035418212982666,41.287684888629556,8.077798675381942
2,6416.968118859605,0.0,-10.259828886271896,19.04256983718451,25.481966115967577,12.140654244052126,9.13806931812746
2,238.7519167115313,238.7519167115312,-10.397548966759949,33.01813904770393,24.553038544938367,36.838496466445385,28.222504093757138
2,3034.6054082317996,229.4612388186442,-8.489986837788116,12.883242282859445,5.2642184186952035,32.174319328986265,35.199740196151424
2,6416.968118859606,0.0,-7.841682639309077,11.33412742207398,26.4010510638396,40.335292114458795,8.454859015828479
2,3030.81930841172,243.6925737891054,-8.148998616310376,18.46650219371273,2.7041827537237997,32.2285266953442,20.75046193533423
2,1816.8858243536024,288.6846599327887,-9.481475284364272,4.758894897822413,17.81985868715601,24.16927750054527,43.47796698708581
2,440.8649771659452,324.56668605280754,-11.077934370306973,17.388213016764894,24.45738284441142,29.145136104971147,28.594980670988335
2,1022.3418101543277,290.9570098636,-10.501220489798035,11.770637966001178,23.261280877549567,31.790810971364483,39.56598202759906
2,2802.01417768468,282.41107847179,-8.76063727896215,7.986801700544544,8.112109837928285,32.94722403255176,18.45735636252749
2,6416.96811885961,0.0,-9.691399035100979,33.75660335068841,16.057329286462597,10.781867018718206,2.9396921896803363
2,6416.96811885961,0.0,-7.395852477410923,39.407353263812595,39.66146681692077,4.363002477071246,11.29998866194048
2,3310.7623840691886,251.85950703339492,-6.8386530461112045,44.42077347784826,4.850446831367537,25.8064838814678,27.684922885134903
2,967.7873995233174,380.4116410144874,-7.249737944844995,5.196982578227117,41.61565833441546,17.387887859521776,29.092327767763084
2,1497.7211238963823,319.0133777915623,-9.501186406172337,7.024318769651673,21.88248335658589,41.04005424259792,23.630590206367483
2,6416.968118859611,0.0,-9.922728324826508,19.79510589838882,5.804843193295564,20.93056529555985,5.004815785896451
2,5508.055515754071,270.88305787767393,-9.51179935117225,41.70711653603228,22.630911561686215,7.721321747971538,19.42220044716016
2,5794.007127076416,264.62989784332274,-9.141760538512099,10.142481933805513,28.36637622961667,6.4532070248761215,17.46532996229464
2,4500.60591313841,310.8679468372908,-8.562131467714043,27.167657114869655,8.05259809992019,12.364909015555657,38.721901096414605
2,4512.973157241757,282.915637856146,-9.914783084350393,15.156211783791282,4.452535866760251,13.288765671090795,29.275428691071085
2,3828.0375257904143,423.87542817075416,-8.132498612992023,41.749359325291294,12.098515358230154,15.915501769731241,36.28798184244387
2,1832.67272655691,598.9195572010058,-10.764801082656241,29.28140394002719,19.81154557372505,16.100946504217582,18.375720031386233
2,1747.0515340492132,758.0285533248339,-9.666822231085895,29.715627065718483,21.617837379331874,15.68049336234904,33.56818959069048
2,1859.6724781474386,887.3147760177064,-9.889835117879908,29.48312763877111,31.495930972457472,15.318000209536807,26.04053706568498
2,2406.363011547888,1251.086525657063,-8.238376426833455,33.238974122601164,44.906241460803386,16.067127399859913,15.902272594495
2,3600.6713401670113,3081.6757810724785,-10.746585741161567,13.778427870828217,23.387937188589525,13.980977277762474,21.69475457278679
2,3318.8372208370974,3128.164315795386,-7.966556238733091,19.646250372463683,36.72842613230842,13.583171954414487,44.50624079079406
3,6416.968118859601,0.0,-9.190437095595826,36.59310244909174,44.538607323884435,22.9986250567858,2.7060360761393163
3,5122.832715491386,85.68719309228017,-7.9682557492293995,40.51946595637558,35.18977206277217,4.279732806864303,32.90869895538697
3,4857.227580928611,97.02874042467154,-7.789710507546648,5.707483346068681,37.98636945487772,8.356381723376703,35.03137671987837
3,3011.621466112437,147.95652326693707,-9.06730936487416,14.656873144792222,6.762817026554213,29.246778562518948,43.13126317298242
3,6416.968118859601,0.0,-9.16981162654944,36.59310244909174,44.56249981147943,22.864388948358485,2.7060360761393163
3,180.0768732065004,180.07687320650047,-10.077355019554119,42.05372228256157,44.7798885392945,30.03961035587613,32.98212857998958
3,5122.832715491387,85.68719309228017,-7.822432214795395,44.527689546662955,36.3077524934329,4.279732806864303,32.90869895538697
3,4847.50724636172,155.4823310134031,-7.43268688739095,18.54414050822036,7.9858553774188925,4.116783031949199,39.132850228618494
3,6416.968118859602,0.0,-8.49295793133869,20.58909659648817,43.58052877620974,34.55223736441718,7.664914838013862
3,6416.968118859602,0.0,-9.35314056774176,36.59310244909174,29.511206238249276,22.9986250567858,2.7060360761393163
3,6416.968118859602,0.0,-8.151374994130173,24.725970129434923,16.802092049665344,40.335292114458795,10.829167069456846
3,186.0479329502743,186.04793295027417,-10.088161582329214,36.60009176928257,27.262078128766817,41.91950599757612,44.94454969794974
3,5375.076177183335,143.83191926775777,-7.890365569069477,19.62967888266784,37.835344500213964,6.328147196413331,22.540024794553748
3,5397.491294841573,111.53070399336286,-7.984659456765513,39.407353263812595,33.49532718864977,2.7110496905187613,26.86069563312842
3,4851.6906415329995,157.6692976377481,-6.508766304650855,5.367134406728539,30.796821306762077,2.5397498118127295,44.63920814282275
3,6416.968118859603,0.0,-8.746722736284013,3.8923112752146363,28.834103630370485,26.409037149282067,4.579473306828406
