generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07
18,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3683620579852052,0.3441802050578869,5.150553720977726,121.76918103619612,23.07101762467648,89.91470908310836
20,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3683620579852052,0.3441802050578869,5.150553720977726,121.7760876445066,23.07101762467648,100.27454536954416
20,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3602072009806637,0.3441802050578869,5.150553720977726,121.73458833908934,23.07101762467648,89.91470908310836
20,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3683620579852052,0.3441802050578869,5.150553720977726,108.83571203924852,23.07101762467648,89.91470908310836
21,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3515725928823148,0.3441802050578869,5.150553720977726,122.25330082494752,23.07101762467648,92.50674250219554
21,79.99900000642742,79.99900000642742,-12.0,0.1163264058933393,0.1400426962276842,0.3683620579852052,0.3309073681614288,5.150553720977726,109.12714633648652,43.23856539084756,91.47196403611945
22,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.2637073184897852,0.3636201279623731,5.150553720977726,121.16794937324524,23.397127527583763,89.87304390480128
23,79.99900000642742,79.99900000642742,-12.0,0.2487601482585869,0.1400426962276842,0.3683620579852052,0.3441802050578869,5.150553720977726,102.96582126284044,22.612159664967518,89.91470908310836
23,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1367440022874847,0.3683620579852052,0.3441802050578869,4.569681829039631,122.7968521805352,23.07101762467648,83.72278312088558
23,79.99900000642742,79.99900000642742,-12.0,0.1487583440754696,0.1400426962276842,0.3515725928823148,0.3441802050578869,4.332359967474019,122.1607807602808,23.07101762467648,92.50674250219554
23,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1319687359394792,0.3602072009806637,0.3441802050578869,5.150553720977726,121.73458833908934,23.07101762467648,89.91470908310836
23,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.2637073184897852,0.3635925063855224,5.150553720977726,121.16794937324524,23.397127527583763,89.84571739882674
23,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3681283940839358,0.3324773782858458,5.150553720977726,121.76918103619612,43.21600961006055,89.91470908310836
23,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3683620579852052,0.3441802050578869,5.150553720977726,121.76918103619612,14.8424829072209,89.91470908310836
23,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3515725928823148,0.3442078266347376,5.150553720977726,122.25330082494752,23.07101762467648,92.53406900817006
24,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.2637073184897852,0.3635925063855224,9.034345404785196,121.16794937324524,23.397127527583763,78.49858144394456
24,79.99900000642742,79.99900000642742,-12.0,0.1201274334792821,0.1349910220367713,0.3683620579852052,0.2741865795699018,12.146210431072616,122.831444877642,24.45031502600464,89.91470908310836
24,79.99900000642742,79.99900000642742,-12.0,0.1487984000265246,0.1400426962276842,0.35300072261711,0.3441815043037582,5.192252030174922,122.25304220748224,23.07101762467648,68.54017985344953
24,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1245925622602038,0.3683620579852052,0.3441802050578869,4.591809980215265,122.7968521805352,23.07101762467648,83.72278312088558
24,79.99900000642742,79.99900000642742,-12.0,0.1201274334792821,0.1409539697974579,0.3683620579852052,0.2741865795699018,12.146210431072616,121.587289293255,22.643204274119903,89.91470908310836
24,79.99900000642742,79.99900000642742,-12.0,0.1519740181783238,0.1400426962276842,0.3515725928823148,0.3442065273888662,4.290661658276823,122.16103937774606,23.07101762467648,92.50701902813454
24,79.99900000642742,79.99900000642742,-12.0,0.2487601482585869,0.1401347169163842,0.3683620579852052,0.3441802050578869,5.150553720977726,102.4009390553278,24.41927041685225,89.91470908310836
25,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1401240806415258,0.3683620579852052,0.3441802050578869,5.150553720977726,121.75387218154454,23.07101762467648,100.27454536954416
25,79.99900000642742,79.99900000642742,-12.0,0.1520140741293788,0.1400426962276842,0.3519970928404579,0.3441760245801417,5.150553720977726,122.25330082494752,23.07101762467648,92.53406900817006
