generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07
2,3355.680488189715,209.1634042646052,-12.0,0.5385597301391232,0.64388386452591,0.3583538670318118,0.08935908286975373,130.5960168801607,55.39537135071801,180.15631719605406,197.50334474251213
2,6416.968067419714,0.0,-12.0,0.392729275154854,0.22161805901121406,0.6054307134594833,0.552022741653119,174.9172237702241,222.78528948292896,117.41660515652703,130.6752960030524
2,6416.968067419714,0.0,-12.0,0.16506210586839454,0.5988895333823715,0.2899501243385479,0.5976494702207278,119.64509588298789,127.04228180351043,155.8555561490229,40.106521768150245
2,211.8036180098117,211.80361800981171,-12.0,0.09559951382366473,0.2657615569741476,0.09122795382152954,0.4283233761748511,74.59317738968102,83.81456978434545,18.87874343631635,64.5031812307926
2,6416.968067419717,0.0,-12.0,0.5386523792672342,0.4148694077534206,0.6091655446190323,0.649264961112357,19.57636282981709,167.4233796904772,3.138080301236801,247.9023729233881
2,316.6936426042247,218.00336819550355,-12.0,0.2825567213332779,0.14696057537797064,0.21297163381999062,0.3432803460824752,161.13736666115398,114.057194065883,79.53775210668046,183.5359859923865
2,5169.754912502271,217.87392416305036,-12.0,0.48217002103899737,0.5159489524439821,0.5916360963811182,0.36050131095772947,168.1857056638775,19.673745242861695,201.83418622810302,91.57982663073739
2,6416.968067419719,0.0,-12.0,0.24689483011510227,0.1432156123252118,0.4533464537511417,0.6210250929207539,21.55513573295745,209.22307822603327,36.9557076940506,192.04288790626958
2,1084.2954993488293,227.8148365969254,-12.0,0.6476568702512361,0.2288322242968691,0.2461079020720301,0.29151397961795683,45.65481834536589,98.13152053518229,91.79870052731512,18.119756719435692
2,436.87427674688723,300.0068960902125,-12.0,0.4342039513757289,0.16006110668155482,0.25422168571402237,0.27855136264993297,59.053922375984726,137.76960948833366,110.22504379272446,12.378592416730754
2,355.00405060998594,340.55414058486986,-12.0,0.2539168568189499,0.2346210994013399,0.09251613671811024,0.3962525656699974,118.32093399630139,131.42507814551826,31.844126802379662,188.82100490182543
2,6416.96806741972,0.0,-12.0,0.11386571108066135,0.18010743207963148,0.5016382378474419,0.5674599657194652,102.59447890967257,201.90945425760708,67.34402299078191,247.12930692322126
2,4602.068817806302,231.10734140924106,-12.0,0.17990542624237393,0.6161898391592183,0.5486837409516158,0.1294810405189278,171.6060771465249,185.82132439777544,180.26716694240247,106.78874441862263
2,727.8820532904042,306.1315112020665,-12.0,0.500959625811451,0.26634134170427165,0.19641079536440414,0.09245638483994864,18.587108012948356,230.32359496753173,89.46446429954521,157.51353353350632
2,589.9536135005217,589.9536135005219,-12.0,0.29939175007657653,0.3516180878538017,0.10599378935721446,0.2930223561682027,223.95038346729993,192.9637910626289,13.254260505025012,179.7017381127149
2,6416.968067419723,0.0,-12.0,0.11657139748276221,0.2897051035274169,0.37387181803048386,0.6298242135497422,47.340011243055315,153.2928850559109,25.890738516721633,89.91470908310836
2,4764.654779076677,270.19047414090625,-12.0,0.20373145652516672,0.4034557931718273,0.5881655001218957,0.16556441020981938,246.63240394097824,16.57236529864847,138.40979000853372,149.33094700659828
2,992.1605345782252,489.60870142951705,-12.0,0.13061224276448252,0.46917224222518666,0.22372300995053873,0.18680977136045196,171.29948749232386,17.784791214077583,48.198091980316356,159.84825938272144
2,3160.5518976060785,398.99418767959355,-12.0,0.546736091673903,0.5164071528919191,0.4271463234815387,0.3308532407261155,59.95075578386555,176.47953583237253,84.22273838938251,52.23981958993776
2,3148.008528648741,414.65423394791327,-12.0,0.3527821158554887,0.5604351879251314,0.33802910705450573,0.19403402606508346,187.52075440364413,183.18347308970633,218.14325994961823,92.76549424417074
2,627.0403134422518,627.0403134422517,-12.0,0.23613264852028104,0.3635145162208379,0.23881760577499095,0.34107000247647606,190.32153513782214,110.67103612199224,228.4167726083114,35.33603881036013
2,5027.679118328532,280.1168334865835,-12.0,0.14660143485352217,0.3435585003082316,0.5975076957739724,0.36673107947975503,230.8553286978621,119.9471602423617,33.263498534718245,101.29186306488467
2,692.9593541322191,691.3165976318936,-12.0,0.4262052964381006,0.37595447465763754,0.2918803215794763,0.4062970808696885,0.878730813412304,233.10577471820827,37.61557997031403,228.0389996797962
2,2599.008554343932,645.4341339474352,-12.0,0.41811653831986256,0.5464473542674575,0.1860554640762088,0.16953712898714013,69.14418665879978,122.31589830762721,142.2828896704042,195.0648089548908
2,6416.968067419725,317.9825865236297,-12.0,0.41361778035990016,0.16023211434777926,0.2173953055550401,0.5667786889524727,76.48960339413536,14.258929457908437,65.63235855285346,158.57807378529702
2,5076.455121946091,375.01309985738175,-12.0,0.2394264028763181,0.2709987458993661,0.5669196513293322,0.37649920925422586,85.7132064781024,143.85640086740008,150.56958763744,122.87168518115546
2,767.6410339728747,767.6410339728747,-12.0,0.2839832888268835,0.37769088886777935,0.43983087394961756,0.43253811587124075,147.20258899333425,87.59916250806549,114.4065857700825,51.09655348549799
2,6416.968067419721,449.1539570070246,-12.0,0.20951775908420167,0.3618355837256571,0.47490144775994786,0.5779676687379411,4.519758534509588,248.72028220520056,172.0108838718051,57.37410535019596
