generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,source,design,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
13,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.09367952691567,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115701.78266491897,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,24.009604422783948,0.0,23,0
15,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.21135511247416,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115792.97793511099,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.91239415645303,0.0,23,0
16,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.05810811866116,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115674.19966663094,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,24.038989499168107,0.0,23,0
18,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.55104276954842,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116055.76413914752,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.63178261365255,0.0,23,0
18,155.05430372437596,115.28725792603991,-10.025486071281442,22.34378844822515,29.76268625142339,44.90062637159896,43.09367952691567,geometry_seed_4517_pareto,geometry_knee,0.01752159241824083,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115731.61240374157,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,24.049533142894784,0.0,23,0
19,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.5495774165658,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116054.63200495504,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.63299312263818,0.0,23,0
21,155.05430372437596,115.28725792603991,-10.030783365695145,22.34378844822515,29.76268625142339,44.86001378109392,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116329.69360145996,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.27644977628439,0.0,23,0
22,155.05430372437596,115.28725792603991,-9.981512318284096,22.34378844822515,29.40368841743065,44.878760643919215,43.21135511247416,geometry_seed_4517_pareto,geometry_knee,0.017212236095886443,3689.756662439008,3603.35953396353,90.0,38.82172851951668,33.96772711743039,115284.55929628859,0.0,0.0,43.62257329683003,0.5971149421410319,3.296918293926865e-12,23.91239415645303,0.0,23,0
23,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.02349529201558,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115647.3527874755,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,24.067582703788364,0.0,23,0
24,155.05430372437596,115.28725792603991,-10.014480261951109,22.34378844822515,29.76268625142339,44.98500424313157,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116499.36110037421,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.504693228700983,0.0,23,0
24,155.05430372437596,115.28725792603991,-10.028338122717932,22.346621556685864,29.76268625142339,44.878760643919215,43.5495774165658,geometry_seed_4517_pareto,geometry_knee,0.017525851172275397,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116058.64058212638,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.630160014177466,0.0,23,0
25,155.05430372437596,115.28725792603991,-10.016540041936857,22.34378844822515,29.76268625142339,44.96921259657414,43.62604303286794,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116235.681294469,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.734999005323676,0.0,23,0
26,155.05430372437596,115.28725792603991,-10.017909900972292,22.34378844822515,29.731819260885125,44.92784335343087,43.5495774165658,geometry_seed_4517_pareto,geometry_knee,0.01750379046898422,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.91001329016421,116074.49311754845,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.72262241826817,0.0,23,0
26,155.05430372437596,115.28725792603991,-10.015526120014613,22.34378844822515,29.76268625142339,44.97698599797802,43.02349529201558,geometry_seed_4517_pareto,geometry_knee,0.017547105176912606,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115783.12356867075,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,24.24695074163488,0.0,23,0
27,155.05430372437596,115.28725792603991,-10.016523945138305,22.34378844822515,29.76268625142339,44.96933600536302,44.19516149323234,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116674.19542776131,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.2650830236806,0.0,23,0
29,155.05430372437596,115.28725792603991,-10.028338122717932,22.34378844822515,29.76268625142339,44.878760643919215,43.82016640091541,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116263.47115720065,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.409463092088505,0.0,23,0
31,155.05430372437596,115.28725792603991,-10.036926769237771,22.34378844822515,29.76268625142339,44.81291435393377,43.05810811866116,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115582.9806716228,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.918748447890348,0.0,23,0
32,155.05430372437596,115.28725792603991,-10.038635032727528,22.34378844822515,29.76268625142339,44.79981766717901,43.07773193123575,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115580.05403484408,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.878621783428724,0.0,23,0
33,155.05430372437596,115.28725792603991,-9.92030546163666,22.33144863778072,29.01572967900412,44.960054473123,43.950426679572125,geometry_seed_4517_pareto,geometry_knee,0.016964796510728564,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,115361.06393675173,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.462646186536485,0.0,23,0
33,155.05430372437596,115.28725792603991,-10.014444880632368,22.34378844822515,29.762414994646416,44.98500424313157,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116498.95118401681,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.504693228700983,0.0,23,0
34,155.05430372437596,115.28725792603991,-9.91575687061701,22.33144863778072,29.01572967900412,44.994927004273656,43.950426679572125,geometry_seed_4517_pareto,geometry_knee,0.016964796510728564,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,115409.30847231222,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.526326460811585,0.0,23,0
34,155.05430372437596,115.28725792603991,-10.01563361458929,22.343668327364902,29.77103355607412,44.984509177556205,44.09060322644508,geometry_seed_4517_pareto,geometry_knee,0.0175329995874814,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116630.40260352496,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.379284896761355,0.0,23,0
34,155.05430372437596,115.28725792603991,-9.919116727839466,22.33156875864097,29.00711111757641,44.96054953747378,43.93960508603633,geometry_seed_4517_pareto,geometry_knee,0.016950623867126046,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,115339.29519101698,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.472369673498527,0.0,23,0
35,155.05430372437596,115.28725792603991,-10.03684164521787,22.343668327364902,29.77103355607412,44.8219142760704,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116902.6789541456,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.55079658839169,0.0,23,0
35,155.05430372437596,115.28725792603991,-9.92030546163666,22.33144863778072,29.01572967900412,44.960054473123,44.93112756207809,geometry_seed_4517_pareto,geometry_knee,0.016964796510728564,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,116113.32604191429,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,22.652501979248942,0.0,23,0
36,155.05430372437596,115.28725792603991,-10.035805854676411,22.343668327364902,29.76309249525624,44.8219142760704,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116887.55561162317,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.55079658839169,0.0,23,0
36,155.05430372437596,115.28725792603991,-10.015516052492565,22.34378844822515,29.770627312241263,44.98500424313157,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.0175329995874814,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116514.48635840323,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.504693228700983,0.0,23,0
36,155.05430372437596,115.28725792603991,-9.92348687581682,22.343548638660742,29.065153546178607,44.98508749824957,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.017007915391567836,3689.756662439008,3603.1278054221098,92.33333333333333,37.95660061203963,33.96546771439361,115472.8754346546,0.0,0.0,43.62257329683003,0.5971149421410319,3.296918293926865e-12,23.50508506935043,0.0,23,0
36,155.05430372437596,115.28725792603991,-9.92048948109204,22.33144863778072,29.01572967900412,44.95864365729843,43.95042060741397,geometry_seed_4517_pareto,geometry_knee,0.016964796510728564,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,115359.10721597269,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.460074930291835,0.0,23,0
37,155.05430372437596,115.28725792603991,-10.036856859647855,22.343668327364902,29.7711502000373,44.8219142760704,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116902.85525345635,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.55079658839169,0.0,23,0
37,155.05430372437596,115.28725792603991,-10.01446504752112,22.34378844822515,29.762569607460204,44.98500424313157,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116499.18483103187,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.504693228700983,0.0,23,0
38,155.05430372437596,115.28725792603991,-9.920310541196551,22.3443239702884,29.01572967900412,44.96001552983052,43.95817007235724,geometry_seed_4517_pareto,geometry_knee,0.01697393595674171,3689.756662439008,3602.924404817301,92.66666666666667,37.86477161002459,34.316009499724856,115373.19197141375,0.0,0.0,43.62257329683003,0.5971149421410319,3.296918293926865e-12,23.443303024411357,0.0,23,0
38,155.05430372437596,115.28725792603991,-10.036843321238608,22.343668327364902,29.7711502000373,44.8220180705413,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116902.99862755917,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.550986126121146,0.0,23,0
38,155.05430372437596,115.28725792603991,-9.99791778086734,22.330913115717475,29.643630666045134,44.99292767939553,44.91078258785669,geometry_seed_4517_pareto,geometry_knee,0.017433169530837286,3689.756662439008,3602.455884931847,90.66666666666667,38.71904226034005,33.81655955751272,117067.12634487641,0.0,0.0,43.62257329683003,0.5952324120264993,3.296918293926865e-12,22.729873552340567,0.0,23,0
39,155.05430372437596,115.28725792603991,-9.921876575027817,22.33144863778072,29.01572967900412,44.94800927045748,44.93112756207809,geometry_seed_4517_pareto,geometry_knee,0.016960944782392125,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,116096.62345096744,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,22.630506391772787,0.0,23,0
39,155.05430372437596,115.28725792603991,-10.014444880632368,22.31434761705931,29.762414994646416,44.98500424313157,43.89229991607712,geometry_seed_4517_pareto,geometry_knee,0.017521684826580206,3689.756662439008,3602.455884931847,90.66666666666667,38.71904226034005,33.46315156039302,116442.39123983507,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.573325417986812,0.0,23,0
39,155.05430372437596,115.28725792603991,-10.03684164521787,22.34368495572028,29.77103355607412,44.8219142760704,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116902.69375733,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.550779960036312,0.0,23,0
39,155.05430372437596,115.28725792603991,-10.014480261951109,22.34378844822515,29.76268625142339,44.98500424313157,43.928072693623,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116490.37524148508,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.514333161891752,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.013273210870302,22.34378844822515,29.76268625142339,44.99425830141772,39.605218426193446,geometry_seed_4517_pareto,geometry_knee,0.017551445859374067,3689.756662439008,3602.4561162027735,89.33333333333333,39.094872598202,33.85114538666151,113122.07460483191,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,27.102285402290892,0.0,23,0
40,155.05430372437596,115.28725792603991,-9.922041646363216,22.33144863778072,29.029040428574337,44.960054473123,44.943989002920006,geometry_seed_4517_pareto,geometry_knee,0.016967429788351647,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,116143.28811972534,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,22.64187731072737,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.014535819045411,22.343785386721148,29.763112189146447,44.98500424313157,43.89471803844752,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116465.32734444256,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.54189006897551,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.014530441053928,22.343668327364902,29.76257589230301,44.984509177556205,44.09060322644508,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116614.49795707788,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.379284896761355,0.0,23,0
40,155.05430372437596,115.28725792603991,-9.911160758178896,22.356739977176847,28.980300580439657,44.99473476773474,43.068382682569776,geometry_seed_4517_pareto,geometry_knee,0.016866096036049934,3689.756662439008,3598.470420449059,92.66666666666667,37.79175547284029,34.02979284492408,114542.20495808889,0.0,0.0,48.07655766507164,0.5971149421410319,3.296918293926865e-12,24.22932912178113,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.014480261951109,22.34378844822515,29.76268625142339,44.98500424313157,43.95121601627427,geometry_seed_4517_pareto,geometry_knee,0.017541591532903553,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116508.19564367032,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.495214764918973,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.04025624585966,22.34378844822515,29.76268625142339,44.78738836649933,43.939742086432894,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116229.2275529055,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.143829453981237,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.03308850946712,22.343668327364902,29.7711502000373,44.8508049607893,44.73729762510676,geometry_seed_4517_pareto,geometry_knee,0.017505822520410583,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116942.33354298289,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.600903562901273,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.022204078503512,22.34367138886891,29.76254991357,44.92565197837636,44.77907539482508,geometry_seed_4517_pareto,geometry_knee,0.017514576272391617,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,117061.15706746215,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.70306559331068,0.0,23,0
40,155.05430372437596,115.28725792603991,-10.015516719768492,22.34378998824542,29.77063242802336,44.98500424313157,43.27420988942174,geometry_seed_4517_pareto,geometry_knee,0.0175329995874814,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116000.70924484679,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,24.054479155776875,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.036857319679648,22.343668327364902,29.7711502000373,44.821910749159954,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116902.85038163803,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.550790147946515,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.0222229135777,22.34367138886891,29.76269431580541,44.92565197837636,43.21482768283965,geometry_seed_4517_pareto,geometry_knee,0.01752008991640067,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,115860.12028108611,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.99527022495081,0.0,23,0
41,155.05430372437596,115.28725792603991,-9.94550206996987,22.33144863778072,28.97377307292668,44.724923869824295,44.95540528901847,geometry_seed_4517_pareto,geometry_knee,0.016862688379302614,3689.756662439008,3602.994001669404,93.0,37.77847429198969,33.351600067114774,115744.80595771228,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,22.62395665123775,0.0,23,0
41,155.05430372437596,115.28725792603991,-9.918732606840614,22.33144863778072,29.029040428574337,44.98542377612957,41.78786916872535,geometry_seed_4517_pareto,geometry_knee,0.016972943427650076,3689.756662439008,3602.9260758734563,92.66666666666667,37.86479856254322,34.229604976699555,113740.15756680343,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,25.295433292291467,0.0,23,0
41,155.05430372437596,115.28725792603991,-9.91692625598425,22.33144863778072,29.01222426502396,44.98245630247801,43.93756914369504,geometry_seed_4517_pareto,geometry_knee,0.016964796510728564,3689.756662439008,3602.9260758734563,93.0,37.77738545066368,34.07661377200062,115376.8429069456,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.51417531760497,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.036843322601063,22.34368495572028,29.771149930470752,44.82201779052922,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116903.01263652212,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.550968986439376,0.0,23,0
41,155.05430372437596,115.28725792603991,-9.998441702339989,22.330756701480137,29.643630666045134,44.98891094810521,43.22284878736608,geometry_seed_4517_pareto,geometry_knee,0.017433169530837286,3689.756662439008,3602.455884931847,90.66666666666667,38.71904226034005,33.81655955751272,115763.09430182683,0.0,0.0,43.62257329683003,0.5952324120264993,3.296918293926865e-12,24.117075162018264,0.0,23,0
41,155.05430372437596,115.28725792603991,-9.910489068231357,22.33144863778072,28.94047066289677,44.960054473123,43.93364142117125,geometry_seed_4517_pareto,geometry_knee,0.016873777154262304,3689.756662439008,3602.9933085751204,93.0,37.778469849077624,33.079970954616066,115231.68718513385,0.0,0.0,43.62257329683003,0.5952324120264993,4.206412995699793e-12,23.476512269563298,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.015412279068675,22.343668327364902,29.769336650416086,44.984509177556205,44.10143255692469,geometry_seed_4517_pareto,geometry_knee,0.017547514595337158,3689.756662439008,3602.4561162027735,90.0,38.904453846639775,33.62024084042839,116634.52632771623,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,23.370338928104296,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.03684164385541,22.343668327364902,29.771033825640668,44.82191455608247,44.73408981750291,geometry_seed_4517_pareto,geometry_knee,0.017511336164419637,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116902.67974836535,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.550797099718068,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.038635032727528,22.34394486246249,29.76268625142339,44.79981766717901,44.7599003076885,geometry_seed_4517_pareto,geometry_knee,0.017519928109841792,3689.756662439008,3602.4561162027735,89.66666666666667,38.999024233321684,33.763292435280015,116876.42115133644,0.0,0.0,43.62257329683003,0.5971149421410319,2.3874235921539366e-12,22.488848014730426,0.0,23,0
41,155.05430372437596,115.28725792603991,-10.01347946611373,22.339914499788105,29.761150366481072,44.9911411262758,39.58683394368496,geometry_seed_4517_pareto,geometry_knee,0.017535397476903025,3689.756662439008,3602.4562612937675,90.0,38.90445481391308,33.62024084042839,113100.80212277437,0.0,0.0,43.62257329683003,0.5952324120264993,3.296918293926865e-12,27.115654299062736,0.0,23,0
