generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03
2,165.38884174968763,165.3888417496876,-9.242590874981193,44.45815376461322,23.31801713946907,25.258553918896496,23.2728432001381
2,6416.968067419717,0.0,-8.461834714765047,29.843298116270777,12.802421410129435,31.054356346178373,3.9284224927104727
2,6416.968067419717,0.0,-7.520225482591162,39.70579571047423,44.875682201309026,10.530744234507987,10.540774056693596
2,199.20589524388416,130.7531177893299,-11.095273997571006,27.096645447487184,31.492601970067874,31.303012351593075,38.23924503688197
2,168.1130608655306,168.11306086553068,-10.276841961667493,40.01974431430291,44.42378651958195,31.212908225699433,42.58554466143533
2,6416.968067419718,0.0,-8.655236487657945,40.55751741773528,35.76167257352539,10.11848564556966,3.606509014428715
2,4857.178992513984,149.35626813577272,-7.690133365618607,5.43155077478045,4.865151031063793,5.5116529279459225,38.553963791536525
2,4856.017517750737,152.64455789262317,-7.989976487132253,26.781895519368366,12.210499596874818,6.260444378483447,37.00395797713611
2,184.2012249162518,184.2012249162517,-10.534233436038356,40.665124370384696,29.427580713345467,30.013606354936844,33.96748599198445
2,6416.968067419719,0.0,-10.714479386901063,20.032156798019365,10.17649876426086,4.124005849996376,11.439348149419178
2,6416.968067419719,0.0,-8.442089124306236,30.672782767931093,3.395466054278921,8.166325349060166,4.624265090231482
2,5124.96453877049,155.52981563325935,-6.739852428375425,25.18166745964483,44.593705007780436,4.265906958658752,30.153652460358757
2,4599.690639516617,194.8368807672195,-8.358326944330688,30.193555848730764,39.41264781830504,11.493154391507042,33.83335730454639
2,201.93466680650528,201.9346668065054,-10.132589896220821,37.66136864596971,23.34455785032937,34.79519823870189,24.848620300644825
2,6416.96806741972,0.0,-8.539247382428574,39.839265006967274,37.684650606251594,11.15221387153737,5.8087360009441245
2,5376.6377668866,171.84255424857005,-6.71048592267158,8.985137547710885,44.66992228698659,4.116981027468792,23.63971448527838
2,5639.154103299679,167.78433742987372,-6.598538038061385,4.11421709380496,44.23079623114579,2.8195878562831713,19.944491280588043
2,317.165654343735,202.50261583087791,-9.836643825581454,17.130847303562625,33.716577974104794,40.12474781219473,31.650873306029712
