sample,candidate_id,design_class,nominal_knee,nominal_l_max_kg_per_m,nominal_s_max_kg_per_m,friction_factor,adhesion_factor,density_factor,snowfall_factor,temperature_shift_c,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
0,uniform_10,uniform,False,6416.968067419715,0.0,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,uniform_10,7102.9348224423375,0.0,0.0,4084.1875491075934,0.0,0.0,0.0,0.0,0.0,286.6666666666667,1.3333333333333333,3942.5872503602336,5.759044667740832,6.366462912410498e-12,0.0,0.0,0,0
0,uniform_11,uniform,False,6416.968067419715,0.0,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,uniform_11,7102.9348224423375,0.0,0.0,4084.1875491075934,0.0,0.0,0.0,0.0,0.0,286.6666666666667,1.3333333333333333,3942.5872503602336,5.759044667740832,6.366462912410498e-12,0.0,0.0,0,0
0,joint_00,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_00,44.27540210081671,44.275402100816734,0.006523366908496808,4084.1875491075934,4053.8852482202383,272.6666666666667,14.27047679259178,11.86953522491205,129787.75893697872,0.0,0.0,0.47100950294823,0.04764060008281807,1.8606227669693e-12,24.79212992087902,0.42229960351984647,23,23
0,joint_01,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_01,44.27540210081671,44.275402100816734,0.007306329307438894,4084.1875491075934,4043.8623886740056,204.0,18.802618969687746,20.970359850444556,117060.88179447518,0.0,0.0,7.061644757836075,0.0777015843259728,2.0392576516314875e-12,16.8738005517975,0.43847343125333965,23,23
0,joint_02,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_02,44.27540210081671,44.275402100816734,0.007174308531652049,4084.1875491075934,4047.85600856165,206.66666666666666,18.65114902228601,20.30509738012128,128703.98906093917,0.0,0.0,3.2580071655227525,0.04764060008281807,1.8989254613188677e-12,24.722482904147583,0.37708273133089126,23,23
0,joint_03,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_03,2663.6005147437822,1187.6400607597066,0.030679816544384442,4084.1875491075934,3158.648267196518,62.0,32.87647139469032,17.684535453325413,89124.46925588218,98.33333333333333,1.3333333333333333,889.2130450905325,51.81232474418492,9.876544027065393e-13,35.029793925776445,0.6638732584381443,23,23
0,joint_04,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_04,44.27540210081671,44.275402100816734,0.006500561093644822,4084.1875491075934,4054.8713452187862,255.33333333333334,15.236076801315997,13.396533284049484,133826.3355575753,0.0,0.0,0.598013594661274,0.04764060008281807,2.390310172017962e-12,29.429376749919406,0.4915160316796798,23,23
0,joint_05,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_05,44.27540210081671,44.275402100816734,0.006621425880287341,4084.1875491075934,4049.4531350084567,207.33333333333334,18.55371484410395,17.804073650287478,137037.63205648746,0.0,0.0,3.680423288140368,0.06119595509366866,1.8491874698156607e-12,12.190507841336611,0.6589760931218366,23,23
0,joint_06,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_06,365.2747132504815,365.27471325048157,0.019129703828253023,4084.1875491075934,4048.016114657347,109.66666666666667,43.05449533262069,41.10127773606418,97912.3257807662,0.0,0.0,3.8992699013597307,8.491555132014854,1.7390533457728452e-12,33.15054817231073,0.8943203372006202,23,23
0,joint_07,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_07,44.27540210081671,44.275402100816734,0.007419861434992706,4084.1875491075934,4047.3683316145184,163.33333333333334,23.51361740377204,23.331761304877222,116432.22006395714,0.0,0.0,3.4140864328513687,0.14785793524328475,1.8491874698156607e-12,18.921612937945994,0.5396141802908291,23,23
0,joint_08,joint,False,39.99950000321371,39.99950000321371,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_08,2663.600514743781,277.91598869570237,0.007462471993730575,4084.1875491075934,3164.7494529788382,90.0,21.948313798440253,18.9580410741266,88004.96731015196,95.16666666666667,0.3333333333333333,889.8154882560175,51.99043707786002,1.3642420526593924e-12,33.94021571884833,0.6644365855750064,23,23
0,joint_09,joint,True,4547.373335990415,12.279773014894408,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_09,5034.501918618869,148.2018817226577,0.008430788284163685,4084.1875491075934,1145.4809017552188,259.0,4.214668314309073,3.497180367758825,26415.629586510564,238.33333333333334,1.0,2891.2956040765807,91.94607495002917,7.275957614183426e-12,66.75959684444908,0.32151070815414756,23,23
0,joint_10,joint,False,6416.968067419712,0.0,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_10,7102.934822442334,0.0,0.0,4084.1875491075934,0.0,0.0,0.0,0.0,0.0,289.1666666666667,1.0,3988.254853343753,68.74079294914993,2.2737367544323206e-12,38.575113854722474,0.5355758391649617,23,23
0,joint_11,joint,False,6416.968067419712,0.0,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_11,7102.934822442334,0.0,0.0,4084.1875491075934,0.0,0.0,0.0,0.0,0.0,289.1666666666667,1.0,3988.234539193494,68.74080409718643,2.2737367544323206e-12,38.46350249682403,0.5382564772346936,23,23
0,joint_12,joint,False,6416.968067419712,0.0,1.1640468451205053,0.7898830820413296,0.9680862634288621,1.1068988886675948,0.3886182058848444,joint_12,7102.934822442334,0.0,0.0,4084.1875491075934,0.0,0.0,0.0,0.0,0.0,289.1666666666667,1.0,3988.254853343753,68.74078281041668,2.2737367544323206e-12,37.64453607108878,0.5381473953822695,23,23
1,uniform_00,uniform,True,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_00,41.425616315984044,41.42561631598404,0.006457146094110011,3821.30886099235,3806.1809483412785,319.3333333333333,11.477796024771584,7.68181674940904,56417.15689761051,0.0,0.0,0.0,0.05434456654019085,1.1823431123048067e-11,0.0,0.0,0,0
1,uniform_01,uniform,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_01,41.425616315984044,41.42561631598404,0.006457146094110011,3821.30886099235,3806.1809483412785,319.3333333333333,11.477796024771584,7.68181674940904,100908.46968686639,0.0,0.0,0.0,0.05434456654019085,1.1823431123048067e-11,0.0,0.0,0,0
1,uniform_02,uniform,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_02,41.425616315984044,41.42561631598404,0.006457146094110011,3821.30886099235,3806.1809483412785,319.3333333333333,11.477796024771584,7.68181674940904,58394.135987708054,0.0,0.0,0.0,0.05434456654019085,1.1823431123048067e-11,0.0,0.0,0,0
1,uniform_03,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_03,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_04,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_04,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_05,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_05,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_06,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_06,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_07,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_07,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_08,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_08,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_09,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_09,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_10,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_10,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,uniform_11,uniform,False,6416.968067419715,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_11,6645.754498218568,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3742.3457729880975,6.181011178837115,1.7280399333685637e-11,0.0,0.0,0,0
1,joint_00,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_00,41.425616315984044,41.42561631598404,0.0065259503320783474,3821.30886099235,3803.336873357477,262.3333333333333,13.840133996587449,12.090289363234533,125353.01826049022,0.0,0.0,2.2070135960162682,0.05434456654019085,1.1619150086517038e-11,24.79212992087902,0.38091380663102425,23,23
1,joint_01,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_01,41.425616315984044,41.42561631598404,0.008359258507075034,3821.30886099235,3788.355301648848,192.33333333333334,18.70703531629725,18.888020269160457,113782.84241164243,0.0,0.0,8.513690231097016,0.11052443914171538,1.3081091765343444e-11,16.8738005517975,0.39550258255789955,23,23
1,joint_02,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_02,41.425616315984044,41.42561631598404,0.008199075402260591,3821.30886099235,3794.8042978678636,191.66666666666666,18.846490391715648,19.115088775523915,124486.33213354612,0.0,0.0,5.406387302013101,0.06702594523143238,1.2571277352435573e-11,24.722482904147583,0.34012823457297714,23,23
1,joint_03,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_03,47.20897097579891,45.4429344774436,0.009020458083055433,3821.30886099235,3795.5538122638804,135.0,26.91275440864752,25.79361143525,110404.68003128663,0.0,0.0,7.665361372943333,0.5620301187935156,1.2666312443343486e-11,35.029793925776445,0.5988129941029672,23,23
1,joint_04,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_04,41.425616315984044,41.42561631598404,0.00649583384477674,3821.30886099235,3803.702894605473,247.33333333333334,14.745522000489219,13.360329243395967,129322.55985648422,0.0,0.0,0.5830417922551002,0.05434456654019085,1.2235948365635352e-11,29.429376749919406,0.4433469534112008,23,23
1,joint_05,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_05,41.425616315984044,41.42561631598404,0.0066558407045509355,3821.30886099235,3802.464543246344,197.0,18.37836916254223,17.79724193356076,133737.84869023153,0.0,0.0,1.9181057772618797,0.08775431950681777,1.2077450151082303e-11,12.190507841336611,0.5943957560407287,23,23
1,joint_06,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_06,41.425616315984044,41.42561631598404,0.007586334081594713,3821.30886099235,3798.702021669848,160.66666666666666,22.350985951682773,22.35183278845622,98162.40243894792,0.0,0.0,5.329256050545551,0.43055084559485135,1.220312739746987e-11,33.15054817231073,0.8066760213631594,23,23
1,joint_07,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_07,41.425616315984044,41.42561631598404,0.007976588914350869,3821.30886099235,3796.992049752195,149.33333333333334,24.201052586965357,24.202715923537344,115524.38504688862,0.0,0.0,6.010634541450064,0.2105096850187002,1.1582734771309333e-11,18.921612937945994,0.4867314338290625,23,23
1,joint_08,joint,False,39.99950000321371,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_08,41.425616315984044,41.42561631598404,0.0073636345468844865,3821.30886099235,3793.213655052145,163.66666666666666,22.051178757726206,21.883433320574696,109760.7210480097,0.0,0.0,4.797630052744729,0.341757073598061,1.1589396109457084e-11,33.94021571884833,0.5993211145991557,23,23
1,joint_09,joint,True,4547.373335990415,12.279773014894408,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_09,4710.767271070527,61.31169692263914,0.007142868081413553,3821.30886099235,1074.9959597103955,244.66666666666666,4.171678353994767,3.744211727626906,25779.703766017148,236.66666666666666,1.0,2716.9334043254717,98.7278223782002,1.6370904631912708e-11,66.75959684444908,0.29000232700876094,23,23
1,joint_10,joint,False,6416.968067419712,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_10,6645.75449821857,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3764.6197772998094,73.37935273219246,1.9099388737231493e-11,38.575113854722474,0.48308885430043524,23,23
1,joint_11,joint,False,6416.968067419712,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_11,6645.754498218571,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3764.6197772998094,73.37890391083654,2.000888343900442e-11,38.46350249682403,0.48550678707335515,23,23
1,joint_12,joint,False,6416.968067419712,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_12,6645.754498218571,0.0,0.0,3821.30886099235,0.0,0.0,0.0,0.0,0.0,264.5,1.0,3764.6197772998094,73.37890391083654,2.000888343900442e-11,37.64453607108878,0.48540839535502334,23,23
2,uniform_00,uniform,True,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_00,44.79177769573914,44.79177769573915,0.006455179332673142,4131.820651809699,4115.4789120711575,322.0,12.323545191442477,8.134875586994136,65119.102631374415,0.0,0.0,0.0,0.04864156789644618,3.637978807091713e-12,0.0,0.0,0,0
2,uniform_01,uniform,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_01,44.79177769573914,44.79177769573915,0.006455179332673142,4131.820651809699,4115.4789120711575,322.0,12.323545191442477,8.134875586994136,121630.91460235312,0.0,0.0,0.0,0.04864156789644618,3.637978807091713e-12,0.0,0.0,0,0
2,uniform_02,uniform,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_02,44.79177769573914,44.79177769573915,0.006455179332673142,4131.820651809699,4115.4789120711575,322.0,12.323545191442477,8.134875586994136,69591.1512799902,0.0,0.0,0.0,0.04864156789644618,3.637978807091713e-12,0.0,0.0,0,0
2,uniform_03,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_03,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_04,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_04,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_05,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_05,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_06,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_06,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_07,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_07,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_08,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_08,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_09,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_09,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_10,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_10,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,uniform_11,uniform,False,6416.968067419715,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_11,7185.775000523199,0.0,0.0,4131.820651809699,0.0,0.0,0.0,0.0,0.0,289.8333333333333,1.0,4047.68171633014,5.86402025230949,8.185452315956354e-12,0.0,0.0,0,0
2,joint_00,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_00,44.79177769573914,44.79177769573915,0.006492325131695886,4131.820651809699,4112.464330494832,275.6666666666667,14.301275420724926,11.641177898617562,142832.28408622116,0.0,0.0,0.5829257372895992,0.04864156789644618,3.637978807091713e-12,24.79212992087902,0.31722433912062575,23,23
2,joint_01,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_01,44.79177769573914,44.79177769573915,0.0071667930001649,4131.820651809699,4103.273170189209,217.0,18.030817279225744,19.983779177443733,131661.45568798136,0.0,0.0,5.686511665388481,0.0528211554107931,3.637978807091713e-12,16.8738005517975,0.32937384570562817,23,23
2,joint_02,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_02,44.79177769573914,44.79177769573915,0.007082651137203401,4131.820651809699,4106.762749194931,212.0,18.460939170102048,20.389954301905068,142565.31380834823,0.0,0.0,5.592047681791793,0.04864156789644618,3.637978807091713e-12,24.722482904147583,0.28325818741769393,23,23
2,joint_03,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_03,44.79177769573914,44.79177769573915,0.00706093188878832,4131.820651809699,4106.366869714403,172.66666666666666,22.57189763617687,22.284721014064136,130406.70490132831,0.0,0.0,6.748392337380504,0.11907841909293122,3.637978807091713e-12,35.029793925776445,0.49869039400601617,23,23
2,joint_04,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_04,44.79177769573914,44.79177769573915,0.0064710018185104535,4131.820651809699,4113.712118297486,258.6666666666667,15.273587730519187,13.174701851483677,147570.86539367246,0.0,0.0,0.5853854592999664,0.04864156789644618,4.092726157978177e-12,29.429376749919406,0.36921855246177454,23,23
2,joint_05,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_05,44.79177769573914,44.79177769573915,0.006534788558864334,4131.820651809699,4110.849385227335,219.66666666666666,17.84938360852477,17.012038308856738,154886.29430036037,0.0,0.0,1.5033967003280295,0.052724384553328604,4.092726157978177e-12,12.190507841336611,0.49501172602223953,23,23
2,joint_06,joint,False,39.99950000321371,39.99950000321371,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,joint_06,44.79177769573914,44.79177769573915,0.006573950248731268,4131.820651809699,4110.511355477526,210.0,18.664943348162947,17.85365388539496,119149.18071387801,0.0,0.0,0.7872122244162482,0.12442977829660683,3.637978807091713e-12,33.15054817231073,0.671798352558172,23,23
