generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03
28,157.09275366420508,71.7595261566958,-10.574324274578949,24.23450094606562,29.90944664348554,40.83962720504693,43.16149448455716
38,157.09275366420508,71.7595261566958,-10.350760915599004,24.23450094606562,29.90944664348554,42.55361295722648,41.30820778537425
39,157.09275366420508,71.7595261566958,-10.482938860647309,24.23450094606562,29.90944664348554,41.540248711856144,43.16149448455716
40,157.09275366420508,71.7595261566958,-10.491365789811852,24.23450094606562,29.974053100413705,41.540248711856144,42.95463220541252
41,157.09275366420508,71.7595261566958,-10.55187664933338,24.23450094606562,29.90944664348554,41.01172566526293,43.16149448455716
42,157.09275366420508,71.7595261566958,-10.491486746445666,24.23450094606562,29.97498043460628,41.540248711856144,42.95463220541252
42,157.09275366420508,71.7595261566958,-10.574203317945129,24.23450094606562,29.90851930929297,40.83962720504693,43.232229356557895
43,157.09275366420508,71.7595261566958,-10.727807979359945,24.23450094606562,30.240367139739902,39.99383929798029,44.80891020631998
44,157.09275366420508,71.7595261566958,-10.498964822592283,24.23450094606562,30.032312351730333,41.540248711856144,42.95463220541252
45,157.09275366420508,71.7595261566958,-10.574324274578949,24.23450094606562,29.90944664348554,40.83962720504693,44.90673673564449
46,157.09275366420508,71.7595261566958,-10.419301908435358,24.23450094606562,30.032312351730333,42.150997720392525,42.95463220541252
16,6416.9680674197125,0.0,-7.585016605695412,37.07435053025364,37.26061017476409,3.4124041517623223,10.435984282321758
17,6416.9680674197125,0.0,-7.590253140675767,37.07276914777536,37.26061017476409,3.4525509199450406,10.192233883484716
18,6416.9680674197125,0.0,-7.585016605695412,37.07435053025364,37.26061017476409,3.4124041517623223,10.139585955790263
19,6416.9680674197125,0.0,-7.585016605695412,37.07435053025364,37.26061017476409,3.4124041517623223,10.709438132090604
19,6416.9680674197125,0.0,-7.590253140675767,37.07276914777536,37.26061017476409,3.4525509199450406,8.285403510967026
19,6416.9680674197125,0.0,-7.590253140675767,37.08106032504378,37.26061017476409,3.4525509199450406,11.351489152700298
20,6416.9680674197125,0.0,-7.590169037064648,37.07435053025364,37.26061017476409,3.4519061255931227,10.435984282321758
20,6416.9680674197125,0.0,-7.585016605695412,37.13910597415794,37.26061017476409,3.4124041517623223,11.467695425559748
20,6416.9680674197125,0.0,-7.560673997470506,37.07435053025364,37.26061017476409,3.2257774887046904,10.435984282321758
21,6416.9680674197125,0.0,-7.560673997470506,37.065266127520026,37.26061017476409,3.2257774887046904,10.441521640546226
21,6416.9680674197125,0.0,-7.598905703650303,37.07435053025364,37.26061017476409,3.518887236083127,10.139585955790263
21,6416.9680674197125,0.0,-7.590296136869796,37.07276914777536,37.26061017476409,3.452880557432589,10.192233883484716
21,6416.9680674197125,0.0,-7.590253140675767,37.08106032504378,37.26061017476409,3.4525509199450406,10.189244752374709
21,6416.9680674197125,0.0,-7.585016605695412,37.072787107683695,37.26061017476409,3.4124041517623223,11.43735978801007
23,6416.9680674197125,0.0,-7.590250621056345,37.07276914777536,37.26061017476409,3.452531602862801,8.285403510967026
23,6416.9680674197125,0.0,-7.585016605695412,37.072787107683695,37.26061017476409,3.4124041517623223,12.677858867787522
23,6416.9680674197125,0.0,-7.55814465184638,37.08106032504378,37.26061017476409,3.2063858389197475,10.189244752374709
23,6416.9680674197125,0.0,-7.589994195248106,37.08503771485852,37.22244865486012,3.4124041517623223,10.435984282321758
23,6416.9680674197125,0.0,-7.589781003593114,37.07435053025364,37.26061017476409,3.4489312023113694,9.743651089841306
23,6416.9680674197125,0.0,-7.386984030530183,37.07276361605864,38.77659324944747,3.410137483512293,9.972317189042354
24,6416.9680674197125,0.0,-7.598905703650303,37.07435053025364,37.26061017476409,3.518887236083127,10.145140122992322
24,6416.9680674197125,0.0,-7.590253140675767,37.07432103855125,37.26061017476409,3.4525509199450406,10.442723620908556
24,6416.9680674197125,0.0,-7.386984030530183,37.07276361605864,38.77659324944747,3.410137483512293,11.517423814731458
24,6416.9680674197125,0.0,-7.5473072523673075,37.07435053025364,37.26061017476409,3.123299109580161,9.743651089841306
25,6416.9680674197125,0.0,-7.5897611474748174,37.07430368953212,37.26061017476409,3.448778972071092,11.43735978801007
25,6416.9680674197125,0.0,-7.5473072523673075,37.07435053025364,37.26061017476409,3.123299109580161,10.130921000136023
25,6416.9680674197125,0.0,-7.590325304840508,37.07278487666203,37.26061017476409,3.453104178541374,10.435984282321758
25,6416.9680674197125,0.0,-7.55814465184638,37.08106032504378,37.26061017476409,3.2063858389197475,8.480055438123685
25,6416.9680674197125,0.0,-7.585016605695412,37.13910597415794,37.26061017476409,3.4124041517623223,11.505381162554624
25,6416.9680674197125,0.0,-7.585016605695412,37.074480222859655,37.26061017476409,3.4124041517623223,10.660861135779117
25,6416.9680674197125,0.0,-7.585036461813711,37.07283394840522,37.26061017476409,3.4125563820026,9.439860859259518
25,6416.9680674197125,0.0,-7.598905703650303,37.07435053025364,37.26061017476409,3.518887236083127,9.47893332241328
25,6416.9680674197125,0.0,-7.5849444415306735,37.07433480136697,37.26061017476409,3.411850893165989,10.192233883484716
25,6416.9680674197125,0.0,-7.560673997470506,37.07435053025364,37.26061017476409,3.2257774887046904,10.398298545326885
25,6416.9680674197125,0.0,-7.585486395502134,37.07481715014603,37.26061017476409,3.41600587361385,10.67789422851812
25,6416.9680674197125,0.0,-7.589783350869048,37.08059370515139,37.26061017476409,3.448949198093513,11.38303305627278
26,6416.9680674197125,0.0,-7.58481812339512,37.08106032504378,37.26061017476409,3.4108824541267646,8.480055438123685
26,6416.9680674197125,0.0,-7.598905703650303,37.07434470640168,37.26061017476409,3.518887236083127,10.139585955790263
26,6416.9680674197125,0.0,-7.585016605695412,37.074471972659,37.26061017476409,3.4124041517623223,10.660861135779117
