generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11
6,39.99950000321371,39.99950000321371,-8.20465397378835,37.34800762356431,44.85483021066735,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.2049936907537533,11.5672904456608,55.45450805262836,38.33891300474752,10.538070272319256
11,39.99950000321371,39.99950000321371,-10.812770929391014,35.519113364599086,44.6212029059346,42.285416465315805,44.114743795250384,0.1246341072519829,0.461725305694288,0.3695764826993657,0.2130119717689382,11.5672904456608,55.45450805262836,138.59432039117883,10.520245014262237
11,39.99950000321371,39.99950000321371,-8.20465397378835,36.29257779371719,38.08413873956168,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.204980634741533,11.5672904456608,55.45450805262836,38.33891300474752,10.537502448163018
12,39.99950000321371,39.99950000321371,-10.81307916487068,35.52147650327647,44.6212029059346,42.285416465315805,44.114743795250384,0.1235891496850576,0.461725305694288,0.3695764826993657,0.2130119717689382,11.5672904456608,55.45450805262836,137.83868675505494,10.519814413890929
12,39.99950000321371,39.99950000321371,-8.20465397378835,36.29247486645063,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.2049806100495576,11.5672904456608,55.45450805262836,38.33891300474752,10.538070272319256
14,39.99950000321371,39.99950000321371,-8.20465397378835,36.193443655058985,38.08413873956168,42.285416465315805,13.18776359769323,0.1250464463542816,0.4500675496283834,0.5340213006044651,0.2049937154457288,11.5672904456608,18.99574416842081,38.33891300474752,10.537502448163018
15,39.99950000321371,39.99950000321371,-8.20465397378835,35.596707567192155,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4496679205541428,0.369558396912172,0.2049936907537533,11.5672904456608,64.1940212083037,38.33891300474752,10.538070272319256
15,39.99950000321371,39.99950000321371,-8.20465397378835,36.1672543836454,40.48574543796137,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3599474130302478,0.2049936907964972,11.5672904456608,55.45450805262836,38.33891300474752,10.538070272319256
15,39.99950000321371,39.99950000321371,-8.06797929746309,35.09222995674543,31.124882565222823,43.97708435760595,13.831592304823063,0.1087966038826163,0.2527383550739414,0.3695764826993657,0.2049806100495576,4.171646568611422,56.31390547329217,38.33891300474752,10.538070272319256
15,39.99950000321371,39.99950000321371,-8.20465397378835,37.3741968949779,38.08413873956168,42.285416465315805,13.18776359769323,0.1250464463542816,0.4500675496283834,0.5436503465025784,0.2049937154029849,11.5672904456608,18.99574416842081,38.33891300474752,10.537502448163018
16,39.99950000321371,39.99950000321371,-8.294206088866062,35.09222995674543,31.124882565222823,42.09889734633318,13.687810694306418,0.1087966038826163,0.1252308818735089,0.4965607797681232,0.2049806100495576,4.171646568611422,56.31390547329217,34.47194496172823,10.538070272319256
16,39.99950000321371,39.99950000321371,-8.20465397378835,36.22426176507712,40.43031796828858,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.36973999755082,0.2049936907959185,7.8310132434905935,55.45450805262836,37.8801443441714,10.538070272319256
16,39.99950000321371,39.99950000321371,-8.20465397378835,35.55390445189052,44.89801236656941,42.285416465315805,13.18776359769323,0.1085027765176322,0.1178059278108855,0.5297148311023802,0.2060110963347211,11.5672904456608,47.18050632814776,38.33891300474752,10.538070272319256
16,39.99950000321371,39.99950000321371,-8.259134255235764,37.2910002421326,44.938641010123696,42.285416465315805,13.605445755456742,0.0984344948120069,0.4500675496283834,0.3597838981787936,0.2049936907543321,11.5672904456608,55.45450805262836,67.15519376407836,10.538070272319256
16,39.99950000321371,39.99950000321371,-8.20465397378835,35.5961432082104,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4496679205541428,0.369558396912172,0.2049936907537533,11.5672904456608,62.94021495245437,38.33891300474752,10.538070272319256
17,39.99950000321371,39.99950000321371,-8.20465397378835,35.5961432082104,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4496679205541428,0.369558396912172,0.2049936907537533,11.5672904456608,64.3928449639236,38.33891300474752,10.538070272319256
17,39.99950000321371,39.99950000321371,-8.20465397378835,35.59212225952614,44.89801236656941,42.285416465315805,13.18776359769323,0.1089307013574585,0.114828323032801,0.5297148311023802,0.205890502701864,11.5672904456608,47.18050632814776,38.33891300474752,10.538070272319256
17,39.99950000321371,39.99950000321371,-11.041468959090912,44.9853039156452,37.6365659353422,42.285416465315805,44.114743795250384,0.254293207956775,0.2158479679964412,0.3695764826993657,0.6070780542681207,11.5672904456608,17.87378473055871,141.27822900775584,10.785435513103272
17,39.99950000321371,39.99950000321371,-8.069013531355122,35.09222995674543,44.75716715391901,43.96915523110041,13.831592304823063,0.1087966038826163,0.4606567444666571,0.3695764826993657,0.2049806100495576,4.231314345740355,56.31390547329217,38.33891300474752,10.538070272319256
17,39.99950000321371,39.99950000321371,-8.259134255235764,37.2910002421326,40.400671223451525,42.285416465315805,13.605445755456742,0.1333265416245041,0.4500675496283834,0.3597838981787936,0.2049936907954096,11.5672904456608,55.45450805262836,67.15519376407836,10.538070272319256
17,39.99950000321371,39.99950000321371,-8.20465397378835,36.18604395744149,40.43031796828858,42.285416465315805,13.18776359769323,0.1242061824121642,0.4533866418456758,0.36973999755082,0.2051142844287756,7.8310132434905935,55.45450805262836,37.8801443441714,10.538070272319256
17,39.99950000321371,39.99950000321371,-11.279112840119735,36.58524708866967,37.884925633022135,43.41172719210415,43.85716954287663,0.1246341072519829,0.3193776105000381,0.3877040720880382,0.2146515315153352,11.5672904456608,55.30946633973235,138.59432039117883,10.519677190105998
