generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03
2,6416.968067419714,0.0,-10.032042010811963,10.071102521471909,25.158780438580173,14.314062273585142,9.522916321090992
2,159.60407570853278,159.60407570853275,-9.845634443846365,44.62536491664531,36.4047922429567,39.28254266868001,22.76574007150217
2,6416.968067419714,0.0,-8.474311588870819,39.05610583209211,35.74975255687956,8.71947473822257,12.468585494961713
2,720.7747593571278,146.88139240877396,-8.399101869398926,10.671086957691696,38.277972625633225,18.938494299378185,35.22029718741994
2,6416.968067419714,0.0,-7.622529938714042,7.3393978222345675,40.13112063639464,6.570516833202354,3.7404093373076925
2,192.01578519815365,192.01578519815354,-10.236121412019358,36.33973495105914,32.945422903016926,39.603200386884424,26.080131212366183
2,5644.57791977699,159.95205860427075,-7.429786587322425,14.220463104848372,37.23330569679736,2.195002866269334,21.810887965610974
2,2787.1695681928823,190.15955720242457,-9.507968975488723,7.589522308959841,10.51214170031462,29.617712888234376,24.80856684538883
2,6416.968067419715,0.0,-7.596920237759846,37.69049372860796,8.33076584526471,42.08771068910585,11.090987955147028
2,6416.968067419715,0.0,-10.687250119383933,2.732836429484805,12.797252180874647,14.118054853521853,4.855580142771165
2,197.7155954395979,197.71559543959782,-8.92624030162829,27.09238946858314,18.148022093826235,41.713513114675976,42.931924495553986
2,6416.968067419716,0.0,-8.675901611854584,34.2704046279879,8.785650318873074,5.598516523512137,11.699725042120171
2,274.9578204852685,199.8504441597658,-8.307926140744598,16.50845700923508,44.8143565968598,27.421180030310385,25.786985947672907
2,6416.968067419717,0.0,-11.208440827868415,14.83377992310331,13.648746036990488,8.768422149225277,2.6998018295497985
2,276.10193833255676,276.1019383325568,-11.499390912083953,30.15725937243167,26.91634844770288,30.754351455059215,28.967011985342825
2,341.19917841201436,199.88370301611403,-9.437292105316025,16.449724831791734,36.097152024368874,36.00958018014015,27.377944815932146
2,6416.968067419718,0.0,-8.08687746403195,9.031502197235909,39.03210830632424,19.17489214386237,3.2901397045528284
2,6416.968067419718,0.0,-9.659383103354836,24.151302518889295,6.206572977943052,23.872999016666483,12.072425204118147
2,404.36175890785285,255.87700501826262,-10.228323267918466,16.992145800519708,26.728762827528865,27.10066246710536,40.68351741306376
2,1466.5621658932407,234.17794000140987,-9.878688088370733,6.1482578902766445,21.662126663496146,37.92551798598717,24.332817506208865
2,2475.966758238297,232.7405690676855,-8.159222592738416,22.853294788171585,11.214896283582211,40.66085640592095,38.22394760078559
2,2479.74924997234,203.73172261219815,-7.9796870071781925,11.619211552077948,10.666220422966182,41.488620034600004,26.913786526284888
2,4843.989633068406,201.49339538086355,-8.801942849593601,36.23286486465613,35.56847951449631,11.050041361380634,23.53979354977272
2,6416.968067419719,0.0,-6.910485792105202,41.461228072183864,2.441619144990439,3.387847631855058,3.036488096296197
2,977.3938852825795,262.9327106673,-8.651073732564551,6.949445739904233,32.62454712357599,30.20712347365699,22.25250380727778
2,559.8107480295595,311.35138461637337,-8.94358306137574,18.26751098225338,22.10888731354236,20.902434395850605,44.334964258636546
2,1552.4102803878977,247.20220909553828,-9.291421687930445,3.2998384824013947,24.065605541601304,27.304884641221584,18.15925018248452
2,2750.157492348867,204.76128685754213,-7.164721732214559,11.516141560788714,4.4798807953210105,41.5503475150093,26.05789261068385
2,6416.968067419721,0.0,-9.541981688922668,23.12205777397607,35.2381094209813,16.393302369388465,10.98776559043434
2,1070.4414207345465,286.8047354527019,-9.97474424428166,10.489124540793137,21.982319670237686,37.50928046407824,27.718966739562973
2,4083.52617505961,223.0918218513047,-10.069678993522285,18.091662176637705,3.292534460308564,16.671075715367973,23.882815696962254
2,6416.968067419723,0.0,-7.406710197143507,34.572277536898554,17.551983647646882,42.682826793601194,7.467604971701498
2,1295.0579374556776,337.4527197840945,-9.81159135531734,9.21644951896679,22.91944598062485,24.288940126557062,41.066739735790755
