generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11
2,6416.968067419714,0.0,-8.174826089129816,13.081074897000416,38.4643727775429,9.138039460871529,5.730997412519295,0.3601868100919481,0.3487966602635857,0.5499323009829001,0.22929489372292972,157.50985448480353,69.55342483251187,5.476369197584513,192.5630516588508
2,6416.968067419714,0.0,-7.761745339681966,33.25917332802652,38.20734934069735,5.714063611592478,23.480732250711487,0.26037542765180877,0.3686519801019825,0.6171077302789485,0.5941145547456514,201.73713580557614,28.500613775149482,9.641323218035097,144.34531657461807
2,6416.968067419714,0.0,-6.844577031326072,27.938762407092426,43.43755368373052,3.9126442572304794,23.353505760040992,0.5472895269428804,0.3070815839476108,0.31385735436342277,0.505154095294622,218.11930898189067,215.78574498344267,249.28546653449783,215.70938204645552
2,61.552290722454345,61.552290722454316,-10.528252313190201,37.23871851149597,37.232154557205234,25.948755624996817,34.85325691148068,0.13895776392659542,0.15448355000314684,0.17634602327276694,0.5700002284646816,18.501983343979234,27.280124647317827,149.07924730888973,18.130821708611105
2,6416.968067419715,0.0,-7.164721732214559,11.516141560788714,4.4798807953210105,41.5503475150093,26.05789261068385,0.41262004644400907,0.29405517659258035,0.6064349412875654,0.622585975871297,28.77584732502461,178.04969257893018,163.99490391661038,117.74711515859174
2,6416.968067419715,0.0,-7.622529938714042,7.3393978222345675,40.13112063639464,6.570516833202354,3.7404093373076925,0.2501221989806718,0.2344136102577809,0.16972094476880017,0.08927644285682292,164.3674724789374,70.61285029438343,189.81240195752895,191.0438252727953
2,5633.317162506568,65.4729978246878,-7.64576923411887,25.21777203448886,41.35380212887961,7.971366257124316,21.656046409296046,0.5117720510705157,0.28615420184090057,0.6192839830779693,0.15247755427604312,187.61863155806918,39.45145534228531,20.921607694838002,56.393750244884714
2,159.45822102719848,159.4582210271985,-10.236121412019358,36.33973495105914,32.945422903016926,39.603200386884424,26.080131212366183,0.3059448682998286,0.3375939701148073,0.2464548836859088,0.3029905306091508,66.90245280466326,131.29456590671367,64.341697339971,209.76760900338414
2,404.7167802593191,113.0631142935824,-10.52313483357569,27.265582847556715,38.58821579014308,41.568173475152584,35.333116108716595,0.39367949164156285,0.5756191641538222,0.1673062549330437,0.09045141045489433,140.3705961318691,157.67265702715406,44.277766303045944,96.28324769885243
2,4862.941430154837,94.48605406020141,-6.888573523407324,2.5602632279103203,41.7478662151208,19.41159126671739,36.824181979806056,0.31069458025241936,0.6244193423955571,0.5830018869963078,0.10280520060366916,147.32321091023488,156.39333719526905,96.20225043940519,144.1977891740356
2,6416.968067419716,0.0,-9.695046143198322,2.6058115441104066,20.2771244462566,20.99108978649373,21.91766985387114,0.3564273960292513,0.20215095073585723,0.5924811197994173,0.5601779100569253,50.413296265649386,210.9184454978676,98.47961801964061,193.14126271755777
2,6416.968067419716,0.0,-10.308220093431386,18.781559858308256,5.811247241282226,13.607225359776383,15.951804959756805,0.2950824478531693,0.269046042858809,0.5514503674564647,0.4843873894947279,222.9294367278535,168.78624225037112,94.6328957950824,215.7239969951622
2,6416.968067419716,0.0,-9.064060005398897,42.765247315190855,42.15444837441087,19.645575082469122,24.726235076747628,0.4166741638480777,0.5403228836171363,0.5102236187295023,0.6483075534080555,86.38391085691357,216.61912414742167,9.606959056785659,17.861948441331126
2,242.89185308865012,230.63648980550298,-9.808260452086046,44.64159137265339,39.91329538766301,23.109958853656078,29.704522189141333,0.19657013337465856,0.5496379302604123,0.2720430628468292,0.22695295572640956,187.83125552459737,206.6348219523603,31.44530904778961,131.65869756305224
2,2227.651337288391,118.59025842467729,-10.013313536242695,8.813120847141768,20.619018208155065,35.850281096961034,39.77580624270183,0.5887803280177613,0.3872544815726363,0.15161071553466277,0.5336906247627057,189.15791688460402,42.76752208965348,32.99281363948489,237.76283339066862
2,6416.968067419717,0.0,-10.808042125410998,7.026255992260601,16.164599697442945,11.419274722753968,8.640239320275244,0.24129525739297697,0.5783935741217652,0.16659689922411094,0.2762116204191177,194.31618262809286,5.640955820240184,149.1296915404217,223.44041079326905
2,351.6198609066514,351.61986090665147,-9.748474288174236,38.757678367194686,21.49598124319718,32.52340949617684,42.27194675442822,0.1477078133782181,0.2267809164955223,0.30274018574206835,0.41738155708492103,208.92687253006653,121.28670388984239,144.71882297484368,142.79099887886647
2,3016.848213152485,190.48934911240056,-9.97474424428166,10.489124540793137,21.982319670237686,37.50928046407824,27.718966739562973,0.27232140686660455,0.6475391455862811,0.4169784329599284,0.3953158602365944,71.04920409795565,204.84480056277536,1.1337375945891515,115.17958119541264
2,3035.8024713731356,167.2753046872131,-7.9796870071781925,11.619211552077948,10.666220422966182,41.488620034600004,26.913786526284888,0.23597519864056965,0.3535141296670909,0.5298434678211957,0.20149988435338584,199.02828409683795,195.16557857265295,52.61651954291066,125.23135784751582
2,5902.041302324567,146.22773247247702,-9.938225326168833,17.006079908017202,14.201286762907396,12.45033002666101,28.257269192699923,0.3262460649340692,0.2987943786040622,0.602525402776492,0.45296091585590564,44.82867887983494,197.41927030141704,210.0850732210438,74.4308547828795
2,6173.711835546363,123.32002244316547,-8.722315733432335,7.525933640103675,32.015674587197225,6.886761876845187,8.704087093806852,0.1451683417481741,0.12241269846575814,0.557187043662639,0.08276510962903948,87.17891937476827,170.3123211103761,166.98553307536773,233.72736074660958
2,6416.968067419718,0.0,-7.596920237759846,37.69049372860796,8.33076584526471,42.08771068910585,11.090987955147028,0.09723041709229756,0.37249756183052896,0.41543684291851873,0.29420401404688784,45.097428176517184,77.09904700686384,108.98908550208073,90.61424197907644
2,6416.968067419718,0.0,-6.910485792105202,41.461228072183864,2.441619144990439,3.387847631855058,3.036488096296197,0.29563909906707975,0.3465596690399802,0.330567153619415,0.6411844099400659,4.260676915609329,62.774721981829344,70.45380728791775,16.602210132390493
2,6416.968067419718,0.0,-10.529025357418618,14.187904283491855,11.304894343760008,22.58236660355056,13.565013912954502,0.15523911265593815,0.3813652809018122,0.47751038491347386,0.3240022815577908,225.31635949095374,28.557992854033625,176.64313336613756,15.477458701611324
2,589.1773253844175,357.0170533259602,-8.767755430027535,27.207392768378135,44.66967099038952,19.889129287267334,41.3476409619027,0.4870394553902553,0.6296979527081992,0.26020222063486065,0.5878052112931583,47.72732691034881,129.9802986484003,114.16588296195562,150.21888943229374
2,1044.6917499117942,354.7410740966877,-9.199877466953296,11.829368650582873,33.296974737274226,33.68301807837945,31.35103839453153,0.35695766784471034,0.20109883707794013,0.5615084405430552,0.497518805797902,189.57162885514822,136.3124355510361,16.56743396335292,235.79218585857294
2,3349.288603849323,245.48397600055384,-9.878688088370733,6.1482578902766445,21.662126663496146,37.92551798598717,24.332817506208865,0.5084794086286936,0.6187773683732506,0.6396650698829496,0.23890344534610286,248.63448225024342,141.37538818690214,125.15094869754101,23.408107408911334
2,4933.6113830564955,203.4357890568222,-9.032104870621154,33.60406575104411,30.46076315573285,7.706900497161734,17.954435493954023,0.529936315726003,0.5735779329716593,0.27267780781722134,0.08131051837928294,143.93331162775732,190.49689765686713,62.43675775091365,54.93055220628948
2,5124.72649801248,190.426281783426,-9.141789703509847,25.956801729627294,28.335092422793835,19.17980719201222,41.09275279843669,0.3475265596011343,0.5678720128175846,0.6288033316936981,0.5442406013855533,186.76858385664073,186.70528730442896,130.71887402538349,64.13643152070996
2,6416.968067419719,0.0,-8.08687746403195,9.031502197235909,39.03210830632424,19.17489214386237,3.2901397045528284,0.3736335450178349,0.13576154877738467,0.36994440556976504,0.21351819456621735,46.925014659720404,134.6440723173266,71.59338531154152,43.73788558773833
2,6416.968067419719,0.0,-10.069678993522285,18.091662176637705,3.292534460308564,16.671075715367973,23.882815696962254,0.15198912050634727,0.5093195039476653,0.24817316546055734,0.597523117671194,84.0100280918124,198.23925595563298,197.7301173263962,147.54619079030317
2,6416.968067419719,0.0,-7.004355251588866,9.969944279630475,32.17624497354976,40.56895589339625,2.2690128222442945,0.32934279891741347,0.20357501031302333,0.31167594258286474,0.45951249420811346,233.53922925277482,231.99177984898253,69.4595988442448,200.10464654089472
2,6416.968067419719,0.0,-9.734772799481837,3.0819502725101113,2.4590557449547323,19.825797615593952,5.551326759254777,0.6359079978662001,0.5919441845548611,0.12919451927066056,0.5409689464720983,120.77315377903378,23.07519841330524,15.960204894506308,80.26749618761312
