generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07
33,55.79597744128555,55.795977441285565,-12.0,0.1923860666650062,0.1985872869147668,0.2435157212443341,0.2716131251255635,8.481452777207613,56.387006195186544,49.572636233189726,119.50326223554748
13,6416.9680674197125,0.0,-12.0,0.5435456972975932,0.1936497973229259,0.6198336790379577,0.6170470089480194,151.09417532110214,162.33914708367368,5.24198600539799,247.9108321964323
29,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1936497973229259,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,9.967762505907334,247.9108321964323
30,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1936497973229259,0.6180492039809014,0.6468941085647203,150.68440476049165,160.12904713060638,10.222729398140531,246.43704172090503
32,6416.9680674197125,0.0,-12.0,0.5435456972975932,0.1936497973229259,0.6198336790379577,0.6235683077967945,151.09417532110214,162.33914708367368,5.2596517390955215,247.9152422814542
32,6416.9680674197125,0.0,-12.0,0.5436153121695931,0.1936497973229259,0.6198336790379577,0.6170470089480194,151.09417532110214,162.33914708367368,5.24198600539799,247.9108321964323
33,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1934360227488532,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,49.22766488613936,247.8788249107095
34,6416.9680674197125,0.0,-12.0,0.5434179404860097,0.1936497973229259,0.6181884410088863,0.6468941085647203,150.68440476049165,160.12904713060638,9.849475918712567,246.43704172090503
35,6416.9680674197125,0.0,-12.0,0.5433157301600923,0.1936497973229259,0.6198336790379577,0.636691219855442,151.09417532110214,162.33914708367368,5.24198600539799,247.9108321964323
35,6416.9680674197125,0.0,-12.0,0.5434165794437105,0.1936497973229259,0.6181915804251928,0.6468941085647203,151.0956671327662,160.12904713060638,9.849475918712567,246.4527658203409
35,6416.9680674197125,0.0,-12.0,0.5435407925350363,0.1936497973229259,0.6180301111168194,0.615377682460328,151.09417532110214,160.12904713060638,9.967762505907334,247.9108321964323
36,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1936497973229259,0.6180301111168194,0.5751636560306165,151.09417532110214,160.12904713060638,9.967762505907334,247.9108321964323
36,6416.9680674197125,0.0,-12.0,0.5435456972975932,0.1936497973229259,0.6194911826900851,0.6235683077967945,151.09417532110214,162.03256882522015,5.2596517390955215,248.088274754327
36,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1941361816436493,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,49.22766488613936,247.8788249107095
36,6416.9680674197125,0.0,-12.0,0.5435456972975932,0.1936497973229259,0.6198336790379577,0.6469061400945835,151.09417532110214,162.33914708367368,5.24198600539799,247.9108321964323
36,6416.9680674197125,0.0,-12.0,0.5433143954128276,0.1936497973229259,0.6181884410088863,0.6468941085647203,152.36617397703608,160.12904713060638,9.849475918712567,246.44937090593152
37,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1936497973229259,0.6180301111168194,0.5858613709120312,151.09417532110214,160.12904713060638,9.967762505907334,247.91026044491255
37,6416.9680674197125,0.0,-12.0,0.5433151276452459,0.1936497973229259,0.6181686751995388,0.6468941085647203,150.6851407983415,160.21656585263554,10.109306840279276,246.5315345112648
37,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1941809032073418,0.6180116723666591,0.6155807199190924,151.09417532110214,160.12904713060638,49.22766488613936,247.9761268991545
37,6416.9680674197125,0.0,-12.0,0.5435456972975932,0.1936497973229259,0.6194911826900851,0.6486767988356567,151.09417532110214,162.32713384297574,5.241702623995647,244.3868103578092
37,6416.9680674197125,0.0,-12.0,0.5433112121491899,0.1936497973229259,0.6181915804251928,0.6474323288853833,151.09425917709547,160.12904713060638,9.849475918712567,246.4527658203409
37,6416.9680674197125,0.0,-12.0,0.5435407925350363,0.1936497973229259,0.6180301111168194,0.6367344152389726,151.09417532110214,160.12904713060638,9.967762505907334,247.9108321964323
37,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1934360227488532,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,49.22766488613936,232.2871574769188
37,6416.9680674197125,0.0,-12.0,0.5434179404860097,0.1936497973229259,0.6178255938755449,0.6468941085647203,150.68440476049165,160.8501086015518,9.849475918712567,246.43704172090503
37,6416.9680674197125,0.0,-12.0,0.5434165794437105,0.1936050757592334,0.618210019175353,0.6468941085647203,151.0956671327662,160.12904713060638,9.849475918712567,246.35546383180144
37,6416.9680674197125,0.0,-12.0,0.5434161926920558,0.1936497973229259,0.6180301111168194,0.5880353483857786,151.09558327677286,160.12904713060638,9.967762505907334,237.45153865313404
37,6416.9680674197125,0.0,-12.0,0.5435345799757538,0.1936497973229259,0.6181879928227527,0.618434909217771,152.33139131426086,159.79291101944628,9.849475918712567,247.9688011917552
37,6416.9680674197125,0.0,-12.0,0.5434179404860097,0.1936497973229259,0.6181884410088863,0.6468941085647203,150.6569468018286,160.12904713060638,9.849475918712567,246.43704172090503
37,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1934360227488532,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,49.58966828485293,249.5990060288384
37,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1936497973229259,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,9.607228424366156,247.9108321964323
38,6416.9680674197125,0.0,-12.0,0.5434179404860097,0.1936481792606852,0.6181890302488726,0.6468941085647203,151.09804561157358,160.12904713060638,9.849475918712567,247.76523655596543
38,6416.9680674197125,0.0,-12.0,0.5435556745167079,0.1936497973229259,0.6194911826900851,0.6235683077967945,151.09417532110214,162.03256882522015,5.2596517390955215,231.32215955849156
38,6416.9680674197125,0.0,-12.0,0.5434180294093685,0.1936497973229259,0.6180239167380097,0.5880353483857786,150.67993388856885,160.12904713060638,9.844225723125936,229.4388168637718
38,6416.9680674197125,0.0,-12.0,0.5435394498849067,0.1936497973229259,0.6180231127510841,0.6153654164230851,151.09417532110214,160.12904713060638,9.967762505907334,247.9108321964323
38,6416.9680674197125,0.0,-12.0,0.5434179404860097,0.1936497973229259,0.6181884410088863,0.6469019772978631,150.6569468018286,160.12904713060638,8.698083908577399,246.43704172090503
38,6416.9680674197125,0.0,-12.0,0.5433128439895204,0.1936497973229259,0.6181915804251928,0.6474470776650317,151.09425917709547,160.12904713060638,9.849475918712567,246.4527658203409
38,6416.9680674197125,0.0,-12.0,0.5433102601477124,0.1936497973229259,0.6180301111168194,0.6155966601044893,151.06950624536594,160.12904713060638,9.607228424366156,247.9108321964323
38,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.193441280489366,0.6180301111168194,0.6155807199190924,151.09417532110214,160.12904713060638,49.66576021466364,249.5990060288384
38,6416.9680674197125,0.0,-12.0,0.5434179404860097,0.1936497973229259,0.6178255938755449,0.6468941085647203,150.68440476049165,160.8501086015518,48.715784880774464,246.43704172090503
38,6416.9680674197125,0.0,-12.0,0.5433108253975353,0.1934360227488532,0.6180301111168194,0.6155441328714357,151.09417532110214,160.12904713060638,50.38298730645159,240.10088387204215
38,6416.9680674197125,0.0,-12.0,0.5433156928950689,0.1936497973229259,0.6181686751995388,0.6468507957157739,150.7098098740777,160.21656585263554,10.109306840279276,246.5315345112648
