generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11,source,design,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
25,39.99950000321371,39.99950000321371,-9.992211525385656,42.9538389563812,27.56079398433793,40.17616192043183,29.631860261476035,0.2953751822494819,0.092148373936726,0.5517134295539298,0.2231509642027493,19.932951497650777,5.717557517379503,12.655876336768657,115.07124812777316,joint_seed_1701_pareto,joint_knee,0.008442905561191026,3689.756662439008,3652.3349006451335,146.0,23.800550927521158,24.38904167003567,111390.43661852837,0.0,0.0,3.243598714485614,0.3346898410300017,2.893241202173158e-12,36.35873753472882,0.9160483577817737,23,23
27,39.99950000321371,39.99950000321371,-10.553320028860334,42.9538389563812,31.862625844310426,40.17616192043183,29.631860261476035,0.2953751644149199,0.092148373936726,0.5517928686032125,0.2230981541707624,19.932951497650777,5.717557517379503,15.735832271302243,58.35953998036751,joint_seed_1701_pareto,joint_knee,0.0070407089129764,3689.756662439008,3653.719372864233,184.66666666666666,18.81367811582639,18.401574623661812,117719.58941804996,0.0,0.0,5.883836237979888,0.1690598368109471,3.602451670303708e-12,28.503218486083377,0.9162531234360112,23,23
27,39.99950000321371,39.99950000321371,-9.992211525385656,42.9538389563812,27.56079398433793,40.17616192043183,29.631860261476035,0.2953751822494819,0.092148373936726,0.5517134295539298,0.239920066833582,19.932951497650777,5.717557517379503,12.655876336768657,115.07124812777316,joint_seed_1701_pareto,joint_knee,0.008575462570344122,3689.756662439008,3652.49277292666,143.0,24.3113823852642,25.059855488741793,110854.48513479647,0.0,0.0,3.1409722195747976,0.33685105384550473,3.802735903946086e-12,36.35873753472882,0.8992792551509411,23,23
28,39.99950000321371,39.99950000321371,-10.553320028860334,42.9538389563812,31.862625844310426,39.40677414467756,29.631860261476035,0.3041772184248487,0.092148373936726,0.5517928686032125,0.2230981541707624,19.932951497650777,5.717557517379503,15.735832271302243,58.35953998036751,joint_seed_1701_pareto,joint_knee,0.007024870429214546,3689.756662439008,3653.5368733888477,185.33333333333334,18.738203088092575,18.201576674939385,116235.24043641957,0.0,0.0,6.313464451418452,0.1690598368109471,3.8831160509289475e-12,27.098249504271244,0.9235243854442132,23,23
30,39.99950000321371,39.99950000321371,-9.992211525385656,42.9538389563812,27.56079398433793,40.17616192043183,29.631860261476035,0.2958080572679507,0.092148373936726,0.5517134295539298,0.2231509642027493,19.932951497650777,5.717557517379503,8.621248988431883,115.07124812777316,joint_seed_1701_pareto,joint_knee,0.008442581432499532,3689.756662439008,3656.4112287018256,145.66666666666666,23.904650352586856,24.634048200871707,111499.29512518698,0.0,0.0,3.243598714485614,0.3346898410300017,2.893241202173158e-12,36.35873753472882,0.916405950188335,23,23
31,39.99950000321371,39.99950000321371,-9.993851484386546,42.94126593737439,27.56079398433793,40.17616192043183,30.686483723613016,0.2958080572679507,0.092148373936726,0.5517134295539298,0.2231509642027493,19.932951497650777,6.069895870643132,8.621248988431883,115.23444930517806,joint_seed_1701_pareto,joint_knee,0.008186534645933044,3689.756662439008,3646.9317892658946,151.66666666666666,22.953275551732464,23.113160642265456,112142.90305592718,0.0,0.0,7.797941439762769,0.31282436037805467,3.6273206660553114e-12,35.29154105358503,0.916405950188335,23,23
33,39.99950000321371,39.99950000321371,-9.993851484386546,42.94126593737439,27.56079398433793,40.17616192043183,30.686483723613016,0.2958080572679507,0.092148373936726,0.5517134295539298,0.2231509642027493,19.652800641582274,6.069895870643132,8.621248988431883,115.23444930517806,joint_seed_1701_pareto,joint_knee,0.008159303260535702,3689.756662439008,3650.498182695039,151.33333333333334,22.97090667897798,23.136757755785144,112238.75462928701,0.0,0.0,5.596399705338263,0.32327644146068607,3.4070524179696804e-12,35.29154105358503,0.916405950188335,23,23
34,39.99950000321371,39.99950000321371,-9.99325788081564,42.94581689808467,27.56079398433793,40.17616192043183,30.686483723613016,0.2958080572679507,0.094822955090503,0.5522340917318525,0.2231509642027493,17.734751580589307,6.269234685894139,8.463784223226625,115.23444930517806,joint_seed_1701_pareto,joint_knee,0.008272248540927079,3689.756662439008,3649.1025624370136,148.33333333333334,23.38610517953934,23.916112164395827,112016.70318395294,0.0,0.0,9.956959278667831,0.3127741271557714,3.891997835125949e-12,35.29609201429531,0.9127505540873574,23,23
34,39.99950000321371,39.99950000321371,-9.993851484386546,42.94126593737439,27.56079398433793,40.326461539115016,30.686483723613016,0.2958080572679507,0.092148373936726,0.5517134295539298,0.2231509642027493,19.932951497650777,6.069895870643132,8.621248988431883,115.23444930517806,joint_seed_1701_pareto,joint_knee,0.008109212554733949,3689.756662439008,3646.687439665568,152.66666666666666,22.748863121839012,22.767378227619854,112364.20407374176,0.0,0.0,7.797941439762769,0.31282436037805467,3.6273206660553114e-12,35.566001226832576,0.916405950188335,23,23
36,39.99950000321371,39.99950000321371,-9.99034005648005,42.96818688465751,27.56079398433793,40.326461539115016,30.686483723613016,0.2958080572679507,0.092148373936726,0.5521203141664113,0.2231509642027493,13.63448889001078,6.069895870643132,8.621248988431883,114.55544367983124,joint_seed_1701_pareto,joint_knee,0.008207322966405447,3689.756662439008,3646.8569923673167,149.0,23.265026982623496,23.895037874296392,112372.66969108686,0.0,0.0,6.443040301626262,0.32075847362691495,3.986144747614162e-12,35.5929221741157,0.9171843381426474,23,23
41,39.99950000321371,39.99950000321371,-9.99034005648005,42.96818688465751,27.56079398433793,39.13276726712152,30.686483723613016,0.2604253504758254,0.0941598133451109,0.5517017741702521,0.2227091959832886,13.63448889001078,6.139583545215482,36.43081480172835,113.4007519200628,joint_seed_1701_pareto,joint_knee,0.008227186580167113,3689.756662439008,3647.701659883083,148.0,23.425381500200455,24.130338758717226,111469.53174072313,0.0,0.0,12.053061323452434,0.30452689836084545,3.0127011996228248e-12,33.413132633953666,0.8840980730918133,23,23
43,39.99950000321371,39.99950000321371,-9.99034005648005,42.96818688465751,27.56079398433793,39.152149458537366,30.686483723613016,0.2956055896476575,0.092148373936726,0.5521203141664113,0.2231509642027493,13.63448889001078,6.067057462152501,36.25128245489241,113.34090429955968,joint_seed_1701_pareto,joint_knee,0.00811616074485513,3689.756662439008,3655.4786708166466,152.0,22.896706225869334,22.857083333046646,110779.24819855468,0.0,0.0,5.659261396665056,0.2937285471965298,3.986144747614162e-12,33.44852620088695,0.9170170822824053,23,23
44,39.99950000321371,39.99950000321371,-9.99034005648005,42.96818688465751,27.56079398433793,39.03002701896367,30.686483723613016,0.2956055896476575,0.092148373936726,0.5521203141664113,0.2231509642027493,13.63448889001078,6.069851483502788,32.904890927871925,114.523266493763,joint_seed_1701_pareto,joint_knee,0.008254787967971008,3689.756662439008,3651.01775208117,150.33333333333334,23.16047079764195,23.5112348916422,110455.73579403078,0.0,0.0,4.783405305220769,0.31060422186616327,3.96926935763986e-12,33.2255200068828,0.9170170822824053,23,23
46,39.99950000321371,39.99950000321371,-9.99034005648005,42.96818688465751,27.56079398433793,39.03002701896367,30.686483723613016,0.2956055896476575,0.092148373936726,0.5521203141664113,0.2231509642027493,16.33219471013141,6.069851483502788,32.904890927871925,114.523266493763,joint_seed_1701_pareto,joint_knee,0.008142157792320158,3689.756662439008,3654.0135204913913,151.0,22.974062686795254,23.572598219362437,110547.96446937346,0.0,0.0,7.8206386893035935,0.3149298911255393,2.8776980798284058e-12,33.2255200068828,0.9170170822824053,23,23
6,39.99950000321371,39.99950000321371,-8.20465397378835,37.34800762356431,44.85483021066735,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.2049936907537533,11.5672904456608,55.45450805262836,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009115046620189039,3689.756662439008,3651.1894395865224,133.66666666666666,26.234306857365,25.27696540477629,117326.36544708912,0.0,0.0,3.785298203830949,0.04166614583668095,3.076650045841234e-12,38.95046191787269,0.5635080780398117,23,23
11,39.99950000321371,39.99950000321371,-10.812770929391014,35.519113364599086,44.6212029059346,42.285416465315805,44.114743795250384,0.1246341072519829,0.461725305694288,0.3695764826993657,0.2130119717689382,11.5672904456608,55.45450805262836,138.59432039117883,10.520245014262237,joint_seed_2903_pareto,joint_knee,0.009590417112196908,3689.756662439008,3647.6712810679287,160.0,21.681097178911525,24.294615296496275,140823.10176124529,0.0,0.0,4.143234635986759,0.042431486523525436,2.5908164502652653e-12,12.860979583085623,0.5777915912376617,23,23
11,39.99950000321371,39.99950000321371,-8.20465397378835,36.29257779371719,38.08413873956168,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.204980634741533,11.5672904456608,55.45450805262836,38.33891300474752,10.537502448163018,joint_seed_2903_pareto,joint_knee,0.009393363152477777,3689.756662439008,3652.1894295499355,131.0,26.8646597965857,25.745099581818085,106342.5330489371,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,34.72516304132952,0.563521134052032,23,23
12,39.99950000321371,39.99950000321371,-10.81307916487068,35.52147650327647,44.6212029059346,42.285416465315805,44.114743795250384,0.1235891496850576,0.461725305694288,0.3695764826993657,0.2130119717689382,11.5672904456608,55.45450805262836,137.83868675505494,10.519814413890929,joint_seed_2903_pareto,joint_knee,0.00958421961680793,3689.756662439008,3647.6712810679287,160.0,21.681097178911525,24.288624289465076,140856.63735743286,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,12.858616444408241,0.578836548804587,23,23
12,39.99950000321371,39.99950000321371,-8.20465397378835,36.29247486645063,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.2049806100495576,11.5672904456608,55.45450805262836,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009393363152477777,3689.756662439008,3652.1894295499355,131.0,26.8646597965857,25.745099581818085,116589.69438082741,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,40.08860401671204,0.5635211587440074,23,23
14,39.99950000321371,39.99950000321371,-8.20465397378835,36.193443655058985,38.08413873956168,42.285416465315805,13.18776359769323,0.1250464463542816,0.4500675496283834,0.5340213006044651,0.2049937154457288,11.5672904456608,18.99574416842081,38.33891300474752,10.537502448163018,joint_seed_2903_pareto,joint_knee,0.009444738555860014,3689.756662439008,3652.1894295499355,130.0,27.04928172644801,26.267604041636783,97353.9951990969,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,34.824297179987724,0.7307021132370866,23,23
15,39.99950000321371,39.99950000321371,-8.20465397378835,35.596707567192155,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4496679205541428,0.369558396912172,0.2049936907537533,11.5672904456608,64.1940212083037,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009766484904445883,3689.756662439008,3647.2337231667148,127.33333333333333,27.72287673862046,27.06229763412688,115887.11947691815,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,40.78437131597052,0.562741997568465,23,23
15,39.99950000321371,39.99950000321371,-8.20465397378835,36.1672543836454,40.48574543796137,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3599474130302478,0.2049936907964972,11.5672904456608,55.45450805262836,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009444738555860014,3689.756662439008,3652.1894295499355,130.0,27.04928172644801,26.267604041636783,110400.0301716737,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,35.05932181647955,0.5626707675910576,23,23
15,39.99950000321371,39.99950000321371,-8.06797929746309,35.09222995674543,31.124882565222823,43.97708435760595,13.831592304823063,0.1087966038826163,0.2527383550739414,0.3695764826993657,0.2049806100495576,4.171646568611422,56.31390547329217,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.008381749090999504,3689.756662439008,3652.172978754517,143.66666666666666,24.26753021336532,23.85398542745048,109313.19453952684,0.0,0.0,2.880635834522153,0.16390426353530696,2.9318769634301134e-12,45.15748501273834,0.4152159142817381,23,23
15,39.99950000321371,39.99950000321371,-8.20465397378835,37.3741968949779,38.08413873956168,42.285416465315805,13.18776359769323,0.1250464463542816,0.4500675496283834,0.5436503465025784,0.2049937154029849,11.5672904456608,18.99574416842081,38.33891300474752,10.537502448163018,joint_seed_2903_pareto,joint_knee,0.009115046620189039,3689.756662439008,3651.1894395865224,133.66666666666666,26.234306857365,25.27696540477629,97769.25639784364,0.0,0.0,3.785298203830949,0.04166614583668095,3.076650045841234e-12,33.64354394006881,0.7491228967370906,23,23
16,39.99950000321371,39.99950000321371,-8.294206088866062,35.09222995674543,31.124882565222823,42.09889734633318,13.687810694306418,0.1087966038826163,0.1252308818735089,0.4965607797681232,0.2049806100495576,4.171646568611422,56.31390547329217,34.47194496172823,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.007378805600225972,3689.756662439008,3651.4697104622996,163.0,21.313389068314233,21.054038032658717,106543.96204666012,0.0,0.0,6.9353056100326596,0.11785705382012825,3.256062086620659e-12,41.70821321038534,0.6470547892654105,23,23
16,39.99950000321371,39.99950000321371,-8.20465397378835,36.22426176507712,40.43031796828858,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.36973999755082,0.2049936907959185,7.8310132434905935,55.45450805262836,37.8801443441714,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.008067413408998038,3689.756662439008,3655.942806740079,148.0,23.47850961605465,22.94016481270153,109963.82487604926,0.0,0.0,6.669642463870623,0.31954261316581445,3.75743880454138e-12,34.99749465507628,0.5635222966803817,23,23
16,39.99950000321371,39.99950000321371,-8.20465397378835,35.55390445189052,44.89801236656941,42.285416465315805,13.18776359769323,0.1085027765176322,0.1178059278108855,0.5297148311023802,0.2060110963347211,11.5672904456608,47.18050632814776,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009350480562630424,3689.756662439008,3652.1894295499355,131.33333333333334,26.777027248367634,25.701392331052347,124443.64892735728,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,40.827174431272155,0.7090976238487987,23,23
16,39.99950000321371,39.99950000321371,-8.259134255235764,37.2910002421326,44.938641010123696,42.285416465315805,13.605445755456742,0.0984344948120069,0.4500675496283834,0.3597838981787936,0.2049936907543321,11.5672904456608,55.45450805262836,67.15519376407836,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.008847784775020469,3689.756662439008,3654.5790825178105,137.0,25.563302418857674,24.677577772061657,119210.63586832602,0.0,0.0,2.4653771086515537,0.04166614583668095,3.637978807091713e-12,38.75012084484867,0.5888561613904635,23,23
16,39.99950000321371,39.99950000321371,-8.20465397378835,35.5961432082104,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4496679205541428,0.369558396912172,0.2049936907537533,11.5672904456608,62.94021495245437,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009766484904445883,3689.756662439008,3647.2337231667148,127.33333333333333,27.72287673862046,27.06229763412688,115886.66663807107,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,40.784935674952266,0.562741997568465,23,23
17,39.99950000321371,39.99950000321371,-8.20465397378835,35.5961432082104,44.89801236656941,42.285416465315805,13.18776359769323,0.1246341072519829,0.4496679205541428,0.369558396912172,0.2049936907537533,11.5672904456608,64.3928449639236,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009766484904445883,3689.756662439008,3647.2337231667148,127.33333333333333,27.72287673862046,27.06229763412688,115886.66663807107,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,40.784935674952266,0.562741997568465,23,23
17,39.99950000321371,39.99950000321371,-8.20465397378835,35.59212225952614,44.89801236656941,42.285416465315805,13.18776359769323,0.1089307013574585,0.114828323032801,0.5297148311023802,0.205890502701864,11.5672904456608,47.18050632814776,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009350246923135727,3689.756662439008,3652.1894295499355,131.33333333333334,26.777027248367634,25.701392331052347,124605.1215577512,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,40.78895662363652,0.7085313704872136,23,23
17,39.99950000321371,39.99950000321371,-11.041468959090912,44.9853039156452,37.6365659353422,42.285416465315805,44.114743795250384,0.254293207956775,0.2158479679964412,0.3695764826993657,0.6070780542681207,11.5672904456608,17.87378473055871,141.27822900775584,10.785435513103272,joint_seed_2903_pareto,joint_knee,0.00876418717718593,3689.756662439008,3655.807715376724,138.0,25.35143701862518,24.46144689764415,136261.07354190992,0.0,0.0,2.4653771086515537,0.04166614583668095,3.637978807091713e-12,13.422667968039562,0.4229891975432596,23,23
17,39.99950000321371,39.99950000321371,-8.069013531355122,35.09222995674543,44.75716715391901,43.96915523110041,13.831592304823063,0.1087966038826163,0.4606567444666571,0.3695764826993657,0.2049806100495576,4.231314345740355,56.31390547329217,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.0074512544936787784,3689.756662439008,3656.7655759402423,161.0,21.59669174521129,21.398178640902007,118643.6459398088,0.0,0.0,3.941551254989681,0.12547444287549384,3.2720492981752614e-12,40.521989270372266,0.5996162522387671,23,23
17,39.99950000321371,39.99950000321371,-8.259134255235764,37.2910002421326,40.400671223451525,42.285416465315805,13.605445755456742,0.1333265416245041,0.4500675496283834,0.3597838981787936,0.2049936907954096,11.5672904456608,55.45450805262836,67.15519376407836,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009169606139235684,3689.756662439008,3652.4335319022443,133.0,26.381978668319373,25.449175701017,111309.01910061238,0.0,0.0,2.541205888109156,0.04166614583668095,3.3999469906120794e-12,33.51049604244538,0.5539641145368888,23,23
