metric,minimum,median,maximum
joint_to_uniform_l_max_ratio,2.8433826754385967,8.349062066927527,16.678170634920633
joint_to_uniform_s_max_ratio,0.29166666666666646,0.29166666666666674,0.32986111111111105
l_max_increase_percent,184.33826754385967,734.9062066927529,1567.8170634920634
s_max_reduction_percent,67.0138888888889,70.83333333333333,70.83333333333334
