generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,source,design,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
43,39.99950000321371,39.99950000321371,-12.0,0.1544604410428134,0.3693319922161738,0.2747484227216499,0.1338553004530537,2.624507328904111,4.135392050234644,13.62944400661917,50.37225285106883,surface_seed_4517_pareto,surface_knee,0.006772880570112598,3689.756662439008,3662.2150999792557,189.66666666666666,18.380802800287853,17.860442484681318,71625.8719247064,0.0,0.0,2.07343349399039,0.04166614583668095,2.5908164502652653e-12,0.0,0.44212358471956537,0,23
44,39.99950000321371,39.99950000321371,-12.0,0.1732343836479966,0.3688924961492952,0.2273817727894403,0.2192130916945343,11.994929854014346,0.8277790428845937,13.619985686746526,52.75152953409966,surface_seed_4517_pareto,surface_knee,0.007241168100633519,3689.756662439008,3657.708931181753,177.0,19.57798792622664,18.19407045673076,70823.81451675193,0.0,0.0,5.486091634078714,0.21097661740768092,3.1049607329691753e-12,0.0,0.33303223666389825,0,23
44,39.99950000321371,39.99950000321371,-12.0,0.1238726655897636,0.3693474400124897,0.2055125033865648,0.2002519928554689,11.733375820252874,0.8499769705509248,26.73630926468832,59.40289100785613,surface_seed_4517_pareto,surface_knee,0.0073016208623421204,3689.756662439008,3656.070278540146,173.33333333333334,19.96929349066723,19.365195040803723,74515.08757127491,0.0,0.0,3.0411898838197704,0.21264848881898862,2.6911806116913795e-12,0.0,0.4003237053514056,0,23
44,39.99950000321371,39.99950000321371,-12.0,0.1615835139124437,0.3686560349187095,0.2327075416761471,0.1679377298593923,5.774081909549955,0.9208340519596004,13.629868923270248,52.27408453631136,surface_seed_4517_pareto,surface_knee,0.006910216181749321,3689.756662439008,3657.327547066981,186.33333333333334,18.648997837072283,18.655236849007395,72714.29622944906,0.0,0.0,3.268781317024627,0.16342739925417588,3.028688411177427e-12,0.0,0.39596921795753426,0,23
45,39.99950000321371,39.99950000321371,-12.0,0.1843925041155987,0.3686661965706639,0.2276902588378042,0.1452718714463632,9.87337804085373,0.2554306156138256,13.636416513072527,52.829933483933054,surface_seed_4517_pareto,surface_knee,0.006908790846168113,3689.756662439008,3660.624406078354,193.33333333333334,18.011733669038115,17.167503672373254,73080.13951349551,0.0,0.0,3.827232143426533,0.1636452056781761,3.4647840152501885e-12,0.0,0.3954092403852042,0,23
46,39.99950000321371,39.99950000321371,-12.0,0.1858785837178508,0.3686519801019825,0.2035518406148926,0.1169529141375331,8.445132450285847,0.6209926361628408,13.630093859486587,51.31615530699568,surface_seed_4517_pareto,surface_knee,0.00690663275963621,3689.756662439008,3660.78282964039,192.66666666666666,18.07821944052149,17.99124113033596,75510.6819459795,0.0,0.0,1.4386870577259365,0.1443227018922648,4.094835581724965e-12,0.0,0.4201159284801386,0,23
46,39.99950000321371,39.99950000321371,-12.0,0.133056740363499,0.3689176514714203,0.1928259014367594,0.2002519928554689,10.884253047749183,1.3006470874674,13.62565970123932,59.40289100785613,surface_seed_4517_pareto,surface_knee,0.007542220551166305,3689.756662439008,3659.8109504462395,167.66666666666666,20.708860523984615,20.32751303147766,75063.66810272758,0.0,0.0,3.302184160536162,0.20572591622177167,3.859579322806894e-12,0.0,0.40277493231154554,0,23
46,39.99950000321371,39.99950000321371,-12.0,0.1670994370346696,0.3688943296512241,0.2358176312811445,0.1364261110104164,11.995013020347436,0.2446755647508937,20.566606528021865,59.40289100785613,surface_seed_4517_pareto,surface_knee,0.00699523541926739,3689.756662439008,3657.906277935725,189.0,18.414383828125267,17.348497561378867,73431.54686089682,0.0,0.0,4.905957119308275,0.16502489178557875,3.9896974612929625e-12,0.0,0.42269122444257273,0,23
46,39.99950000321371,39.99950000321371,-12.0,0.1238726655897636,0.3693474400124897,0.2055125033865648,0.2010423771059409,11.733858240404702,0.826693215049589,26.73630926468832,59.40289100785613,surface_seed_4517_pareto,surface_knee,0.007305323162772707,3689.756662439008,3657.0381036026306,173.33333333333334,20.000315676892036,19.275232513870574,74512.63517651703,0.0,0.0,3.0411898838197704,0.2168529691769104,2.6911806116913795e-12,0.0,0.39953332110093354,0,23
46,39.99950000321371,39.99950000321371,-12.0,0.1615835139124437,0.3686560349187095,0.2327075416761471,0.16592461537242,5.774081909549955,0.9208340519596004,13.629868923270248,52.27408453631136,surface_seed_4517_pareto,surface_knee,0.0069093638957103696,3689.756662439008,3657.327547066981,186.66666666666666,18.620224864228906,18.614956297448913,72787.12220352635,0.0,0.0,3.2753655947491516,0.16342739925417588,2.9043434324194095e-12,0.0,0.39798233244450654,0,23
46,39.99950000321371,39.99950000321371,-12.0,0.1732343836479966,0.3688924961492952,0.2273817727894403,0.2184227074440623,4.191367143533377,0.8510627983859295,13.619985686746526,28.53719304922774,surface_seed_4517_pareto,surface_knee,0.006784320682727774,3689.756662439008,3658.177413214659,196.66666666666666,17.649037398877706,17.5561191018277,70874.35989840969,0.0,0.0,3.5047916799809484,0.10843553350885982,3.2076563627470023e-12,0.0,0.3338226209143701,0,23
11,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357531745678,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619418271880871,0,23
15,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6360874772241578,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46144868414878926,0,23
16,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577274363891,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194218453634206,0,23
23,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575280552907,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619418204491188,0,23
24,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357531745678,0.6224814148674688,80.11400135648871,21.20784081860332,13.455747178997925,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619418271880871,0,23
24,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577274363891,0.6310970162187519,80.11400135648871,21.20784081860332,13.634372112719966,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45482494863745593,0,23
25,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575360855402,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194183511305287,0,23
25,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577274363891,0.6374674333568996,80.11400135648871,21.20784081860332,13.630159176960484,141.6612066064987,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4515888496390488,0,23
25,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577194061394,0.6310970162187519,80.11400135648871,21.20784081860332,13.634372112719966,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45482493397352164,0,23
25,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575280552907,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,143.97912522401916,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619418204491188,0,23
25,6416.968067419712,0.0,-12.0,0.1320550317777864,0.2207839019703484,0.6244700266160077,0.5988788490491429,67.84129725718809,9.052771279630242,0.0866232720924204,243.23205058911483,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3620.2586518435205,76.13622055279401,4.547473508864641e-12,0.0,0.5135555328282402,0,23
26,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357736271143,0.6322114250621343,80.11400135648871,21.20784081860332,13.634372112719966,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45390436616073404,0,23
26,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577269056725,0.6224085971346334,80.11400135648871,21.20784081860332,13.634372112719966,163.0846363890924,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4620023373465062,0,23
26,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575316732308,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,171.22517683496795,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194182705579223,0,23
26,6416.968067419712,0.0,-12.0,0.1885124739988529,0.3754288321184384,0.6360271749327485,0.6273488055967141,78.56175624714373,0.4409609189571668,7.147537371499334,145.9713879365812,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3620.380528553156,70.88316070581911,4.547473508864641e-12,0.0,0.45468378864627185,0,23
26,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575285860071,0.6311698339515868,80.11400135648871,21.20784081860332,13.630159176960484,143.97912522401916,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45476443174006886,0,23
26,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575281277378,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194182058141364,0,23
26,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357531798624,0.6201702124084233,80.11400135648871,21.20531182696456,13.630159176960484,146.1539572131707,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4638510814900694,0,23
27,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357531798624,0.6262390492940271,80.11400135648871,21.20531182696456,13.630159176960484,146.1539572131707,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45883769449761413,0,23
27,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575336082966,0.6224803763527866,80.11400135648871,21.20784081860332,13.63449995958938,164.16188316537622,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619426884928236,0,23
27,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577274363891,0.638695069545278,80.11400135648871,21.20784081860332,13.630159176960484,141.6612066064987,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4528164858274272,0,23
27,6416.968067419712,0.0,-12.0,0.1297793329981774,0.2207839019703484,0.6240227066122236,0.6030447372305484,67.82457040766451,9.052771279630242,0.0866232720924204,145.67328947174195,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3621.4814540812963,76.1362415171071,3.637978807091713e-12,0.0,0.5115730004945606,0,23
27,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357729382916,0.6224096356493156,80.11400135648871,21.20784081860332,13.63003133009107,143.2680697983342,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4620014839667351,0,23
27,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577269200171,0.6316119596572212,80.11400135648871,21.20784081860332,13.634372112719966,145.79944408749245,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45439955963665,0,23
27,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577274220444,0.6218936536961605,80.11400135648871,21.20784081860332,13.634372112719966,161.630508876218,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4624277263473151,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575317531036,0.6316141692408447,80.11400135648871,21.20784081860332,13.634494396416038,145.79727797512612,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4543973779366841,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575336082966,0.6224803763527866,80.11400135648871,21.20784081860332,13.63449995958938,144.82713760541222,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619426884928236,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3683643394138208,0.636357531745678,0.6224814148674688,80.11400135648871,21.20784081860332,13.455747178997925,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.312001712218,70.19061324533821,4.547473508864641e-12,0.0,0.4619418271880871,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6360882246786586,0.6218793002534875,80.11400135648871,21.20784081860332,13.634299754418109,145.18278566663395,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619474480946447,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577268521831,0.638695069545278,80.11400135648871,21.20784081860332,13.630159176960484,141.23893961728186,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4528164858274272,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577122992767,0.6224814148674688,80.11400135648871,21.20784081860332,13.455747178997925,143.26705812659998,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4619421568946587,0,23
28,6416.968067419712,0.0,-12.0,0.1297793329981774,0.2207839019703484,0.6240227066122236,0.5629431436096866,67.82457040766451,9.052771279630242,0.0866232720924204,136.37695209991216,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3621.4814540812963,76.1362415171071,3.637978807091713e-12,0.0,0.5447004039204898,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577237529205,0.6311676243679633,80.11400135648871,21.20784081860332,13.63003689326441,143.98129133638548,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45476661344003455,0,23
28,6416.968067419712,0.0,-12.0,0.1858782429061569,0.3686072084344438,0.6363577274363891,0.6310315006582261,80.11400135648871,21.20784081860332,13.634372112719966,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45487941099914947,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577192416785,0.6224803514993547,80.11400135648871,21.20784081860332,13.63449995958938,164.16446529993374,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.461943048006617,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575283675528,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194182101933645,0,23
28,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575281277378,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,163.68006213458207,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194182058141364,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575361498407,0.6224814148674688,80.11400135648871,21.20784081860332,13.630159176960484,143.59801744684626,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194183523047094,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575280600843,0.6315956537978219,80.11400135648871,21.20784081860332,13.630159176960484,143.97912522401916,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.454412666558885,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577375883847,0.6217771207000179,80.11400135648871,21.20784081860332,13.634366781879605,145.79632209456332,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46252401130005416,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575283722036,0.5940874362061055,80.11400135648871,21.20784081860332,13.630159176960484,144.3524718811127,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4853977164437381,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577209168603,0.6310970162187519,80.11400135648871,21.20784081860332,13.634418907255204,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45482493673222935,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357531797836,0.6228432955593285,80.11400135648871,21.20531182696456,13.632309832527817,146.1539572131707,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4616428823639698,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577237529205,0.6220936597971951,80.11400135648871,21.20784081860332,13.63003689326441,143.9929495681996,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4622624972158863,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575315541583,0.6201920031342413,80.11400135648871,21.20531182696456,13.630159176960484,146.14680190667605,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4638330800092825,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363370416832504,0.6322114250621343,80.11400135648871,21.20784081860332,13.63462579631051,136.37850256784725,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45386657604371283,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575285812134,0.6119432474316401,80.11400135648871,21.20784081860332,13.630159176960484,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4706472640738797,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6361081718120504,0.6224814148674688,80.11400135648871,21.20784081860332,13.629905493369938,144.34531657461807,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46148647426581046,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.636357717793415,0.6392901846004373,80.11400135648871,21.20784081860332,13.630159176960484,164.19198428507528,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4534116008825865,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575381927595,0.6224814148674688,80.11400135648871,21.20784081860332,13.630112382425244,171.22517683496795,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46194183896101837,0,23
29,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6360882246786586,0.630953264824255,80.11400135648871,21.20784081860332,13.634299754418109,145.17112743481982,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4544515643187934,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3688267200973208,0.6363575285860071,0.626104484733467,80.11400135648871,21.20784081860332,13.64324729559069,142.19734189186275,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193415,70.19060234745378,4.547473508864641e-12,0.0,0.45894885065938507,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575285860071,0.6311698339515868,80.11400135648871,21.20784081860332,13.630159176960484,143.98341089780047,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45476443174006886,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577237529205,0.6196807169420149,80.11400135648871,21.20784081860332,13.63016117197735,146.17410131691986,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46425579783538307,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363577192416785,0.6229589483910841,80.11400135648871,21.20784081860332,13.634370817826934,163.52204425293834,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46154768535692736,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6360890571142104,0.6217771207000179,80.11400135648871,21.20784081860332,13.634366781879605,145.12101672782413,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.4620333773906924,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363569051528328,0.630953264824255,80.11400135648871,21.20784081860332,13.634299754418109,145.84643280155902,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.45494219822815496,0,23
30,6416.968067419712,0.0,-12.0,0.1858785837178508,0.3686519801019825,0.6363575299090611,0.6218147103862629,80.11400135648871,21.20784081860332,13.634357711941949,161.630508876218,surface_seed_4517_pareto,surface_knee,0.0,3689.756662439008,0.0,0.0,0.0,0.0,0.0,260.8333333333333,1.0,3615.3021001193424,70.19061503767641,4.547473508864641e-12,0.0,0.46249257971004365,0,23
